,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(선)깐굴,사천,소,box,107,2.0,"24,800","22,100","24,000",2015.01.02
1,(선)깐굴,남해,소,box,607,3.0,"24,200","17,500","21,100",2015.01.02
2,(선)깐굴,통영,소,box,30,2.8,"26,300","26,300","26,300",2015.01.02
3,(선)깐굴,남해,소,box,618,2.8,"26,000","19,000","21,700",2015.01.02
4,(선)깐굴,사천,소,box,327,2.7,"18,200","17,000","17,900",2015.01.02
5,(선)깐굴,사천,소,box,509,2.6,"19,500","16,500","18,100",2015.01.02
6,(선)깐굴,남해,소,box,30,3.6,"33,100","33,100","33,100",2015.01.02
7,(선)깐굴,남해,소,box,100,2.6,"24,500","23,800","24,200",2015.01.02
8,(선)깐굴,사천,소,box,78,3.7,"24,200","24,200","24,200",2015.01.02
9,(선)깐굴,통영,소,box,789,1.7,"16,100","14,000","14,700",2015.01.02
10,(선)깐굴,사천,소,box,31,1.8,"23,000","21,500","21,700",2015.01.02
11,(선)깐굴,마산,소,box,50,2.0,"16,500","16,500","16,500",2015.01.02
12,(선)깐굴,통영,소,box,643,1.6,"16,100","12,500","14,200",2015.01.02
13,(선)깐굴,남해,소,box,47,2.7,"19,500","19,500","19,500",2015.01.02
14,(선)깐굴,사천,소,box,560,2.8,"20,200","17,700","18,500",2015.01.02
15,(선)깐굴,통영,소,box,220,2.6,"23,600","22,700","22,800",2015.01.02
16,(선)깐굴,남해,소,box,24,3.9,"28,000","28,000","28,000",2015.01.02
17,(선)깐굴,남해,소,box,88,3.7,"34,200","25,600","30,600",2015.01.02
18,(선)깐굴,남해,소,box,144,2.9,"27,500","25,500","26,900",2015.01.02
19,(선)깐굴,사천,소,box,620,2.9,"23,500","17,500","18,400",2015.01.02
20,(선)깐굴,사천,소,box,210,3.5,"25,000","24,200","24,500",2015.01.02
21,(선)깐굴,통영,소,box,245,1.8,"18,800","16,900","18,000",2015.01.02
22,(선)깐굴,통영,중,box,5,3.0,"50,000","50,000","50,000",2015.01.02
23,(선)깐굴,남해,소,box,147,3.8,"33,100","32,500","32,600",2015.01.02
24,(선)깐굴,통영,소,box,260,2.7,"26,000","21,600","23,100",2015.01.02
25,(선)깐굴,사천,소,box,192,3.0,"24,500","17,000","22,700",2015.01.02
26,(선)깐굴,사천,소,box,28,1.9,"23,800","23,800","23,800",2015.01.02
27,(선)깐굴,사천,소,box,124,2.2,"25,000","24,000","24,500",2015.01.02
28,(활)바위굴,통영,대,box,72,10.0,"18,000","18,000","18,000",2015.01.02
29,(활)바위굴,사천,대,box,305,10.0,"18,600","18,000","18,100",2015.01.02
30,(활)바위굴,통영,중,box,3,10.0,"45,000","45,000","45,000",2015.01.02
31,(활)바위굴,삼천포,대,box,93,10.0,"18,000","18,000","18,000",2015.01.02
32,(선)바위굴,마산,대,box,43,10.0,"23,200","20,000","21,500",2015.01.02
33,(선)바위굴,통영,대,box,60,10.0,"20,000","20,000","20,000",2015.01.02
34,(가공)봉굴,통영,대,box,90,10.0,"35,000","33,000","34,100",2015.01.02
35,(선)깐굴,고흥,소,box,30,4.0,"35,000","32,000","33,000",2015.01.03
36,(선)깐굴,남해,소,box,365,2.8,"24,500","20,500","22,400",2015.01.03
37,(선)깐굴,고흥,소,box,60,3.7,"27,800","27,500","27,700",2015.01.03
38,(선)깐굴,사천,소,box,115,2.7,"24,000","20,000","22,300",2015.01.03
39,(선)깐굴,남해,소,box,61,2.6,"20,500","20,500","20,500",2015.01.03
40,(선)깐굴,통영,소,box,838,1.7,"16,400","12,500","14,900",2015.01.03
41,(선)깐굴,사천,소,box,42,1.8,"16,000","16,000","16,000",2015.01.03
42,(선)깐굴,벌교,소,box,79,3.6,"27,800","27,500","27,700",2015.01.03
43,(선)깐굴,사천,소,box,17,3.9,"28,800","28,800","28,800",2015.01.03
44,(선)깐굴,통영,소,box,578,1.6,"15,700","13,800","14,700",2015.01.03
45,(선)깐굴,남해,소,box,157,2.7,"26,500","20,000","25,600",2015.01.03
46,(선)깐굴,사천,소,box,418,2.8,"20,600","19,500","20,000",2015.01.03
47,(선)깐굴,통영,소,box,210,2.6,"25,000","24,000","24,300",2015.01.03
48,(선)깐굴,사천,소,box,178,1.9,"25,000","21,000","22,200",2015.01.03
49,(선)깐굴,남해,소,box,161,3.0,"22,000","20,000","20,800",2015.01.03
50,(선)깐굴,사천,소,box,103,3.0,"22,000","17,000","21,900",2015.01.03
51,(선)깐굴,순천,소,box,3,4.8,"28,200","28,200","28,200",2015.01.03
52,(선)깐굴,통영,소,box,85,2.7,"25,500","25,000","25,200",2015.01.03
53,(선)깐굴,남해,소,box,60,3.8,"33,700","27,700","32,200",2015.01.03
54,(선)깐굴,통영,소,box,180,1.8,"18,600","14,300","16,500",2015.01.03
55,(선)깐굴,사천,소,box,174,2.9,"20,000","19,500","19,800",2015.01.03
56,(선)깐굴,남해,소,box,69,2.9,"26,200","22,000","23,200",2015.01.03
57,(선)깐굴,남해,소,box,15,3.7,"33,100","33,100","33,100",2015.01.03
58,(선)깐굴,사천,소,box,40,3.8,"28,800","28,800","28,800",2015.01.03
59,(선)깐굴,사천,소,box,194,2.0,"22,500","16,200","21,900",2015.01.03
60,(선)깐굴,남해,소,box,17,3.9,"29,000","29,000","29,000",2015.01.03
61,(활)바위굴,삼천포,대,box,203,10.0,"18,000","18,000","18,000",2015.01.03
62,(활)바위굴,마산,대,box,70,10.0,"17,000","12,000","15,900",2015.01.03
63,(활)바위굴,사천,중,그물망,50,10.0,"12,000","12,000","12,000",2015.01.03
64,(활)바위굴,사천,대,box,265,10.0,"18,000","18,000","18,000",2015.01.03
65,(활)바위굴,통영,대,box,280,10.0,"18,000","18,000","18,000",2015.01.03
66,(선)바위굴,마산,대,box,32,10.0,"24,000","23,200","23,300",2015.01.03
67,(선)바위굴,통영,대,box,65,10.0,"20,000","20,000","20,000",2015.01.03
68,(가공)봉굴,통영,대,box,160,10.0,"35,000","30,000","32,400",2015.01.03
69,(활)가시굴,통영,대,box,37,10.0,"20,000","20,000","20,000",2015.01.05
70,(선)깐굴,통영,소,box,100,2.8,"22,100","22,000","22,100",2015.01.05
71,(선)깐굴,남해,소,box,355,2.8,"24,600","17,100","19,500",2015.01.05
72,(선)깐굴,고흥,소,box,10,3.7,"29,000","29,000","29,000",2015.01.05
73,(선)깐굴,사천,소,box,244,2.7,"23,000","17,900","18,700",2015.01.05
74,(선)깐굴,사천,소,box,550,2.6,"18,500","17,000","17,700",2015.01.05
75,(선)깐굴,사천,소,box,84,3.7,"24,800","24,100","24,400",2015.01.05
76,(선)깐굴,사천,소,box,7,2.5,"15,000","15,000","15,000",2015.01.05
77,(선)깐굴,통영,소,box,"1,079",1.7,"15,700","13,000","14,200",2015.01.05
78,(선)깐굴,사천,소,box,155,1.8,"21,500","18,100","20,400",2015.01.05
79,(선)깐굴,사천,소,box,119,3.9,"24,200","24,200","24,200",2015.01.05
