,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(활)전복,완도,11/12미,kg,44.8,1,"42,000","41,000","41,500",2014.01.02
1,(활)전복,완도,9/10미,kg,66.1,1,"49,000","48,000","48,300",2014.01.02
2,(활)전복,완도,14/15미,kg,196.6,1,"33,000","31,000","32,300",2014.01.02
3,(활)전복,완도,17/18미,kg,132.6,1,"30,000","29,000","29,700",2014.01.02
4,(활)전복,완도,19미,kg,22.6,1,"30,000","30,000","30,000",2014.01.02
5,(활)전복,완도,15미,kg,43.8,1,"32,000","31,000","31,600",2014.01.02
6,(활)전복,완도,25미,kg,54.2,1,"26,000","25,000","25,400",2014.01.02
7,(활)전복,완도,20/21미,kg,10.7,1,"29,000","29,000","29,000",2014.01.02
8,(활)전복,완도,30/35미,kg,77.0,1,"22,000","22,000","22,000",2014.01.02
9,(활)전복,완도,18/19미,kg,33.4,1,"30,000","30,000","30,000",2014.01.02
10,(활)전복,완도,16미,kg,22.2,1,"31,000","30,000","30,700",2014.01.02
11,(활)전복,완도,12미,kg,11.2,1,"39,000","39,000","39,000",2014.01.02
12,(활)전복,완도,35/40미,kg,10.9,1,"20,000","20,000","20,000",2014.01.02
13,(활)전복,완도,4/5미,kg,10.5,1,"81,000","81,000","81,000",2014.01.02
14,(활)전복,완도,8/9미,kg,43.8,1,"56,000","53,000","54,300",2014.01.02
15,(활)전복,완도,9미,kg,11.0,1,"52,000","50,000","51,000",2014.01.02
16,(활)전복,완도,40미,kg,10.9,1,"17,000","17,000","17,000",2014.01.02
17,(활)전복,완도,13/14미,kg,77.8,1,"34,000","33,000","33,100",2014.01.02
18,(활)전복,완도,24/25미,kg,51.7,1,"25,000","25,000","25,000",2014.01.02
19,(활)전복,완도,17미,kg,22.6,1,"30,000","30,000","30,000",2014.01.02
20,(활)전복,완도,10미,kg,32.9,1,"47,000","46,000","46,200",2014.01.02
21,(활)전복,완도,7미,kg,22.0,1,"66,000","66,000","66,000",2014.01.02
22,(활)전복,완도,18미,kg,11.0,1,"30,000","30,000","30,000",2014.01.02
23,(활)전복,완도,13미,kg,22.3,1,"35,000","34,000","34,500",2014.01.02
24,(활)전복,완도,7/8미,kg,21.9,1,"62,000","61,000","61,500",2014.01.02
25,(활)전복,완도,19/20미,kg,76.3,1,"29,000","29,000","29,000",2014.01.02
26,(활)전복,완도,20미,kg,22.1,1,"29,000","29,000","29,000",2014.01.02
27,(활)전복,완도,15/16미,kg,164.8,1,"31,000","30,000","30,500",2014.01.02
28,(활)전복,완도,12/13미,kg,153.8,1,"85,000","34,000","38,300",2014.01.02
29,(활)전복,완도,5/6미,kg,21.0,1,"100,000","76,000","87,400",2014.01.02
30,(활)전복,완도,8미,kg,33.0,1,"59,000","57,000","58,000",2014.01.02
31,(활)전복,완도,16/17미,kg,55.6,1,"30,000","30,000","30,000",2014.01.02
32,(활)전복,완도,30미,kg,32.5,1,"23,000","23,000","23,000",2014.01.02
33,(활)전복,완도,10/11미,kg,34.3,1,"45,000","45,000","45,000",2014.01.02
34,(활)전복,완도,11/12미,kg,90.0,1,"37,000","36,000","36,300",2014.01.03
35,(활)전복,완도,9미,kg,11.3,1,"52,000","52,000","52,000",2014.01.03
36,(활)전복,완도,8/9미,kg,78.1,1,"57,000","50,000","51,700",2014.01.03
37,(활)전복,완도,12미,kg,56.4,1,"36,000","36,000","36,000",2014.01.03
38,(활)전복,완도,중,kg,20.1,1,"40,000","22,000","31,000",2014.01.03
39,(활)전복,완도,16미,kg,99.7,1,"30,000","30,000","30,000",2014.01.03
40,(활)전복,완도,18/19미,kg,54.8,1,"29,000","29,000","29,000",2014.01.03
41,(활)전복,백령도,5/6미,kg,9.0,1,"90,000","90,000","90,000",2014.01.03
42,(활)전복,완도,15미,kg,45.6,1,"31,000","29,000","30,000",2014.01.03
43,(활)전복,완도,19미,kg,11.4,1,"29,000","29,000","29,000",2014.01.03
44,(활)전복,완도,25/30미,kg,22.4,1,"23,000","23,000","23,000",2014.01.03
45,(활)전복,완도,6/7미,kg,11.0,1,"68,000","68,000","68,000",2014.01.03
46,(활)전복,완도,17/18미,kg,33.3,1,"28,000","28,000","28,000",2014.01.03
47,(활)전복,완도,14/15미,kg,155.0,1,"32,000","29,000","30,400",2014.01.03
48,(활)전복,완도,9/10미,kg,44.9,1,"49,000","41,000","46,900",2014.01.03
49,(활)전복,완도,13/14미,kg,101.2,1,"33,000","32,000","32,200",2014.01.03
50,(활)전복,완도,16/17미,kg,88.4,1,"30,000","28,000","29,100",2014.01.03
51,(활)전복,완도,8미,kg,33.6,1,"59,000","57,000","57,700",2014.01.03
52,(활)전복,완도,12/13미,kg,36.3,1,"35,000","33,000","33,800",2014.01.03
53,(활)전복,완도,15/16미,kg,199.4,1,"31,000","29,000","29,700",2014.01.03
54,(활)전복,완도,6미,kg,11.5,1,"67,000","67,000","67,000",2014.01.03
55,(활)전복,완도,20미,kg,33.3,1,"28,000","28,000","28,000",2014.01.03
56,(활)전복,완도,50미,kg,32.7,1,"15,000","15,000","15,000",2014.01.03
57,(활)전복,완도,7/8미,kg,21.8,1,"62,000","61,000","61,500",2014.01.03
58,(활)전복,완도,13미,kg,34.0,1,"34,000","32,000","32,700",2014.01.03
59,(활)전복,완도,7미,kg,23.0,1,"61,000","60,000","60,500",2014.01.03
60,(활)전복,완도,10미,kg,65.5,1,"48,000","45,000","46,000",2014.01.03
61,(활)전복,완도,17미,kg,66.8,1,"29,000","28,000","28,700",2014.01.03
62,(활)전복,완도,24/25미,kg,11.2,1,"27,000","27,000","27,000",2014.01.03
63,(활)전복,완도,45미,kg,11.1,1,"17,000","17,000","17,000",2014.01.03
64,(활)전복,완도,10/11미,kg,56.2,1,"46,000","42,000","43,500",2014.01.03
65,(활)전복,완도,24/25미,kg,33.8,1,"27,000","27,000","27,000",2014.01.04
66,(활)전복,완도,11미,kg,21.8,1,"44,000","41,000","42,500",2014.01.04
67,(활)전복,완도,17/18미,kg,20.4,1,"29,000","29,000","29,000",2014.01.04
68,(활)전복,완도,6/7미,kg,11.0,1,"65,000","65,000","65,000",2014.01.04
69,(활)전복,완도,14미,kg,44.3,1,"33,000","32,000","32,500",2014.01.04
70,(활)전복,백령도,4/5미,kg,10.8,1,"120,000","120,000","120,000",2014.01.04
71,(활)전복,완도,19미,kg,22.0,1,"29,000","29,000","29,000",2014.01.04
72,(활)전복,완도,15미,kg,44.8,1,"32,000","31,000","31,500",2014.01.04
73,(활)전복,백령도,5/6미,kg,8.9,1,"100,000","100,000","100,000",2014.01.04
74,(활)전복,여수,9/10미,kg,5.7,1,"60,000","60,000","60,000",2014.01.04
75,(활)전복,완도,18/19미,kg,109.2,1,"29,000","29,000","29,000",2014.01.04
76,(활)전복,완도,16미,kg,16.5,1,"30,000","30,000","30,000",2014.01.04
77,(활)전복,여수,3/4미,kg,3.1,1,"150,000","150,000","150,000",2014.01.04
78,(활)전복,완도,12미,kg,22.1,1,"39,000","39,000","39,000",2014.01.04
79,(활)전복,완도,8/9미,kg,78.5,1,"52,000","47,000","49,900",2014.01.04
80,(활)전복,완도,9미,kg,34.6,1,"49,000","47,000","48,400",2014.01.04
81,(활)전복,완도,14/15미,kg,77.7,1,"32,000","29,000","29,800",2014.01.04
82,(활)전복,완도,9/10미,kg,11.3,1,"48,000","48,000","48,000",2014.01.04
83,(활)전복,완도,13/14미,kg,193.4,1,"31,000","29,000","29,700",2014.01.04
84,(활)전복,완도,17미,kg,10.8,1,"28,000","28,000","28,000",2014.01.04
85,(활)전복,완도,10미,kg,44.3,1,"45,000","44,000","44,700",2014.01.04
86,(활)전복,완도,7미,kg,55.4,1,"65,000","58,000","60,200",2014.01.04
87,(활)전복,완도,18미,kg,32.7,1,"29,000","29,000","29,000",2014.01.04
88,(활)전복,완도,13미,kg,22.1,1,"35,000","33,000","33,500",2014.01.04
89,(활)전복,완도,50미,kg,55.0,1,"16,000","16,000","16,000",2014.01.04
90,(활)전복,완도,40/50미,kg,7.7,1,"20,000","20,000","20,000",2014.01.04
91,(활)전복,완도,20미,kg,32.9,1,"29,000","29,000","29,000",2014.01.04
92,(활)전복,완도,6미,kg,11.4,1,"69,000","69,000","69,000",2014.01.04
93,(활)전복,완도,15/16미,kg,121.0,1,"31,000","29,000","30,000",2014.01.04
94,(활)전복,완도,12/13미,kg,67.9,1,"35,000","31,000","32,900",2014.01.04
95,(활)전복,완도,5/6미,kg,11.0,1,"71,000","71,000","71,000",2014.01.04
96,(활)전복,완도,8미,kg,22.0,1,"58,000","55,000","56,500",2014.01.04
97,(활)전복,완도,16/17미,kg,171.2,1,"30,000","29,000","29,200",2014.01.04
98,(활)전복,완도,30미,kg,77.4,1,"25,000","25,000","25,000",2014.01.04
99,(활)전복,완도,10/11미,kg,46.2,1,"44,000","43,000","43,200",2014.01.04
100,(활)전복,완도,11/12미,kg,69.4,1,"42,000","38,000","38,700",2014.01.06
101,(활)전복,완도,9미,kg,21.9,1,"49,000","48,000","48,800",2014.01.06
102,(활)전복,완도,8/9미,kg,55.1,1,"55,000","52,000","53,400",2014.01.06
103,(활)전복,완도,12미,kg,22.0,1,"40,000","39,000","39,500",2014.01.06
104,(활)전복,완도,중,kg,251.0,1,"33,000","24,000","24,000",2014.01.06
105,(활)전복,완도,16미,kg,21.3,1,"31,000","29,000","30,000",2014.01.06
106,(활)전복,완도,18/19미,kg,11.3,1,"30,000","30,000","30,000",2014.01.06
107,(활)전복,완도,5미,kg,10.8,1,"80,000","79,000","79,500",2014.01.06
108,(활)전복,완도,25미,kg,11.3,1,"28,000","28,000","28,000",2014.01.06
109,(활)전복,완도,15미,kg,98.7,1,"32,000","31,000","31,200",2014.01.06
110,(활)전복,완도,25/30미,kg,22.3,1,"25,000","25,000","25,000",2014.01.06
111,(활)전복,완도,14미,kg,21.1,1,"33,000","32,000","32,200",2014.01.06
112,(활)전복,완도,17/18미,kg,54.6,1,"30,000","29,000","29,200",2014.01.06
113,(활)전복,완도,11미,kg,11.2,1,"44,000","43,000","43,500",2014.01.06
114,(활)전복,완도,14/15미,kg,98.4,1,"32,000","31,000","31,400",2014.01.06
115,(활)전복,완도,9/10미,kg,50.0,1,"48,000","45,000","46,400",2014.01.06
116,(활)전복,완도,40미,kg,22.4,1,"15,000","15,000","15,000",2014.01.06
117,(활)전복,완도,13/14미,kg,87.0,1,"33,000","32,000","32,600",2014.01.06
118,(활)전복,완도,30미,kg,22.0,1,"24,000","24,000","24,000",2014.01.06
119,(활)전복,완도,16/17미,kg,87.6,1,"30,000","29,000","29,100",2014.01.06
120,(활)전복,완도,8미,kg,40.0,1,"57,000","55,000","55,700",2014.01.06
121,(활)전복,완도,5/6미,kg,21.9,1,"70,000","70,000","70,000",2014.01.06
122,(활)전복,완도,12/13미,kg,65.9,1,"36,000","34,000","35,200",2014.01.06
123,(활)전복,완도,소,kg,112.6,1,"10,000","10,000","10,000",2014.01.06
124,(활)전복,완도,15/16미,kg,22.4,1,"30,000","30,000","30,000",2014.01.06
125,(활)전복,완도,20미,kg,22.3,1,"30,000","30,000","30,000",2014.01.06
126,(활)전복,완도,7/8미,kg,11.1,1,"60,000","60,000","60,000",2014.01.06
127,(활)전복,완도,13미,kg,22.2,1,"35,000","33,000","34,000",2014.01.06
128,(활)전복,완도,18미,kg,54.4,1,"29,000","29,000","29,000",2014.01.06
129,(활)전복,완도,7미,kg,17.1,1,"63,000","63,000","63,000",2014.01.06
130,(활)전복,완도,10미,kg,44.0,1,"46,000","45,000","45,300",2014.01.06
131,(활)전복,완도,17미,kg,110.8,1,"31,000","29,000","29,700",2014.01.06
132,(활)전복,완도,10/11미,kg,22.7,1,"43,000","43,000","43,000",2014.01.06
133,(활)전복,완도,11/12미,kg,22.9,1,"40,000","38,000","39,000",2014.01.07
134,(활)전복,완도,9미,kg,55.7,1,"48,000","48,000","48,000",2014.01.07
135,(활)전복,완도,8/9미,kg,33.4,1,"50,000","49,000","49,400",2014.01.07
136,(활)전복,완도,12미,kg,9.9,1,"39,000","39,000","39,000",2014.01.07
137,(활)전복,충무,6미,kg,1.6,1,"100,000","100,000","100,000",2014.01.07
138,(활)전복,완도,중,kg,15.0,1,"77,000","35,000","49,000",2014.01.07
139,(활)전복,완도,16미,kg,21.7,1,"31,000","31,000","31,000",2014.01.07
140,(활)전복,완도,18/19미,kg,21.2,1,"29,000","29,000","29,000",2014.01.07
141,(활)전복,완도,15미,kg,33.7,1,"32,000","29,000","30,600",2014.01.07
142,(활)전복,완도,19미,kg,32.7,1,"30,000","28,000","29,000",2014.01.07
143,(활)전복,완도,14미,kg,72.9,1,"31,000","28,000","29,000",2014.01.07
144,(활)전복,완도,6/7미,kg,44.5,1,"63,000","60,000","61,200",2014.01.07
145,(활)전복,완도,17/18미,kg,10.6,1,"30,000","30,000","30,000",2014.01.07
146,(활)전복,완도,11미,kg,22.3,1,"49,000","42,000","45,500",2014.01.07
147,(활)전복,완도,14/15미,kg,76.8,1,"32,000","30,000","30,600",2014.01.07
148,(활)전복,완도,9/10미,kg,21.7,1,"47,000","47,000","47,000",2014.01.07
149,(활)전복,완도,13/14미,kg,55.2,1,"31,000","31,000","31,000",2014.01.07
150,(활)전복,완도,16/17미,kg,144.2,1,"30,000","29,000","29,600",2014.01.07
151,(활)전복,완도,8미,kg,39.9,1,"59,000","55,000","56,600",2014.01.07
152,(활)전복,완도,23/24미,kg,11.0,1,"27,000","27,000","27,000",2014.01.07
153,(활)전복,완도,5/6미,kg,11.2,1,"74,000","74,000","74,000",2014.01.07
154,(활)전복,완도,12/13미,kg,44.2,1,"36,000","36,000","36,000",2014.01.07
