,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(선)깐굴,통영,중,box,5,2.0,"50,000","50,000","50,000",2020.01.02
1,(선)깐굴,통영,소,box,50,2.8,"23,800","23,700","23,800",2020.01.02
2,(선)깐굴,통영,소,box,205,2.0,"22,500","18,500","22,000",2020.01.02
3,(선)깐굴,남해,소,box,243,2.8,"29,300","20,600","27,800",2020.01.02
4,(선)깐굴,사천,소,box,65,2.7,"23,000","22,500","22,800",2020.01.02
5,(선)깐굴,삼천포,소,box,10,3.0,"25,000","25,000","25,000",2020.01.02
6,(선)깐굴,삼천포,중,S/P,5,2.0,"45,000","45,000","45,000",2020.01.02
7,(선)깐굴,남해,중,box,5,3.0,"55,000","55,000","55,000",2020.01.02
8,(선)깐굴,통영,소,box,100,1.7,"18,600","18,600","18,600",2020.01.02
9,(선)깐굴,통영,소,box,209,1.9,"20,500","17,000","18,000",2020.01.02
10,(선)깐굴,삼천포,소,box,210,2.0,"27,000","23,600","25,400",2020.01.02
11,(선)깐굴,남해,소,box,193,2.7,"20,600","20,200","20,500",2020.01.02
12,(선)깐굴,사천,소,box,12,2.8,"23,500","23,500","23,500",2020.01.02
13,(선)깐굴,사천,소,box,98,1.9,"24,600","18,600","22,500",2020.01.02
14,(선)깐굴,통영,소,box,190,2.7,"25,200","21,300","23,600",2020.01.02
15,(선)깐굴,통영,소,box,"1,485",1.8,"21,700","16,200","18,600",2020.01.02
16,(선)깐굴,사천,소,box,283,2.9,"23,600","21,700","22,500",2020.01.02
17,(선)깐굴,남해,소,box,79,2.9,"30,600","21,600","25,500",2020.01.02
18,(선)깐굴,삼천포,소,box,75,2.9,"24,100","20,600","22,900",2020.01.02
19,(선)깐굴,고흥,소,box,126,4.0,"33,100","28,600","31,100",2020.01.02
20,(선)깐굴,삼천포,소,box,305,2.8,"21,200","20,800","21,000",2020.01.02
21,(선)깐굴,통영,소,box,40,2.9,"28,700","28,700","28,700",2020.01.02
22,(선)깐굴,남해,소,box,162,3.0,"29,100","19,500","24,100",2020.01.02
23,(가공)봉굴,통영,중,S/P,5,10.0,"45,000","45,000","45,000",2020.01.02
24,(가공)봉굴,통영,대,box,16,10.0,"30,300","30,300","30,300",2020.01.02
25,(선)깐굴,통영,소,box,70,2.9,"24,000","23,500","23,700",2020.01.03
26,(선)깐굴,남해,소,box,119,2.8,"26,100","26,000","26,100",2020.01.03
27,(선)깐굴,삼천포,소,box,3,3.0,"22,500","22,500","22,500",2020.01.03
28,(선)깐굴,통영,소,box,100,1.7,"16,800","16,300","16,500",2020.01.03
29,(선)깐굴,고흥,소,box,35,4.1,"25,300","24,600","24,900",2020.01.03
30,(선)깐굴,통영,소,box,350,1.9,"20,800","16,200","17,200",2020.01.03
31,(선)깐굴,사천,소,box,88,1.9,"24,000","17,100","22,100",2020.01.03
32,(선)깐굴,통영,소,box,80,2.7,"25,700","22,600","23,800",2020.01.03
33,(선)깐굴,통영,소,box,"1,378",1.8,"21,800","15,200","17,400",2020.01.03
34,(선)깐굴,남해,소,box,51,2.9,"23,000","23,000","23,000",2020.01.03
35,(선)깐굴,삼천포,소,box,64,2.9,"21,100","21,100","21,100",2020.01.03
36,(선)깐굴,삼천포,소,box,163,1.9,"24,100","23,000","23,400",2020.01.03
37,(선)깐굴,고흥,소,box,78,4.0,"28,100","27,100","27,800",2020.01.03
38,(선)깐굴,삼천포,소,box,14,2.8,"22,800","22,800","22,800",2020.01.03
39,(선)깐굴,삼천포,소,box,2,2.2,"15,000","15,000","15,000",2020.01.03
40,(선)깐굴,남해,소,box,330,3.0,"33,000","26,600","30,500",2020.01.03
41,(활)바위굴,여수,중,그물망,50,10.0,"15,600","15,600","15,600",2020.01.03
42,(선)바위굴,남해,중,S/P,15,10.0,"25,000","25,000","25,000",2020.01.03
43,(선)깐굴,삼천포,소,box,105,2.8,"23,500","22,000","22,600",2020.01.04
44,(선)깐굴,통영,소,box,160,2.0,"19,000","15,800","18,800",2020.01.04
45,(선)깐굴,남해,소,box,213,2.8,"31,700","21,200","28,600",2020.01.04
46,(선)깐굴,사천,소,box,66,2.7,"23,000","22,300","22,500",2020.01.04
47,(선)깐굴,남해,소,box,62,3.1,"26,300","26,300","26,300",2020.01.04
48,(선)깐굴,마산,소,box,3,1.8,"14,500","14,500","14,500",2020.01.04
49,(선)깐굴,통영,소,box,190,1.7,"16,200","15,700","15,900",2020.01.04
50,(선)깐굴,고흥,소,box,60,4.1,"30,000","28,000","28,300",2020.01.04
51,(선)깐굴,통영,소,box,228,1.9,"18,500","15,900","17,100",2020.01.04
52,(선)깐굴,삼천포,소,box,8,2.1,"18,000","18,000","18,000",2020.01.04
53,(선)깐굴,삼천포,소,box,140,2.0,"25,200","22,500","23,600",2020.01.04
54,(선)깐굴,남해,소,box,182,2.7,"26,200","20,700","24,000",2020.01.04
55,(선)깐굴,사천,소,box,5,2.8,"25,100","25,100","25,100",2020.01.04
56,(선)깐굴,마산,소,box,3,1.5,"15,100","15,100","15,100",2020.01.04
57,(선)깐굴,사천,소,box,34,1.9,"25,300","17,500","21,900",2020.01.04
58,(선)깐굴,사천,소,box,57,3.0,"23,000","22,300","22,500",2020.01.04
59,(선)깐굴,통영,소,box,150,2.7,"24,600","23,500","24,100",2020.01.04
60,(선)깐굴,통영,소,box,898,1.8,"18,100","15,800","16,700",2020.01.04
61,(선)깐굴,사천,소,box,43,2.9,"22,200","21,700","21,800",2020.01.04
62,(선)깐굴,남해,소,box,8,2.9,"20,500","20,500","20,500",2020.01.04
63,(선)깐굴,삼천포,소,box,108,2.9,"23,800","23,100","23,300",2020.01.04
64,(선)깐굴,남해,소,box,145,3.0,"24,600","20,100","21,300",2020.01.04
65,(활)바위굴,여수,중,그물망,87,10.0,"11,800","8,300","8,800",2020.01.04
66,(선)깐굴,마산,소,box,5,2.8,"16,500","16,500","16,500",2020.01.06
67,(선)깐굴,통영,소,box,80,2.8,"24,200","23,800","24,000",2020.01.06
68,(선)깐굴,통영,소,box,20,2.0,"16,200","16,000","16,100",2020.01.06
69,(선)깐굴,남해,소,box,250,2.8,"26,000","20,100","22,800",2020.01.06
70,(선)깐굴,사천,소,box,85,2.7,"21,000","19,200","19,500",2020.01.06
71,(선)깐굴,여수,소,box,1,2.0,"13,500","13,500","13,500",2020.01.06
72,(선)깐굴,통영,소,box,62,1.7,"16,200","16,200","16,200",2020.01.06
73,(선)깐굴,삼천포,소,box,150,2.7,"20,000","20,000","20,000",2020.01.06
74,(선)깐굴,통영,소,box,149,1.9,"19,000","16,200","17,200",2020.01.06
75,(선)깐굴,고흥,소,box,20,3.9,"31,200","31,200","31,200",2020.01.06
76,(선)깐굴,삼천포,소,box,40,2.0,"27,000","27,000","27,000",2020.01.06
77,(선)깐굴,남해,소,box,30,2.7,"18,800","18,800","18,800",2020.01.06
78,(선)깐굴,사천,소,box,149,2.8,"23,500","19,600","19,900",2020.01.06
79,(선)깐굴,마산,소,box,11,1.5,"13,600","13,600","13,600",2020.01.06
80,(선)깐굴,사천,소,box,10,1.9,"17,500","17,500","17,500",2020.01.06
81,(선)깐굴,사천,소,box,50,3.0,"22,000","22,000","22,000",2020.01.06
82,(선)깐굴,통영,소,box,50,2.7,"24,000","22,000","22,600",2020.01.06
83,(선)깐굴,통영,소,box,"1,064",1.8,"20,100","15,200","17,000",2020.01.06
84,(선)깐굴,남해,소,box,293,2.9,"29,500","17,000","27,100",2020.01.06
85,(선)깐굴,삼천포,소,box,67,2.9,"19,500","19,500","19,500",2020.01.06
86,(선)깐굴,사천,소,box,20,2.0,"24,500","24,500","24,500",2020.01.06
87,(선)깐굴,삼천포,소,box,72,1.9,"26,500","26,000","26,000",2020.01.06
88,(선)깐굴,고흥,소,box,70,4.0,"27,000","26,500","26,700",2020.01.06
89,(선)깐굴,삼천포,소,box,200,2.8,"20,500","20,100","20,200",2020.01.06
90,(선)깐굴,남해,소,box,85,3.0,"24,800","21,600","23,500",2020.01.06
91,(활)바위굴,마산,중,그물망,2,10.0,"12,200","12,200","12,200",2020.01.06
92,(활)바위굴,여수,중,그물망,69,10.0,"10,100","7,000","8,100",2020.01.06
93,(선)깐굴,삼천포,소,box,130,2.8,"18,500","17,600","18,100",2020.01.07
94,(선)깐굴,남해,소,box,272,2.8,"26,600","16,600","23,500",2020.01.07
95,(선)깐굴,삼천포,소,box,4,3.0,"18,500","18,500","18,500",2020.01.07
96,(선)깐굴,고흥,소,box,24,3.8,"23,600","23,600","23,600",2020.01.07
97,(선)깐굴,통영,소,box,46,1.7,"15,500","15,500","15,500",2020.01.07
98,(선)깐굴,통영,대,box,30,1.8,"16,200","16,200","16,200",2020.01.07
99,(선)깐굴,삼천포,소,box,29,2.7,"17,800","17,800","17,800",2020.01.07
100,(선)깐굴,통영,소,box,210,1.9,"19,200","15,200","17,800",2020.01.07
101,(선)깐굴,마산,소,box,8,1.6,"13,600","13,600","13,600",2020.01.07
102,(선)깐굴,삼천포,소,box,107,2.0,"28,500","28,500","28,500",2020.01.07
103,(선)깐굴,사천,소,box,160,2.8,"19,300","18,100","18,500",2020.01.07
104,(선)깐굴,통영,소,box,140,2.7,"20,000","18,000","18,500",2020.01.07
105,(선)깐굴,통영,소,box,938,1.8,"16,500","14,300","15,400",2020.01.07
106,(선)깐굴,사천,소,box,58,2.9,"17,700","17,700","17,700",2020.01.07
107,(선)깐굴,남해,소,box,100,2.9,"19,000","16,300","17,600",2020.01.07
108,(선)깐굴,고흥,소,box,65,4.0,"27,500","25,500","26,900",2020.01.07
109,(선)깐굴,남해,소,box,40,3.0,"16,200","16,200","16,200",2020.01.07
110,(활)바위굴,여수,중,그물망,7,10.0,"12,500","10,000","11,100",2020.01.07
111,(선)깐굴,삼천포,소,box,70,2.8,"17,700","17,700","17,700",2020.01.08
112,(선)깐굴,통영,소,box,100,2.0,"14,200","13,000","14,000",2020.01.08
113,(선)깐굴,남해,소,box,313,2.8,"24,500","17,000","22,200",2020.01.08
114,(선)깐굴,남해,소,box,4,2.6,"15,000","15,000","15,000",2020.01.08
115,(선)깐굴,통영,소,box,56,1.7,"14,600","14,200","14,400",2020.01.08
116,(선)깐굴,삼천포,소,box,40,2.7,"17,000","16,700","16,800",2020.01.08
117,(선)깐굴,통영,소,box,150,1.9,"18,800","14,800","17,200",2020.01.08
118,(선)깐굴,마산,소,box,10,1.6,"13,100","13,100","13,100",2020.01.08
119,(선)깐굴,서산,소,box,9,2.0,"10,000","10,000","10,000",2020.01.08
120,(선)깐굴,삼천포,소,box,54,2.0,"31,000","31,000","31,000",2020.01.08
121,(선)깐굴,남해,소,box,20,2.7,"19,000","19,000","19,000",2020.01.08
122,(선)깐굴,사천,소,box,19,2.8,"16,100","16,100","16,100",2020.01.08
123,(선)깐굴,사천,소,box,10,1.9,"27,000","26,500","26,900",2020.01.08
