,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(활)전복,완도,11/12미,kg,32.6,1,"41,000","40,000","40,200",2017.01.02
1,(활)전복,완도,8/9미,kg,6.8,1,"55,000","55,000","55,000",2017.01.02
2,(활)전복,태안,3/4미,kg,5.3,1,"120,000","120,000","120,000",2017.01.02
3,(활)전복,완도,12미,kg,34.6,1,"35,000","35,000","35,000",2017.01.02
4,(활)전복,태안,4미,kg,3.8,1,"105,000","105,000","105,000",2017.01.02
5,(활)전복,태안,4/5미,kg,4.9,1,"85,000","85,000","85,000",2017.01.02
6,(활)전복,완도,중,kg,105.4,1,"65,000","34,000","44,500",2017.01.02
7,(활)전복,완도,18/19미,kg,68.7,1,"35,000","33,000","34,100",2017.01.02
8,(활)전복,완도,25미,kg,34.1,1,"31,000","31,000","31,000",2017.01.02
9,(활)전복,완도,30/40미,kg,45.6,1,"23,000","23,000","23,000",2017.01.02
10,(활)전복,완도,15미,kg,46.4,1,"32,000","32,000","32,000",2017.01.02
11,(활)전복,태안,5/6미,kg,2.9,1,"85,000","85,000","85,000",2017.01.02
12,(활)전복,완도,14미,kg,46.6,1,"33,000","33,000","33,000",2017.01.02
13,(활)전복,완도,6/7미,kg,40.7,1,"65,000","63,000","64,000",2017.01.02
14,(활)전복,완도,17/18미,kg,91.0,1,"35,000","32,000","33,200",2017.01.02
15,(활)전복,완도,14/15미,kg,98.9,1,"37,000","34,000","35,000",2017.01.02
16,(활)전복,완도,40미,kg,32.8,1,"20,000","20,000","20,000",2017.01.02
17,(활)전복,완도,13/14미,kg,123.9,1,"37,000","35,000","36,100",2017.01.02
18,(활)전복,완도,16/17미,kg,58.1,1,"32,000","32,000","32,000",2017.01.02
19,(활)전복,완도,8미,kg,22.5,1,"57,000","57,000","57,000",2017.01.02
20,(활)전복,완도,12/13미,kg,144.7,1,"39,000","36,000","37,700",2017.01.02
21,(활)전복,완도,15/16미,kg,33.2,1,"36,000","35,000","35,700",2017.01.02
22,(활)전복,완도,20미,kg,56.1,1,"33,000","32,000","32,100",2017.01.02
23,(활)전복,완도,22미,kg,11.5,1,"31,000","31,000","31,000",2017.01.02
24,(활)전복,완도,40/50미,kg,34.3,1,"20,000","17,000","18,300",2017.01.02
25,(활)전복,완도,19/20미,kg,57.3,1,"31,000","31,000","31,000",2017.01.02
26,(활)전복,흑산도,6/7미,kg,21.9,1,"85,000","77,000","79,100",2017.01.02
27,(활)전복,완도,7/8미,kg,11.8,1,"58,000","58,000","58,000",2017.01.02
28,(활)전복,완도,7미,kg,22.3,1,"63,000","63,000","63,000",2017.01.02
29,(활)전복,완도,3/4미,kg,2.1,1,"75,000","75,000","75,000",2017.01.02
30,(활)전복,흑산도,4/5미,kg,5.8,1,"95,000","95,000","95,000",2017.01.02
31,(활)전복,흑산도,3/4미,kg,5.2,1,"110,000","110,000","110,000",2017.01.02
32,(활)전복,완도,10/11미,kg,77.5,1,"44,000","43,000","43,100",2017.01.02
33,(활)전복,완도,11/12미,kg,138.6,1,"41,000","32,000","34,700",2017.01.03
34,(활)전복,완도,14/15미,kg,100.8,1,"35,000","31,000","33,100",2017.01.03
35,(활)전복,완도,17/18미,kg,125.6,1,"34,000","30,000","31,400",2017.01.03
36,(활)전복,완도,6/7미,kg,22.0,1,"63,000","63,000","63,000",2017.01.03
37,(활)전복,완도,14미,kg,11.5,1,"30,000","30,000","30,000",2017.01.03
38,(활)전복,완도,15미,kg,22.0,1,"34,000","32,000","33,000",2017.01.03
39,(활)전복,완도,30/40미,kg,109.1,1,"22,000","16,000","18,000",2017.01.03
40,(활)전복,완도,25미,kg,68.4,1,"28,000","26,000","26,700",2017.01.03
41,(활)전복,완도,20/21미,kg,22.8,1,"28,000","28,000","28,000",2017.01.03
42,(활)전복,완도,30/35미,kg,11.4,1,"20,000","20,000","20,000",2017.01.03
43,(활)전복,완도,18/19미,kg,33.3,1,"33,000","33,000","33,000",2017.01.03
44,(활)전복,완도,중,kg,233.0,1,"57,000","24,000","27,800",2017.01.03
45,(활)전복,완도,50/60미,kg,218.4,1,"11,000","9,000","9,200",2017.01.03
46,(활)전복,완도,12미,kg,33.3,1,"35,000","34,000","34,700",2017.01.03
47,(활)전복,완도,25/26미,kg,45.9,1,"28,000","23,000","25,800",2017.01.03
48,(활)전복,완도,8/9미,kg,93.5,1,"56,000","54,000","54,500",2017.01.03
49,(활)전복,완도,9/10미,kg,58.3,1,"48,000","42,000","44,100",2017.01.03
50,(활)전복,완도,13/14미,kg,124.0,1,"36,000","31,000","34,100",2017.01.03
51,(활)전복,완도,24/25미,kg,22.7,1,"30,000","25,000","27,500",2017.01.03
52,(활)전복,완도,10미,kg,33.7,1,"43,000","42,000","42,700",2017.01.03
53,(활)전복,완도,7/8미,kg,21.8,1,"58,000","57,000","57,500",2017.01.03
54,(활)전복,완도,50미,kg,258.7,1,"16,000","9,000","12,700",2017.01.03
55,(활)전복,완도,21/22미,kg,69.9,1,"30,000","29,000","29,500",2017.01.03
56,(활)전복,완도,19/20미,kg,46.9,1,"31,000","30,000","30,500",2017.01.03
57,(활)전복,완도,40/50미,kg,11.3,1,"13,000","13,000","13,000",2017.01.03
58,(활)전복,완도,20미,kg,100.9,1,"32,000","30,000","31,000",2017.01.03
59,(활)전복,완도,15/16미,kg,100.3,1,"34,000","30,000","32,300",2017.01.03
60,(활)전복,완도,소,kg,124.0,1,"5,000","5,000","5,000",2017.01.03
61,(활)전복,완도,33/34미,kg,11.3,1,"26,000","26,000","26,000",2017.01.03
62,(활)전복,완도,12/13미,kg,180.8,1,"39,000","32,000","34,900",2017.01.03
63,(활)전복,완도,8미,kg,10.9,1,"57,000","57,000","57,000",2017.01.03
64,(활)전복,완도,16/17미,kg,56.6,1,"31,000","30,000","30,800",2017.01.03
65,(활)전복,완도,30미,kg,56.7,1,"22,000","21,000","21,200",2017.01.03
66,(활)전복,완도,10/11미,kg,184.7,1,"42,000","34,000","38,200",2017.01.03
67,(활)전복,완도,11/12미,kg,112.0,1,"39,000","34,000","36,300",2017.01.04
68,(활)전복,완도,8/9미,kg,77.7,1,"56,000","52,000","53,600",2017.01.04
69,(활)전복,완도,50/60미,kg,59.2,1,"6,000","6,000","6,000",2017.01.04
70,(활)전복,완도,중,kg,190.0,1,"24,000","24,000","24,000",2017.01.04
71,(활)전복,완도,18/19미,kg,21.9,1,"34,000","34,000","34,000",2017.01.04
72,(활)전복,완도,30/35미,kg,22.0,1,"20,000","20,000","20,000",2017.01.04
73,(활)전복,완도,25미,kg,67.8,1,"26,000","22,000","24,200",2017.01.04
74,(활)전복,완도,6/7미,kg,33.8,1,"64,000","62,000","62,600",2017.01.04
75,(활)전복,완도,17/18미,kg,65.9,1,"34,000","30,000","31,200",2017.01.04
76,(활)전복,완도,11미,kg,22.3,1,"42,000","42,000","42,000",2017.01.04
77,(활)전복,완도,14/15미,kg,110.6,1,"36,000","31,000","32,800",2017.01.04
78,(활)전복,완도,9/10미,kg,22.4,1,"48,000","47,000","47,500",2017.01.04
79,(활)전복,완도,40미,kg,159.4,1,"16,000","8,000","10,500",2017.01.04
80,(활)전복,완도,13/14미,kg,108.9,1,"37,000","32,000","33,900",2017.01.04
81,(활)전복,완도,16/17미,kg,55.8,1,"33,000","31,000","31,800",2017.01.04
82,(활)전복,완도,8미,kg,11.0,1,"52,000","52,000","52,000",2017.01.04
83,(활)전복,완도,23/24미,kg,22.3,1,"27,000","27,000","27,000",2017.01.04
84,(활)전복,완도,12/13미,kg,144.1,1,"37,000","32,000","33,900",2017.01.04
85,(활)전복,완도,소,kg,41.0,1,"6,000","6,000","6,000",2017.01.04
86,(활)전복,완도,15/16미,kg,86.6,1,"32,000","31,000","31,100",2017.01.04
87,(활)전복,완도,20미,kg,79.3,1,"32,000","30,000","30,600",2017.01.04
88,(활)전복,완도,22미,kg,11.4,1,"29,000","29,000","29,000",2017.01.04
89,(활)전복,완도,40/50미,kg,11.3,1,"10,000","10,000","10,000",2017.01.04
90,(활)전복,흑산도,6/7미,kg,10.5,1,"75,000","75,000","75,000",2017.01.04
91,(활)전복,완도,50미,kg,149.6,1,"9,000","6,000","7,300",2017.01.04
92,(활)전복,완도,7/8미,kg,44.8,1,"57,000","55,000","56,300",2017.01.04
93,(활)전복,완도,13미,kg,33.5,1,"33,000","32,000","32,300",2017.01.04
94,(활)전복,완도,7미,kg,11.3,1,"62,000","62,000","62,000",2017.01.04
95,(활)전복,완도,10미,kg,10.9,1,"45,000","45,000","45,000",2017.01.04
96,(활)전복,완도,10/11미,kg,79.0,1,"42,000","36,000","38,800",2017.01.04
97,(냉)전복,완도,중,kg,43.6,1,"8,000","8,000","8,000",2017.01.04
98,(활)전복,완도,11/12미,kg,300.9,1,"37,000","30,000","31,400",2017.01.05
99,(활)전복,완도,8/9미,kg,67.3,1,"52,000","46,000","48,200",2017.01.05
100,(활)전복,완도,26미,kg,34.6,1,"28,000","27,000","27,300",2017.01.05
101,(활)전복,완도,50/60미,kg,20.6,1,"5,000","5,000","5,000",2017.01.05
102,(활)전복,완도,중,kg,160.0,1,"24,000","24,000","24,000",2017.01.05
103,(활)전복,완도,18/19미,kg,57.3,1,"32,000","26,000","28,400",2017.01.05
104,(활)전복,완도,25미,kg,34.1,1,"27,000","27,000","27,000",2017.01.05
105,(활)전복,완도,25/30미,kg,11.2,1,"26,000","26,000","26,000",2017.01.05
106,(활)전복,완도,6/7미,kg,56.7,1,"62,000","56,000","58,000",2017.01.05
107,(활)전복,완도,17/18미,kg,100.6,1,"33,000","27,000","28,700",2017.01.05
108,(활)전복,완도,14/15미,kg,165.7,1,"33,000","28,000","29,400",2017.01.05
109,(활)전복,완도,9/10미,kg,90.3,1,"48,000","44,000","45,200",2017.01.05
110,(활)전복,완도,40미,kg,125.0,1,"13,000","11,000","11,900",2017.01.05
111,(활)전복,완도,13/14미,kg,322.8,1,"34,000","29,000","29,900",2017.01.05
112,(활)전복,완도,16/17미,kg,31.6,1,"28,000","28,000","28,000",2017.01.05
113,(활)전복,완도,32미,kg,34.9,1,"20,000","19,000","19,700",2017.01.05
114,(활)전복,완도,12/13미,kg,311.3,1,"36,000","29,000","30,300",2017.01.05
115,(활)전복,완도,소,kg,55.7,1,"5,000","5,000","5,000",2017.01.05
116,(활)전복,완도,15/16미,kg,187.0,1,"33,000","28,000","29,700",2017.01.05
117,(활)전복,완도,20미,kg,80.6,1,"31,000","27,000","28,300",2017.01.05
118,(활)전복,완도,22미,kg,104.0,1,"28,000","27,000","27,200",2017.01.05
119,(활)전복,완도,40/50미,kg,11.4,1,"12,000","12,000","12,000",2017.01.05
120,(활)전복,완도,19/20미,kg,22.5,1,"29,000","29,000","29,000",2017.01.05
121,(활)전복,완도,21/22미,kg,11.4,1,"27,000","27,000","27,000",2017.01.05
122,(활)전복,완도,50미,kg,123.6,1,"9,000","9,000","9,000",2017.01.05
123,(활)전복,완도,7/8미,kg,80.5,1,"57,000","50,000","52,000",2017.01.05
124,(활)전복,완도,10미,kg,32.6,1,"42,000","42,000","42,000",2017.01.05
125,(활)전복,완도,10/11미,kg,90.2,1,"38,000","37,000","37,900",2017.01.05
126,(냉)전복,완도,중,kg,36.2,1,"5,000","5,000","5,000",2017.01.05
127,(활)전복,완도,11/12미,kg,130.2,1,"36,000","35,000","35,100",2017.01.06
128,(활)전복,완도,8/9미,kg,30.6,1,"55,000","53,000","53,700",2017.01.06
129,(활)전복,완도,47미,kg,22.8,1,"13,000","13,000","13,000",2017.01.06
130,(활)전복,완도,4/5미,kg,22.5,1,"75,000","67,000","70,900",2017.01.06
131,(활)전복,완도,12미,kg,59.1,1,"32,000","31,000","31,200",2017.01.06
132,(활)전복,완도,50/60미,kg,108.2,1,"5,000","5,000","5,000",2017.01.06
133,(활)전복,완도,중,kg,330.0,1,"24,000","24,000","24,000",2017.01.06
134,(활)전복,완도,70미,kg,56.9,1,"8,000","8,000","8,000",2017.01.06
135,(활)전복,완도,18/19미,kg,22.1,1,"30,000","30,000","30,000",2017.01.06
136,(활)전복,완도,6/7미,kg,22.2,1,"63,000","63,000","63,000",2017.01.06
137,(활)전복,완도,17/18미,kg,85.7,1,"31,000","29,000","29,500",2017.01.06
138,(활)전복,완도,11미,kg,56.4,1,"38,000","33,000","35,200",2017.01.06
139,(활)전복,완도,52미,kg,56.8,1,"9,000","9,000","9,000",2017.01.06
140,(활)전복,완도,14/15미,kg,65.2,1,"32,000","29,000","30,000",2017.01.06
141,(활)전복,완도,9/10미,kg,33.1,1,"47,000","47,000","47,000",2017.01.06
142,(활)전복,완도,40미,kg,117.1,1,"9,000","7,000","7,900",2017.01.06
143,(활)전복,완도,13/14미,kg,87.8,1,"33,000","29,000","30,500",2017.01.06
144,(활)전복,완도,30미,kg,32.2,1,"21,000","21,000","21,000",2017.01.06
145,(활)전복,완도,17미,kg,60.3,1,"30,000","29,000","29,200",2017.01.06
146,(활)전복,완도,10미,kg,10.8,1,"43,000","43,000","43,000",2017.01.06
147,(활)전복,완도,13미,kg,59.5,1,"31,000","31,000","31,000",2017.01.06
