,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(냉건)굴비,영광,20미,CT/(BT),21,16.8,"144,000","144,000","144,000",2016.01.02
1,(선)깐굴,통영,소,box,125,1.4,"27,000","23,100","25,500",2016.01.02
2,(선)깐굴,통영,소,box,50,1.3,"27,200","27,000","27,100",2016.01.02
3,(선)깐굴,통영,소,box,510,1.7,"28,500","27,600","28,400",2016.01.02
4,(선)깐굴,사천,소,box,66,1.8,"33,600","32,200","33,300",2016.01.02
5,(선)깐굴,사천,소,box,20,3.9,"57,600","57,600","57,600",2016.01.02
6,(선)깐굴,통영,소,box,60,2.5,"43,000","43,000","43,000",2016.01.02
7,(선)깐굴,사천,소,box,114,4.0,"60,000","60,000","60,000",2016.01.02
8,(선)깐굴,마산,5봉,box,6,1.0,"9,000","9,000","9,000",2016.01.02
9,(선)깐굴,통영,소,box,237,1.6,"30,000","25,000","28,500",2016.01.02
10,(선)깐굴,사천,소,box,6,2.8,"42,200","42,200","42,200",2016.01.02
11,(선)깐굴,통영,소,box,326,2.6,"42,300","40,000","40,600",2016.01.02
12,(선)깐굴,마산,소,box,34,1.5,"18,000","18,000","18,000",2016.01.02
13,(선)깐굴,사천,소,box,281,1.9,"38,300","35,100","36,700",2016.01.02
14,(선)깐굴,사천,소,box,287,2.9,"45,000","43,000","43,500",2016.01.02
15,(선)깐굴,남해,소,box,200,3.9,"60,000","60,000","60,000",2016.01.02
16,(선)깐굴,사천,소,box,64,2.0,"37,000","31,200","36,000",2016.01.02
17,(선)깐굴,사천,소,box,685,2.7,"45,200","41,500","44,300",2016.01.02
18,(활)바위굴,사천,대,box,354,10.0,"21,000","21,000","21,000",2016.01.02
19,(활)바위굴,통영,대,box,500,10.0,"20,000","20,000","20,000",2016.01.02
20,(활)바위굴,마산,대,box,55,10.0,"20,000","20,000","20,000",2016.01.02
21,(선)바위굴,통영,대,box,30,10.0,"25,000","17,000","22,300",2016.01.02
22,(가공)봉굴,통영,대,box,28,10.0,"39,000","39,000","39,000",2016.01.02
23,(활)굴,통영,중,S/P,5,1.5,"31,000","31,000","31,000",2016.01.04
24,(선)깐굴,사천,소,box,25,1.7,"22,000","20,200","20,600",2016.01.04
25,(선)깐굴,통영,소,box,209,1.5,"23,500","20,700","22,400",2016.01.04
26,(선)깐굴,마산,소,box,23,2.0,"26,000","26,000","26,000",2016.01.04
27,(선)깐굴,남해,소,box,33,4.0,"46,600","46,600","46,600",2016.01.04
28,(선)깐굴,고흥,소,box,10,3.4,"46,500","46,500","46,500",2016.01.04
29,(선)깐굴,사천,소,box,50,1.8,"26,000","25,600","25,800",2016.01.04
