,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(선)삼치,통영,중,kg,169.5,1,"6,000","4,000","4,900",2006.03.21
1,(선)삼치,부산(기장),중,kg,120.1,1,"3,000","2,800","3,000",2006.03.21
2,(선)삼치,통영,06미,S/P,1.0,8,"6,000","6,000","6,000",2006.03.22
3,(선)삼치,통영,중,kg,18.6,1,"9,000","8,000","8,500",2006.03.22
4,(선)삼치,부산(기장),중,kg,49.4,1,"5,000","3,000","3,900",2006.03.22
5,(선)삼치,부산(기장),14미,S/P,60.0,8,"13,000","13,000","13,000",2006.03.22
6,(선)삼치,부산(기장),12미,S/P,485.0,8,"11,000","10,000","10,400",2006.03.22
7,(선)삼치,부산(기장),10미,S/P,330.0,8,"11,000","10,000","10,100",2006.03.22
8,(선)삼치,부산(기장),16미,S/P,300.0,8,"8,000","8,000","8,000",2006.03.22
9,(선)삼치,통영,10미,S/P,46.0,8,"11,000","11,000","11,000",2006.03.22
10,(냉)삼치,마산,2단,c/s(상자),55.0,12,"22,000","22,000","22,000",2006.03.22
11,(선)삼치,부산(기장),중,kg,38.6,1,"5,000","4,000","4,600",2006.03.23
12,(선)삼치,제주도,중,S/P,16.0,10,"60,000","35,000","49,100",2006.03.23
13,(선)삼치,부산(기장),10미,c/s(상자),267.0,8,"15,000","15,000","15,000",2006.03.23
14,(선)삼치,부산(기장),08미,S/P,150.0,8,"10,000","10,000","10,000",2006.03.23
15,(선)삼치,제주도,중,S/P,1.0,5,"22,000","22,000","22,000",2006.03.23
16,(선)삼치,부산(기장),10미,S/P,485.0,8,"15,000","15,000","15,000",2006.03.23
17,(선)삼치,부산(기장),중,kg,70.8,1,"5,000","5,000","5,000",2006.03.24
18,(선)삼치,제주도,중,S/P,3,10,"55,000","50,000","53,300",2006.03.24
19,(선)삼치,부산(기장),22미,S/P,15,8,"12,000","12,000","12,000",2006.03.24
20,(선)삼치,부산(기장),10미,c/s(상자),124,8,"7,000","7,000","7,000",2006.03.24
21,(선)삼치,부산(기장),08미,S/P,4,8,"20,000","20,000","20,000",2006.03.24
22,(선)삼치,통영,중,c/s(상자),140,8,"8,000","8,000","8,000",2006.03.24
23,(선)삼치,부산(기장),중,S/P,217,8,"12,000","8,000","10,500",2006.03.24
24,(선)삼치,부산(기장),14미,S/P,91,8,"7,000","7,000","7,000",2006.03.24
25,(선)삼치,부산(기장),12미,S/P,557,8,"11,000","10,000","10,200",2006.03.24
26,(선)삼치,부산(기장),10미,S/P,"1,782",8,"11,000","8,000","9,000",2006.03.24
27,(선)삼치,부산(기장),16미,S/P,113,8,"7,000","7,000","7,000",2006.03.24
28,(선)삼치,통영,중,S/P,83.4,1,"7,000","7,000","7,000",2006.03.25
29,(선)삼치,부산(기장),22미,S/P,1,8,"5,000","5,000","5,000",2006.03.25
30,(선)삼치,부산(기장),14미,S/P,200,8,"8,000","8,000","8,000",2006.03.25
31,(선)삼치,부산(기장),12미,S/P,"1,149",8,"10,000","8,000","9,100",2006.03.25
32,(선)삼치,부산(기장),24미,S/P,2,8,"5,000","5,000","5,000",2006.03.25
33,(선)삼치,부산(기장),10미,S/P,920,8,"9,000","8,000","8,500",2006.03.25
34,(선)삼치,부산(기장),16미,S/P,150,8,"8,000","8,000","8,000",2006.03.25
35,(선)삼치,통영,중,kg,256.8,1,"6,000","3,000","5,000",2006.03.27
36,(선)삼치,부산(기장),중,kg,66.5,1,"4,000","4,000","4,000",2006.03.27
37,(선)삼치,부산(기장),중,S/P,3.0,10,"40,000","40,000","40,000",2006.03.27
38,(선)삼치,제주도,중,kg,226.2,1,"5,000","3,000","3,400",2006.03.27
39,(선)삼치,통영,중,kg,186.9,1,"6,000","4,000","4,800",2006.03.28
40,(선)삼치,제주도,중,S/P,6.0,1,"3,000","3,000","3,000",2006.03.28
41,(선)삼치,부산(기장),중,kg,7.0,1,"2,000","2,000","2,000",2006.03.28
42,(선)삼치,부산(기장),중,S/P,209.0,8,"8,000","8,000","8,000",2006.03.28
43,(선)삼치,부산(기장),14미,S/P,372.0,8,"8,000","8,000","8,000",2006.03.28
44,(선)삼치,부산(기장),중,S/P,7.3,1,"4,000","4,000","4,000",2006.03.28
45,(선)삼치,부산(기장),12미,S/P,159.0,8,"8,000","8,000","8,000",2006.03.28
46,(선)삼치,부산(기장),10미,S/P,120.0,8,"8,000","8,000","8,000",2006.03.28
47,(선)삼치,부산(기장),중,S/P,4.0,10,"40,000","40,000","40,000",2006.03.28
48,(선)삼치,제주도,중,kg,115.0,1,"3,000","3,000","3,000",2006.03.28
49,(선)삼치,통영,중,kg,47.8,1,"4,000","4,000","4,000",2006.03.29
50,(선)삼치,부산(기장),중,kg,551.6,1,"5,500","1,500","2,300",2006.03.29
51,(선)삼치,부산(기장),중,S/P,237.7,1,"5,000","2,000","2,500",2006.03.29
52,(선)삼치,부산(기장),중,kg,325.8,1,"3,800","2,000","2,100",2006.03.30
53,(선)삼치,충무,중,kg,100.8,1,"5,000","2,000","3,500",2006.03.30
54,(선)삼치,부산(기장),10미,c/s(상자),113.0,8,"7,000","7,000","7,000",2006.03.30
55,(선)삼치,부산(기장),14미,S/P,701.0,8,"7,000","6,000","6,300",2006.03.30
56,(선)삼치,부산(기장),06미,S/P,25.0,8,"15,000","15,000","15,000",2006.03.30
57,(선)삼치,부산(기장),12미,S/P,691.0,8,"7,000","6,000","6,700",2006.03.30
58,(선)삼치,부산(기장),10미,S/P,184.0,8,"7,000","7,000","7,000",2006.03.30
59,(선)삼치,제주도,중,kg,90.0,1,"3,000","3,000","3,000",2006.03.30
60,(선)삼치,부산(기장),11미,S/P,150.0,8,"8,000","8,000","8,000",2006.03.31
61,(선)삼치,부산(기장),중,kg,185.9,1,"3,000","2,200","2,400",2006.03.31
62,(선)삼치,삼천포,중,S/P,1.0,10,"24,000","24,000","24,000",2006.03.31
63,(선)삼치,충무,중,kg,77.0,1,"4,000","4,000","4,000",2006.03.31
64,(선)삼치,부산(기장),14미,S/P,59.0,8,"7,000","7,000","7,000",2006.03.31
65,(선)삼치,일본,12미,S/P,400.0,8,"8,000","8,000","8,000",2006.03.31
66,(선)삼치,부산(기장),10미,S/P,50.0,8,"8,000","8,000","8,000",2006.03.31
67,(선)삼치,제주도,중,kg,130.6,1,"15,000","3,000","4,000",2006.03.31
68,(냉)삼치,충무,중,kg,1.0,10,"10,000","10,000","10,000",2006.03.31
69,(냉)삼치,충무,중,kg,27.0,20,"40,000","30,000","35,900",2006.03.31
70,(선)삼치,부산(기장),20미,S/P,20.0,10,"17,000","17,000","17,000",2006.04.01
71,(선)삼치,충무,중,kg,258.0,1,"5,500","2,000","3,500",2006.04.01
72,(선)삼치,부산(기장),14미,S/P,89.0,8,"11,000","11,000","11,000",2006.04.01
73,(선)삼치,부산(기장),12미,S/P,411.0,8,"12,000","12,000","12,000",2006.04.01
74,(선)삼치,부산(기장),중,c/s(상자),150.0,8,"11,000","11,000","11,000",2006.04.01
75,(선)삼치,부산(기장),10미,S/P,150.0,8,"11,000","11,000","11,000",2006.04.01
76,(선)삼치,제주도,중,kg,22.8,1,"4,800","4,800","4,800",2006.04.01
77,(선)삼치,삼천포,10미,S/P,78,8,"13,000","13,000","13,000",2006.04.03
78,(선)삼치,삼천포,12미,S/P,12,8,"8,000","8,000","8,000",2006.04.03
