,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(활)전복,완도,11/12미,kg,64.6,1,"48,000","46,000","46,800",2012.01.02
1,(활)전복,완도,9미,kg,11.5,1,"63,000","63,000","63,000",2012.01.02
2,(활)전복,완도,8/9미,kg,51.2,1,"70,000","60,000","62,700",2012.01.02
3,(활)전복,완도,12미,kg,55.8,1,"48,000","45,000","46,100",2012.01.02
4,(활)전복,완도,중,kg,11.0,1,"95,000","95,000","95,000",2012.01.02
5,(활)전복,완도,16미,kg,21.7,1,"37,000","37,000","37,000",2012.01.02
6,(활)전복,완도,18/19미,kg,21.4,1,"36,000","36,000","36,000",2012.01.02
7,(활)전복,완도,25미,kg,24.5,1,"27,000","27,000","27,000",2012.01.02
8,(활)전복,완도,15미,kg,43.8,1,"41,000","38,000","38,600",2012.01.02
9,(활)전복,완도,25/30미,kg,43.6,1,"28,000","27,000","27,500",2012.01.02
10,(활)전복,완도,14미,kg,44.7,1,"41,000","40,000","40,500",2012.01.02
11,(활)전복,완도,6/7미,kg,20.7,1,"88,000","84,000","85,900",2012.01.02
12,(활)전복,완도,17/18미,kg,130.2,1,"36,000","36,000","36,000",2012.01.02
13,(활)전복,완도,11미,kg,56.0,1,"51,000","48,000","49,900",2012.01.02
14,(활)전복,완도,14/15미,kg,177.1,1,"41,000","39,000","39,600",2012.01.02
15,(활)전복,완도,13/14미,kg,87.2,1,"43,000","42,000","42,200",2012.01.02
16,(활)전복,완도,8미,kg,11.2,1,"73,000","72,000","72,500",2012.01.02
17,(활)전복,완도,35미,kg,21.3,1,"22,000","22,000","22,000",2012.01.02
18,(활)전복,완도,12/13미,kg,177.0,1,"45,000","44,000","44,100",2012.01.02
19,(활)전복,완도,15/16미,kg,54.9,1,"37,000","37,000","37,000",2012.01.02
20,(활)전복,완도,6미,kg,10.8,1,"88,000","88,000","88,000",2012.01.02
21,(활)전복,완도,20미,kg,32.8,1,"34,000","34,000","34,000",2012.01.02
22,(활)전복,완도,22미,kg,21.6,1,"32,000","32,000","32,000",2012.01.02
23,(활)전복,완도,21/22미,kg,12.3,1,"34,000","34,000","34,000",2012.01.02
24,(활)전복,완도,7/8미,kg,44.5,1,"85,000","73,000","75,900",2012.01.02
25,(활)전복,완도,13미,kg,10.2,1,"44,000","44,000","44,000",2012.01.02
26,(활)전복,완도,18미,kg,21.8,1,"36,000","36,000","36,000",2012.01.02
27,(활)전복,완도,7미,kg,11.2,1,"80,000","80,000","80,000",2012.01.02
28,(활)전복,완도,10미,kg,99.1,1,"56,000","53,000","54,900",2012.01.02
29,(활)전복,완도,17미,kg,43.5,1,"37,000","36,000","36,500",2012.01.02
30,(활)전복,완도,24/25미,kg,33.1,1,"29,000","29,000","29,000",2012.01.02
31,(활)전복,완도,10/11미,kg,66.1,1,"54,000","50,000","51,900",2012.01.02
32,(활)전복,완도,24/25미,kg,21.8,1,"29,000","29,000","29,000",2012.01.03
33,(활)전복,완도,14/15미,kg,42.5,1,"40,000","40,000","40,000",2012.01.03
34,(활)전복,완도,11미,kg,43.9,1,"49,000","48,000","48,800",2012.01.03
35,(활)전복,완도,17/18미,kg,63.7,1,"37,000","35,000","36,000",2012.01.03
36,(활)전복,완도,6/7미,kg,16.6,1,"85,000","83,000","84,300",2012.01.03
37,(활)전복,완도,14미,kg,44.5,1,"42,000","38,000","40,000",2012.01.03
38,(활)전복,완도,25/30미,kg,44.1,1,"26,000","26,000","26,000",2012.01.03
39,(활)전복,완도,15미,kg,31.2,1,"40,000","38,000","38,700",2012.01.03
40,(활)전복,완도,25미,kg,10.8,1,"29,000","29,000","29,000",2012.01.03
41,(활)전복,고흥,16/17미,kg,22.7,1,"36,000","36,000","36,000",2012.01.03
42,(활)전복,완도,16미,kg,33.0,1,"36,000","36,000","36,000",2012.01.03
43,(활)전복,완도,12미,kg,44.0,1,"45,000","41,000","43,900",2012.01.03
44,(활)전복,완도,35/40미,kg,56.4,1,"17,000","17,000","17,000",2012.01.03
45,(활)전복,완도,4/5미,kg,5.9,1,"163,000","163,000","163,000",2012.01.03
46,(활)전복,완도,8/9미,kg,14.6,1,"97,000","70,000","77,800",2012.01.03
47,(활)전복,완도,9미,kg,33.5,1,"64,000","63,000","63,300",2012.01.03
48,(활)전복,고흥,40미,kg,44.7,1,"17,000","17,000","17,000",2012.01.03
49,(활)전복,완도,22/23미,kg,22.0,1,"31,000","31,000","31,000",2012.01.03
50,(활)전복,고흥,8/9미,kg,11.3,1,"65,000","65,000","65,000",2012.01.03
51,(활)전복,완도,17미,kg,11.2,1,"35,000","35,000","35,000",2012.01.03
