관측소명	관측일시	수층	수온 (℃)	염분(psu)	DO(mg/L)	표준편차(수온)	표준편차(염분)	표준편차(DO)	
남해 미조(fnm5b)	2017-05-01	표층	14.9			0.6			
남해 미조(fnm5b)	2017-04-30	표층	14.6			0.3			
남해 미조(fnm5b)	2017-04-29	표층	14.6			0.4			
남해 미조(fnm5b)	2017-04-28	표층	14.8			0.2			
남해 미조(fnm5b)	2017-04-27	표층	15.3			0.2			
남해 미조(fnm5b)	2017-04-26	표층	15.2			0.3			
남해 미조(fnm5b)	2017-04-25	표층	14.9			0.2			
남해 미조(fnm5b)	2017-04-24	표층	14.6			0.2			
남해 미조(fnm5b)	2017-04-23	표층	14.7			0.3			
남해 미조(fnm5b)	2017-04-22	표층	14.5			0.1			
남해 미조(fnm5b)	2017-04-21	표층	14.3			0.2			
남해 미조(fnm5b)	2017-04-20	표층	14.1			0.1			
남해 미조(fnm5b)	2017-04-19	표층	13.6			0.2			
남해 미조(fnm5b)	2017-04-18	표층	14.2			0.2			
남해 미조(fnm5b)	2017-04-17	표층	14.2			0.2			
남해 미조(fnm5b)	2017-04-16	표층	13.6			0.3			
남해 미조(fnm5b)	2017-04-15	표층	13.1			0.3			
남해 미조(fnm5b)	2017-04-14	표층	13.0			0.2			
남해 미조(fnm5b)	2017-04-13	표층	13.4			0.2			
남해 미조(fnm5b)	2017-04-12	표층	13.5			0.2			
남해 미조(fnm5b)	2017-04-11	표층	13.6			0.2			
남해 미조(fnm5b)	2017-04-10	표층	13.5			0.1			
남해 미조(fnm5b)	2017-04-09	표층	13.1			0.4			
남해 미조(fnm5b)	2017-04-08	표층	12.9			0.3			
남해 미조(fnm5b)	2017-04-07	표층	12.5			0.5			
남해 미조(fnm5b)	2017-04-06	표층	11.9			0.1			
남해 미조(fnm5b)	2017-04-05	표층	12.0			0.1			
남해 미조(fnm5b)	2017-04-04	표층	12.2			0.3			
남해 미조(fnm5b)	2017-04-03	표층	11.8			0.1			
남해 미조(fnm5b)	2017-04-02	표층	11.7			0.2			
남해 미조(fnm5b)	2017-04-01	표층	11.7			0.1			
남해 미조(fnm5b)	2017-03-31	표층	11.5			0.1			
남해 미조(fnm5b)	2017-03-30	표층	11.3			0.2			
남해 미조(fnm5b)	2017-03-29	표층	11.1			0.0			
남해 미조(fnm5b)	2017-03-28	표층	11.2			0.1			
남해 미조(fnm5b)	2017-03-27	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-26	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-25	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-24	표층	11.0			0.1			
남해 미조(fnm5b)	2017-03-23	표층	11.0			0.1			
남해 미조(fnm5b)	2017-03-22	표층	10.9			0.1			
남해 미조(fnm5b)	2017-03-21	표층	11.0			0.2			
남해 미조(fnm5b)	2017-03-20	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-19	표층	11.0			0.1			
남해 미조(fnm5b)	2017-03-18	표층	11.0			0.1			
남해 미조(fnm5b)	2017-03-17	표층	11.0			0.2			
남해 미조(fnm5b)	2017-03-16	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-15	표층	11.1			0.2			
남해 미조(fnm5b)	2017-03-14	표층	11.2			0.1			
남해 미조(fnm5b)	2017-03-13	표층	11.2			0.1			
남해 미조(fnm5b)	2017-03-12	표층	11.1			0.2			
남해 미조(fnm5b)	2017-03-11	표층	11.0			0.2			
남해 미조(fnm5b)	2017-03-10	표층	10.8			0.2			
남해 미조(fnm5b)	2017-03-09	표층	10.7			0.1			
남해 미조(fnm5b)	2017-03-08	표층	10.7			0.2			
남해 미조(fnm5b)	2017-03-07	표층	10.8			0.1			
남해 미조(fnm5b)	2017-03-06	표층	11.1			0.2			
남해 미조(fnm5b)	2017-03-05	표층	11.2			0.1			
남해 미조(fnm5b)	2017-03-04	표층	11.2			0.2			
남해 미조(fnm5b)	2017-03-03	표층	11.1			0.1			
남해 미조(fnm5b)	2017-03-02	표층	10.5			1.7			
남해 미조(fnm5b)	2017-03-01	표층	11.3			0.2			
남해 미조(fnm5b)	2017-02-28	표층	11.0			0.2			
남해 미조(fnm5b)	2017-02-27	표층	10.8			0.1			
남해 미조(fnm5b)	2017-02-26	표층	10.6			0.2			
남해 미조(fnm5b)	2017-02-25	표층	10.6			0.1			
남해 미조(fnm5b)	2017-02-24	표층	10.4			0.1			
남해 미조(fnm5b)	2017-02-23	표층	10.2			0.3			
남해 미조(fnm5b)	2017-02-22	표층	9.9			0.1			
남해 미조(fnm5b)	2017-02-21	표층	9.7			0.3			
남해 미조(fnm5b)	2017-02-20	표층	9.5			0.2			
남해 미조(fnm5b)	2017-02-19	표층	8.9			0.2			
남해 미조(fnm5b)	2017-02-18	표층	8.7			0.1			
남해 미조(fnm5b)	2017-02-17	표층	8.9			0.1			
남해 미조(fnm5b)	2017-02-16	표층	8.8			0.1			
남해 미조(fnm5b)	2017-02-15	표층	8.8			0.0			
남해 미조(fnm5b)	2017-02-14	표층	8.9			0.1			
남해 미조(fnm5b)	2017-02-13	표층	8.8			0.3			
남해 미조(fnm5b)	2017-02-12	표층	8.9			0.2			
남해 미조(fnm5b)	2017-02-11	표층	9.4			0.1			
남해 미조(fnm5b)	2017-02-10	표층	9.7			0.1			
남해 미조(fnm5b)	2017-02-09	표층	9.6			0.2			
남해 미조(fnm5b)	2017-02-08	표층	9.7			0.1			
남해 미조(fnm5b)	2017-02-07	표층	10.0			0.1			
남해 미조(fnm5b)	2017-02-06	표층	10.3			0.1			
남해 미조(fnm5b)	2017-02-05	표층	10.4			0.1			
남해 미조(fnm5b)	2017-02-04	표층	10.4			0.0			
남해 미조(fnm5b)	2017-02-03	표층	10.3			0.1			
남해 미조(fnm5b)	2017-02-02	표층	10.3			0.1			
남해 미조(fnm5b)	2017-02-01	표층	10.3			0.1			
남해 미조(fnm5b)	2017-01-31	표층	10.4			0.1			
남해 미조(fnm5b)	2017-01-30	표층	10.4			0.1			
남해 미조(fnm5b)	2017-01-29	표층	10.4			0.1			
남해 미조(fnm5b)	2017-01-28	표층	10.2			0.1			
남해 미조(fnm5b)	2017-01-27	표층	10.3			0.1			
남해 미조(fnm5b)	2017-01-26	표층	10.2			0.2			
남해 미조(fnm5b)	2017-01-25	표층	10.0			0.1			
남해 미조(fnm5b)	2017-01-24	표층	10.1			0.2			
남해 미조(fnm5b)	2017-01-23	표층	10.2			0.2			
남해 미조(fnm5b)	2017-01-22	표층	9.9			0.1			
남해 미조(fnm5b)	2017-01-21	표층	9.9			0.1			
남해 미조(fnm5b)	2017-01-20	표층	10.1			0.2			
남해 미조(fnm5b)	2017-01-19	표층	10.9			0.1			
남해 미조(fnm5b)	2017-01-18	표층	11.1			0.2			
남해 미조(fnm5b)	2017-01-17	표층	11.0			0.1			
남해 미조(fnm5b)	2017-01-16	표층	10.9			0.2			
남해 미조(fnm5b)	2017-01-15	표층	10.4			0.1			
남해 미조(fnm5b)	2017-01-14	표층	10.5			0.1			
남해 미조(fnm5b)	2017-01-13	표층	10.5			0.1			
남해 미조(fnm5b)	2017-01-12	표층	10.6			0.1			
남해 미조(fnm5b)	2017-01-11	표층	10.8			0.1			
남해 미조(fnm5b)	2017-01-10	표층	10.8			0.2			
남해 미조(fnm5b)	2017-01-09	표층	10.7			0.1			
남해 미조(fnm5b)	2017-01-08	표층	10.8			0.1			
남해 미조(fnm5b)	2017-01-07	표층	10.9			0.1			
남해 미조(fnm5b)	2017-01-06	표층	11.0			0.1			
남해 미조(fnm5b)	2017-01-05	표층	11.1			0.1			
남해 미조(fnm5b)	2017-01-04	표층	11.1			0.1			
남해 미조(fnm5b)	2017-01-03	표층	11.1			0.1			
남해 미조(fnm5b)	2017-01-02	표층	11.3			0.1			
남해 미조(fnm5b)	2017-01-01	표층	11.6			0.1			
남해 미조(fnm5b)	2016-12-31	표층	11.8			0.1			
남해 미조(fnm5b)	2016-12-30	표층	11.9			0.1			
남해 미조(fnm5b)	2016-12-29	표층	12.0			0.1			
남해 미조(fnm5b)	2016-12-28	표층	12.1			0.1			
남해 미조(fnm5b)	2016-12-27	표층	12.1			0.1			
남해 미조(fnm5b)	2016-12-26	표층	12.7			0.1			
남해 미조(fnm5b)	2016-12-25	표층	13.1			0.1			
남해 미조(fnm5b)	2016-12-24	표층	13.1			0.2			
남해 미조(fnm5b)	2016-12-23	표층	12.9			0.2			
남해 미조(fnm5b)	2016-12-22	표층	13.3			0.1			
남해 미조(fnm5b)	2016-12-21	표층	13.0			0.1			
남해 미조(fnm5b)	2016-12-20	표층	13.2			0.1			
남해 미조(fnm5b)	2016-12-19	표층	13.3			0.1			
남해 미조(fnm5b)	2016-12-18	표층	13.2			0.1			
남해 미조(fnm5b)	2016-12-17	표층	13.4			0.1			
남해 미조(fnm5b)	2016-12-16	표층	13.5			0.1			
남해 미조(fnm5b)	2016-12-15	표층	13.6			0.1			
남해 미조(fnm5b)	2016-12-14	표층	13.9			0.1			
남해 미조(fnm5b)	2016-12-13	표층	14.0			0.1			
남해 미조(fnm5b)	2016-12-12	표층	14.2			0.1			
남해 미조(fnm5b)	2016-12-11	표층	14.6			0.3			
남해 미조(fnm5b)	2016-12-10	표층	14.7			0.3			
남해 미조(fnm5b)	2016-12-09	표층	15.0			0.2			
남해 미조(fnm5b)	2016-12-08	표층	15.1			0.1			
남해 미조(fnm5b)	2016-12-07	표층	15.0			0.1			
남해 미조(fnm5b)	2016-12-06	표층	15.2			0.1			
남해 미조(fnm5b)	2016-12-05	표층	15.2			0.1			
남해 미조(fnm5b)	2016-12-04	표층	15.4			0.1			
남해 미조(fnm5b)	2016-12-03	표층	15.7			0.1			
남해 미조(fnm5b)	2016-12-02	표층	15.9			0.1			
남해 미조(fnm5b)	2016-12-01	표층	15.8			0.1			
남해 미조(fnm5b)	2016-11-30	표층	15.9			0.0			
남해 미조(fnm5b)	2016-11-29	표층	16.0			0.1			
남해 미조(fnm5b)	2016-11-28	표층	16.2			0.1			
남해 미조(fnm5b)	2016-11-27	표층	16.4			0.1			
남해 미조(fnm5b)	2016-11-26	표층	16.6			0.1			
남해 미조(fnm5b)	2016-11-25	표층	16.5			0.1			
남해 미조(fnm5b)	2016-11-24	표층	16.7			0.1			
남해 미조(fnm5b)	2016-11-23	표층	16.8			0.1			
남해 미조(fnm5b)	2016-11-22	표층	16.9			0.1			
남해 미조(fnm5b)	2016-11-21	표층	17.0			0.1			
남해 미조(fnm5b)	2016-11-20	표층	17.3			0.1			
남해 미조(fnm5b)	2016-11-19	표층	17.3			0.1			
남해 미조(fnm5b)	2016-11-18	표층	17.4			0.0			
남해 미조(fnm5b)	2016-11-17	표층	17.6			0.1			
남해 미조(fnm5b)	2016-11-16	표층	17.8			0.1			
남해 미조(fnm5b)	2016-11-15	표층	17.9			0.1			
남해 미조(fnm5b)	2016-11-14	표층	17.8			0.1			
남해 미조(fnm5b)	2016-11-13	표층	17.8			0.1			
남해 미조(fnm5b)	2016-11-12	표층	17.9			0.1			
남해 미조(fnm5b)	2016-11-11	표층	17.9			0.0			
남해 미조(fnm5b)	2016-11-10	표층	18.0			0.1			
남해 미조(fnm5b)	2016-11-09	표층	18.3			0.1			
남해 미조(fnm5b)	2016-11-08	표층	18.5			0.1			
남해 미조(fnm5b)	2016-11-07	표층	18.6			0.1			
남해 미조(fnm5b)	2016-11-06	표층	18.8			0.1			
남해 미조(fnm5b)	2016-11-05	표층	18.9			0.1			
남해 미조(fnm5b)	2016-11-04	표층	19.0			0.1			
남해 미조(fnm5b)	2016-11-03	표층	19.2			0.1			
남해 미조(fnm5b)	2016-11-02	표층	19.4			0.1			
남해 미조(fnm5b)	2016-11-01	표층	19.5			0.1			
남해 미조(fnm5b)	2016-10-31	표층	19.7			0.1			
남해 미조(fnm5b)	2016-10-30	표층	19.8			0.1			
남해 미조(fnm5b)	2016-10-29	표층	20.1			0.1			
남해 미조(fnm5b)	2016-10-28	표층	20.3			0.1			
남해 미조(fnm5b)	2016-10-27	표층	20.6			0.1			
남해 미조(fnm5b)	2016-10-26	표층	20.7			0.1			
남해 미조(fnm5b)	2016-10-25	표층	20.8			0.1			
남해 미조(fnm5b)	2016-10-24	표층	20.9			0.1			
남해 미조(fnm5b)	2016-10-23	표층	21.1			0.1			
남해 미조(fnm5b)	2016-10-22	표층	21.3			0.1			
남해 미조(fnm5b)	2016-10-21	표층	21.5			0.1			
남해 미조(fnm5b)	2016-10-20	표층	21.8			0.1			
남해 미조(fnm5b)	2016-10-19	표층	22.1			0.2			
남해 미조(fnm5b)	2016-10-18	표층	22.1			0.1			
남해 미조(fnm5b)	2016-10-17	표층	21.9			0.4			
남해 미조(fnm5b)	2016-10-16	표층	21.7			0.1			
남해 미조(fnm5b)	2016-10-15	표층	21.7			0.2			
남해 미조(fnm5b)	2016-10-14	표층	21.7			0.2			
남해 미조(fnm5b)	2016-10-13	표층	21.4			0.1			
남해 미조(fnm5b)	2016-10-12	표층	21.6			0.1			
남해 미조(fnm5b)	2016-10-11	표층	21.8			0.1			
남해 미조(fnm5b)	2016-10-10	표층	22.1			0.1			
남해 미조(fnm5b)	2016-10-09	표층	22.4			0.1			
남해 미조(fnm5b)	2016-10-08	표층	22.8			0.1			
남해 미조(fnm5b)	2016-10-07	표층	23.2			0.1			
남해 미조(fnm5b)	2016-10-06	표층	23.3			0.3			
남해 미조(fnm5b)	2016-10-05	표층	23.5			0.2			
남해 미조(fnm5b)	2016-10-04	표층	23.7			0.1			
남해 미조(fnm5b)	2016-10-03	표층	23.7			0.3			
남해 미조(fnm5b)	2016-10-02	표층	23.3			0.2			
남해 미조(fnm5b)	2016-10-01	표층	23.1			0.1			
남해 미조(fnm5b)	2016-09-30	표층	23.3			0.1			
남해 미조(fnm5b)	2016-09-29	표층	23.9			0.2			
남해 미조(fnm5b)	2016-09-28	표층	24.4			0.2			
남해 미조(fnm5b)	2016-09-27	표층	24.3			0.3			
남해 미조(fnm5b)	2016-09-26	표층	24.0			0.1			
남해 미조(fnm5b)	2016-09-25	표층	24.0			0.1			
남해 미조(fnm5b)	2016-09-24	표층	24.0			0.2			
남해 미조(fnm5b)	2016-09-23	표층	23.8			0.2			
남해 미조(fnm5b)	2016-09-22	표층	23.8			0.1			
남해 미조(fnm5b)	2016-09-21	표층	23.8			0.1			
남해 미조(fnm5b)	2016-09-20	표층	24.0			0.1			
남해 미조(fnm5b)	2016-09-19	표층	24.3			0.1			
남해 미조(fnm5b)	2016-09-18	표층	24.5			0.1			
남해 미조(fnm5b)	2016-09-17	표층	25.1			0.4			
남해 미조(fnm5b)	2016-09-16	표층	26.0			0.2			
남해 미조(fnm5b)	2016-09-15	표층	26.1			0.2			
남해 미조(fnm5b)	2016-09-14	표층	26.0			0.3			
남해 미조(fnm5b)	2016-09-13	표층	25.9			0.3			
남해 미조(fnm5b)	2016-09-12	표층	25.9			0.1			
남해 미조(fnm5b)	2016-09-11	표층	26.1			0.1			
남해 미조(fnm5b)	2016-09-10	표층	26.3			0.2			
남해 미조(fnm5b)	2016-09-09	표층	26.2			0.4			
남해 미조(fnm5b)	2016-09-08	표층	26.0			0.3			
남해 미조(fnm5b)	2016-09-07	표층	25.8			0.1			
남해 미조(fnm5b)	2016-09-06	표층	25.8			0.1			
남해 미조(fnm5b)	2016-09-05	표층	25.7			0.2			
남해 미조(fnm5b)	2016-09-04	표층	25.3			0.3			
남해 미조(fnm5b)	2016-09-03	표층	25.2			0.2			
남해 미조(fnm5b)	2016-09-02	표층	26.2			0.6			
남해 미조(fnm5b)	2016-09-01	표층	27.0			0.2			
남해 미조(fnm5b)	2016-08-31	표층	26.8			0.4			
남해 미조(fnm5b)	2016-08-30	표층	26.7			0.1			
남해 미조(fnm5b)	2016-08-29	표층	26.8			0.1			
남해 미조(fnm5b)	2016-08-28	표층	27.2			0.2			
남해 미조(fnm5b)	2016-08-27	표층	27.7			0.2			
남해 미조(fnm5b)	2016-08-26	표층	28.5			0.2			
남해 미조(fnm5b)	2016-08-25	표층	28.6			0.4			
남해 미조(fnm5b)	2016-08-24	표층	28.4			0.2			
남해 미조(fnm5b)	2016-08-23	표층	28.7			0.1			
남해 미조(fnm5b)	2016-08-22	표층	28.8			0.4			
남해 미조(fnm5b)	2016-08-21	표층	28.7			0.3			
남해 미조(fnm5b)	2016-08-20	표층	28.7			0.3			
남해 미조(fnm5b)	2016-08-19	표층	29.0			0.3			
남해 미조(fnm5b)	2016-08-18	표층	29.0			0.3			
남해 미조(fnm5b)	2016-08-17	표층	29.2			0.3			
남해 미조(fnm5b)	2016-08-16	표층	28.7			0.3			
남해 미조(fnm5b)	2016-08-15	표층	28.4			0.4			
남해 미조(fnm5b)	2016-08-14	표층	27.9			0.8			
남해 미조(fnm5b)	2016-08-13	표층	27.2			0.8			
남해 미조(fnm5b)	2016-08-12	표층	27.3			0.7			
남해 미조(fnm5b)	2016-08-11	표층	27.6			0.8			
남해 미조(fnm5b)	2016-08-10	표층	27.5			0.7			
남해 미조(fnm5b)	2016-08-09	표층	26.7			0.6			
남해 미조(fnm5b)	2016-08-08	표층	27.1			0.9			
남해 미조(fnm5b)	2016-08-07	표층	27.7			0.5			
남해 미조(fnm5b)	2016-08-06	표층	27.4			0.8			
남해 미조(fnm5b)	2016-08-05	표층	27.0			0.6			
남해 미조(fnm5b)	2016-08-04	표층	26.7			0.6			
남해 미조(fnm5b)	2016-08-03	표층	26.2			0.6			
남해 미조(fnm5b)	2016-08-02	표층	26.3			0.5			
남해 미조(fnm5b)	2016-08-01	표층	26.7			0.9			
남해 미조(fnm5b)	2016-07-31	표층	26.2			0.9			
남해 미조(fnm5b)	2016-07-30	표층	25.4			0.8			
남해 미조(fnm5b)	2016-07-29	표층	24.3			0.8			
남해 미조(fnm5b)	2016-07-28	표층	24.2			0.4			
남해 미조(fnm5b)	2016-07-26	표층	24.0			0.5			
남해 미조(fnm5b)	2016-07-25	표층	24.2			0.5			
남해 미조(fnm5b)	2016-07-24	표층	24.5			0.5			
남해 미조(fnm5b)	2016-07-23	표층	24.6			0.6			
남해 미조(fnm5b)	2016-07-22	표층	24.5			0.5			
남해 미조(fnm5b)	2016-07-21	표층	24.5			0.5			
남해 미조(fnm5b)	2016-07-20	표층	24.3			0.5			
남해 미조(fnm5b)	2016-07-19	표층	23.8			0.8			
남해 미조(fnm5b)	2016-07-18	표층	23.1			0.7			
남해 미조(fnm5b)	2016-07-17	표층	23.4			0.4			
남해 미조(fnm5b)	2016-07-16	표층	24.4			0.3			
남해 미조(fnm5b)	2016-07-15	표층	24.3			0.5			
남해 미조(fnm5b)	2016-07-14	표층	23.8			0.7			
남해 미조(fnm5b)	2016-07-13	표층	23.4			0.3			
남해 미조(fnm5b)	2016-07-12	표층	23.4			0.2			
남해 미조(fnm5b)	2016-07-11	표층	23.4			0.3			
남해 미조(fnm5b)	2016-07-10	표층	23.9			0.5			
남해 미조(fnm5b)	2016-07-09	표층	23.9			1.0			
남해 미조(fnm5b)	2016-07-08	표층	22.7			0.5			
남해 미조(fnm5b)	2016-07-07	표층	22.4			0.7			
남해 미조(fnm5b)	2016-07-06	표층	21.4			0.4			
남해 미조(fnm5b)	2016-07-05	표층	21.3			0.1			
남해 미조(fnm5b)	2016-07-04	표층	21.3			0.2			
남해 미조(fnm5b)	2016-07-03	표층	20.7			0.7			
남해 미조(fnm5b)	2016-07-02	표층	19.4			0.5			
남해 미조(fnm5b)	2016-07-01	표층	21.1			0.3			
남해 미조(fnm5b)	2016-06-30	표층	22.2			0.5			
남해 미조(fnm5b)	2016-06-29	표층	22.0			0.3			
남해 미조(fnm5b)	2016-06-28	표층	21.6			0.4			
남해 미조(fnm5b)	2016-06-27	표층	21.2			0.1			
남해 미조(fnm5b)	2016-06-26	표층	20.8			0.8			
남해 미조(fnm5b)	2016-06-25	표층	20.8			0.2			
남해 미조(fnm5b)	2016-06-24	표층	21.9			0.3			
남해 미조(fnm5b)	2016-06-23	표층	22.5			0.5			
남해 미조(fnm5b)	2016-06-22	표층	22.1			0.2			
남해 미조(fnm5b)	2016-06-21	표층	22.1			0.4			
남해 미조(fnm5b)	2016-06-20	표층	21.2			0.5			
남해 미조(fnm5b)	2016-06-19	표층	21.6			0.5			
남해 미조(fnm5b)	2016-06-18	표층	21.2			0.3			
남해 미조(fnm5b)	2016-06-17	표층	21.4			0.9			
남해 미조(fnm5b)	2016-06-16	표층	20.2			0.1			
남해 미조(fnm5b)	2016-06-15	표층	20.6			0.3			
남해 미조(fnm5b)	2016-06-14	표층	21.5			0.3			
남해 미조(fnm5b)	2016-06-13	표층	21.5			0.4			
남해 미조(fnm5b)	2016-06-12	표층	21.2			0.2			
남해 미조(fnm5b)	2016-06-11	표층	21.2			0.4			
남해 미조(fnm5b)	2016-06-10	표층	20.9			0.6			
남해 미조(fnm5b)	2016-06-09	표층	20.4			0.4			
남해 미조(fnm5b)	2016-06-08	표층	20.3			0.3			
남해 미조(fnm5b)	2016-06-07	표층	20.3			0.5			
남해 미조(fnm5b)	2016-06-06	표층	20.1			0.2			
남해 미조(fnm5b)	2016-06-05	표층	20.1			0.3			
남해 미조(fnm5b)	2016-06-04	표층	20.3			0.2			
남해 미조(fnm5b)	2016-06-03	표층	21.0			0.5			
남해 미조(fnm5b)	2016-06-02	표층	20.7			0.6			
남해 미조(fnm5b)	2016-06-01	표층	20.2			0.2			
남해 미조(fnm5b)	2016-05-26	표층	18.5			0.4			
남해 미조(fnm5b)	2016-05-25	표층	18.6			0.6			
남해 미조(fnm5b)	2016-05-24	표층	18.6			0.3			
남해 미조(fnm5b)	2016-05-23	표층	19.6			0.4			
남해 미조(fnm5b)	2016-05-22	표층	19.4			0.3			
남해 미조(fnm5b)	2016-05-21	표층	19.2			0.3			
남해 미조(fnm5b)	2016-05-20	표층	18.6			0.6			
남해 미조(fnm5b)	2016-05-19	표층	18.2			0.4			
남해 미조(fnm5b)	2016-05-18	표층	17.6			0.4			
남해 미조(fnm5b)	2016-05-17	표층	17.2			0.2			
남해 미조(fnm5b)	2016-05-16	표층	17.1			0.5			
남해 미조(fnm5b)	2016-05-15	표층	17.7			0.1			
남해 미조(fnm5b)	2016-05-14	표층	17.2			0.4			
남해 미조(fnm5b)	2016-05-13	표층	16.4			0.3			
남해 미조(fnm5b)	2016-05-12	표층	16.5			0.3			
남해 미조(fnm5b)	2016-05-11	표층	16.4			0.3			
남해 미조(fnm5b)	2016-05-10	표층	16.3			0.1			
남해 미조(fnm5b)	2016-05-09	표층	16.4			0.1			
남해 미조(fnm5b)	2016-05-08	표층	16.3			0.2			
남해 미조(fnm5b)	2016-05-07	표층	16.3			0.2			
남해 미조(fnm5b)	2016-05-06	표층	16.2			0.2			
남해 미조(fnm5b)	2016-05-05	표층	15.3			0.4			
남해 미조(fnm5b)	2016-05-04	표층	14.7			0.1			
남해 미조(fnm5b)	2016-05-03	표층	15.1			0.4			
남해 미조(fnm5b)	2016-05-02	표층	15.3			0.4			
남해 미조(fnm5b)	2016-05-01	표층	14.8			0.4			
남해 미조(fnm5b)	2016-04-30	표층	14.8			0.2			
남해 미조(fnm5b)	2016-04-29	표층	15.0			0.2			
남해 미조(fnm5b)	2016-04-28	표층	14.9			0.1			
남해 미조(fnm5b)	2016-04-20	표층	13.6			0.1			
남해 미조(fnm5b)	2016-04-19	표층	13.6			0.3			
남해 미조(fnm5b)	2016-04-18	표층	13.4			0.2			
남해 미조(fnm5b)	2016-04-17	표층	13.0			0.3			
남해 미조(fnm5b)	2016-04-16	표층	13.7			0.1			
남해 미조(fnm5b)	2016-04-15	표층	13.8			0.3			
남해 미조(fnm5b)	2016-04-14	표층	13.6			0.7			
남해 미조(fnm5b)	2016-04-13	표층	13.0			0.2			
남해 미조(fnm5b)	2016-04-12	표층	12.9			0.3			
남해 미조(fnm5b)	2016-04-11	표층	12.8			0.2			
남해 미조(fnm5b)	2016-04-10	표층	12.9			0.4			
남해 미조(fnm5b)	2016-04-09	표층	12.8			0.3			
남해 미조(fnm5b)	2016-04-08	표층	12.7			0.3			
남해 미조(fnm5b)	2016-04-07	표층	12.5			0.1			
남해 미조(fnm5b)	2016-04-06	표층	12.4			0.3			
남해 미조(fnm5b)	2016-04-05	표층	12.2			0.2			
남해 미조(fnm5b)	2016-04-04	표층	12.3			0.1			
남해 미조(fnm5b)	2016-04-03	표층	11.9			0.1			
남해 미조(fnm5b)	2016-04-02	표층	11.7			0.1			
남해 미조(fnm5b)	2016-04-01	표층	11.5			0.3			
남해 미조(fnm5b)	2016-03-31	표층	11.0			0.2			
남해 미조(fnm5b)	2016-03-30	표층	11.0			0.4			
남해 미조(fnm5b)	2016-03-29	표층	10.7			0.1			
남해 미조(fnm5b)	2016-03-28	표층	10.7			0.1			
남해 미조(fnm5b)	2016-03-27	표층	10.8			0.1			
남해 미조(fnm5b)	2016-03-26	표층	10.8			0.1			
남해 미조(fnm5b)	2016-03-25	표층	10.7			0.1			
남해 미조(fnm5b)	2016-03-24	표층	10.6			0.2			
남해 미조(fnm5b)	2016-03-23	표층	10.6			0.3			
남해 미조(fnm5b)	2016-03-22	표층	10.5			0.2			
남해 미조(fnm5b)	2016-03-21	표층	10.6			0.2			
남해 미조(fnm5b)	2016-03-20	표층	10.2			0.2			
남해 미조(fnm5b)	2016-03-19	표층	10.1			0.1			
남해 미조(fnm5b)	2016-03-18	표층	9.8			0.2			
남해 미조(fnm5b)	2016-03-17	표층	9.6			0.3			
남해 미조(fnm5b)	2016-03-16	표층	9.4			0.2			
남해 미조(fnm5b)	2016-03-15	표층	9.3			0.2			
남해 미조(fnm5b)	2016-03-14	표층	9.1			0.2			
남해 미조(fnm5b)	2016-03-13	표층	9.1			0.1			
남해 미조(fnm5b)	2016-03-12	표층	9.2			0.1			
남해 미조(fnm5b)	2016-03-11	표층	9.2			0.1			
남해 미조(fnm5b)	2016-03-10	표층	9.2			0.1			
남해 미조(fnm5b)	2016-03-09	표층	9.2			0.1			
남해 미조(fnm5b)	2016-03-08	표층	9.4			0.1			
남해 미조(fnm5b)	2016-03-07	표층	9.5			0.2			
남해 미조(fnm5b)	2016-03-06	표층	9.1			0.2			
남해 미조(fnm5b)	2016-03-05	표층	8.9			0.1			
남해 미조(fnm5b)	2016-03-04	표층	9.0			0.2			
남해 미조(fnm5b)	2016-03-03	표층	9.0			0.3			
남해 미조(fnm5b)	2016-03-02	표층	8.8			0.1			
남해 미조(fnm5b)	2016-03-01	표층	8.7			0.2			
남해 미조(fnm5b)	2016-02-29	표층	8.5			0.1			
남해 미조(fnm5b)	2016-02-28	표층	8.5			0.1			
남해 미조(fnm5b)	2016-02-27	표층	8.6			0.2			
남해 미조(fnm5b)	2016-02-26	표층	8.3			0.1			
남해 미조(fnm5b)	2016-02-25	표층	8.4			0.1			
남해 미조(fnm5b)	2016-02-24	표층	8.3			0.1			
남해 미조(fnm5b)	2016-02-23	표층	8.3			0.1			
남해 미조(fnm5b)	2016-02-22	표층	8.3			0.1			
남해 미조(fnm5b)	2016-02-21	표층	8.1			0.2			
남해 미조(fnm5b)	2016-02-20	표층	8.2			0.2			
남해 미조(fnm5b)	2016-02-19	표층	8.7			0.2			
남해 미조(fnm5b)	2016-02-18	표층	9.0			0.1			
남해 미조(fnm5b)	2016-02-17	표층	8.6			0.2			
남해 미조(fnm5b)	2016-02-16	표층	8.7			0.5			
남해 미조(fnm5b)	2016-02-15	표층	7.8			0.2			
남해 미조(fnm5b)	2016-02-14	표층	7.9			0.1			
남해 미조(fnm5b)	2016-02-13	표층	8.4			0.1			
남해 미조(fnm5b)	2016-02-12	표층	8.1			0.2			
남해 미조(fnm5b)	2016-02-11	표층	8.0			0.1			
남해 미조(fnm5b)	2016-02-10	표층	8.1			0.2			
남해 미조(fnm5b)	2016-02-09	표층	8.0			0.1			
