,from,date,qty,1kg price,temp,DO_test
0,통영,2006-04-05,3441.7,3942.74,12.075,9.377053571428572
1,통영,2006-04-06,2694.2,4181.84,12.275000000000002,9.31205357142857
2,통영,2006-04-07,3534.3,3742.58,12.274999999999999,9.37455357142857
3,통영,2006-04-08,4000.7,4096.25,12.299999999999999,9.21455357142857
4,통영,2006-04-10,6286.4,3553.5,12.499999999999998,9.45705357142857
5,통영,2006-04-11,2680.7,3395.13,12.575,9.287053571428572
6,통영,2006-04-12,1734.1,4043.02,12.725000000000001,9.097053571428571
7,통영,2006-04-13,1508.8,4957.51,12.8,9.059553571428571
8,통영,2006-04-14,3502.4,4302.07,12.85,9.18705357142857
9,통영,2006-04-15,3636.2,4368.88,12.65,9.092053571428572
10,통영,2006-04-17,3933.3,4375.53,12.675,9.157053571428571
11,통영,2006-04-18,2005.0,5007.3,12.775000000000002,9.104553571428571
12,통영,2006-04-19,1871.7,6363.35,12.95,9.059553571428571
13,통영,2006-04-21,2383.3,5517.94,12.85,8.837053571428571
14,통영,2006-04-22,2622.1,5719.28,12.9,8.879553571428572
15,통영,2006-04-24,3125.6,6526.34,13.05,9.03705357142857
16,통영,2006-04-25,2310.8,5753.41,13.075000000000001,9.064553571428572
17,통영,2006-04-26,2499.8,5542.04,13.225000000000001,9.364553571428571
18,통영,2006-04-27,1878.3,5327.44,13.399999999999999,9.22455357142857
19,통영,2006-04-28,3986.5,4068.7,13.475,8.99205357142857
20,통영,2006-04-29,1302.2,5885.07,13.5,8.932053571428572
21,통영,2006-05-01,3855.8,4590.33,13.75,8.551832760595648
22,통영,2006-05-02,971.9,5512.78,14.149999999999999,8.831832760595645
23,통영,2006-05-03,1434.5,3918.69,14.175,8.576832760595646
24,통영,2006-05-04,460.7,5295.71,14.4,8.691832760595647
25,통영,2006-05-05,842.9,4698.74,14.475,8.696832760595647
26,통영,2006-05-06,868.8,5062.58,14.575,8.594332760595647
27,통영,2006-05-08,1636.2,6797.41,14.925,8.626832760595647
28,통영,2006-05-09,1480.7,7022.88,15.075,8.679332760595647
29,통영,2006-05-10,1894.3,5512.96,14.95,8.294332760595648
30,통영,2006-05-12,1409.1,4511.74,14.7,8.304332760595646
31,통영,2006-05-13,1682.8,4477.5,14.600000000000001,8.314332760595647
32,통영,2006-05-15,2271.8,3526.95,14.649999999999999,7.736832760595647
33,통영,2006-05-16,581.5,4187.14,14.700000000000001,7.789332760595647
34,통영,2006-05-17,570.1,5300.5,14.8,7.756832760595646
35,통영,2006-05-18,882.8,4596.97,14.875,7.546832760595648
36,통영,2006-05-19,870.4,4965.78,15.0,6.979332760595647
37,통영,2006-05-20,824.6,5440.39,15.0,6.929332760595647
38,통영,2006-05-22,1108.2,7276.35,15.425,7.7718327605956485
39,통영,2006-05-23,556.3,8005.95,15.55,7.539332760595647
40,통영,2006-05-24,1032.1,7514.68,16.15,6.779999999999999
41,통영,2006-05-25,847.4,9158.33,16.150000000000002,9.1775
42,통영,2006-05-26,849.3,7597.72,15.9,9.2225
43,통영,2006-05-27,971.2,6802.46,15.675,9.015
44,통영,2006-05-29,1117.8,6343.05,15.950000000000001,9.2675
45,통영,2006-05-30,572.3,6593.21,16.224999999999998,9.5075
46,통영,2006-05-31,864.0,6229.96,16.4,9.3825
47,통영,2006-06-01,852.1,5824.2,16.7,8.816666666666668
48,통영,2006-06-02,430.6,5279.31,16.8,8.976666666666667
49,통영,2006-06-03,956.9,5188.45,17.099999999999998,8.806666666666667
50,통영,2006-06-05,989.2,4860.17,17.433333333333334,8.806666666666667
51,통영,2006-06-06,221.0,5563.5,17.7,8.763333333333334
52,통영,2006-06-07,381.6,5028.77,18.166666666666668,8.923333333333334
53,통영,2006-06-08,298.1,4849.99,18.266666666666666,8.823333333333334
54,통영,2006-06-09,329.4,5635.84,17.900000000000002,8.903333333333334
55,통영,2006-06-10,592.3,7198.48,17.833333333333332,8.700000000000001
56,통영,2006-06-12,1081.8,7081.75,18.200000000000003,8.98
57,통영,2006-06-13,648.8,6292.51,18.275,8.9475
58,통영,2006-06-14,352.4,6582.59,18.125,8.802499999999998
59,통영,2006-06-15,523.0,6411.71,17.95,8.545
60,통영,2006-06-16,680.6,6635.91,18.3,8.5275
61,통영,2006-06-17,765.7,6117.0,18.3,8.15
62,통영,2006-06-19,871.6,6693.78,18.849999999999998,8.245000000000001
63,통영,2006-06-20,688.7,5884.76,19.075,8.0125
64,통영,2006-06-21,328.0,5246.78,19.200000000000003,7.7075
65,통영,2006-06-22,643.7,5272.7,19.125,7.9975000000000005
66,통영,2006-06-23,566.0,5134.18,19.075,7.6875
67,통영,2006-06-24,634.2,5003.41,18.975,7.53
68,통영,2006-06-26,976.7,4025.11,18.5,7.2524999999999995
69,통영,2006-06-27,14.0,7142.86,18.675,7.5424999999999995
70,통영,2006-06-28,422.2,6409.21,18.9,7.4575000000000005
71,통영,2006-06-29,378.4,6254.22,19.025,6.68
72,통영,2006-06-30,475.9,6403.53,18.975,5.9875
73,통영,2006-07-01,596.3,5500.78,19.0,6.71
74,통영,2006-07-03,470.0,6671.8,19.5,6.15
75,통영,2006-07-04,283.5,8247.04,20.025,6.357500000000001
76,통영,2006-07-05,802.5,7466.09,20.0,6.0424999999999995
77,통영,2006-07-06,872.3,6027.12,20.175,6.0475
78,통영,2006-07-07,496.2,5525.22,20.325,6.09
79,통영,2006-07-08,355.3,5754.45,20.4,5.9125
80,통영,2006-07-10,977.2,5871.48,20.400000000000002,6.38
81,통영,2006-07-11,352.4,6103.2,19.75,5.2725
82,통영,2006-07-12,624.8,5548.06,20.0,5.47
83,통영,2006-07-13,357.7,5652.99,20.174999999999997,6.1325
84,통영,2006-07-14,372.1,5814.22,19.975,6.7275
85,통영,2006-07-15,829.5,4606.0,20.075,7.065
86,통영,2006-07-17,803.8,5221.45,20.25,7.0475
87,통영,2006-07-18,129.8,5448.41,20.049999999999997,7.0
88,통영,2006-07-19,68.5,6119.05,20.325,6.914999999999999
89,통영,2006-07-20,580.3,7068.87,20.174999999999997,6.672499999999999
90,통영,2006-07-21,750.3,5437.05,20.45,7.32
91,통영,2006-07-22,619.0,5659.76,20.525,8.1375
92,통영,2006-07-24,1208.4,4314.47,20.575,7.675000000000001
93,통영,2006-07-25,352.1,4136.41,20.525,7.157500000000001
94,통영,2006-07-26,498.9,3975.59,20.450000000000003,6.442500000000001
95,통영,2006-07-27,329.8,3920.37,20.766666666666666,6.233333333333333
96,통영,2006-07-28,116.6,4110.29,21.099999999999998,5.726666666666667
97,통영,2006-07-29,418.2,5686.44,21.566666666666666,6.053333333333334
98,통영,2006-07-31,724.9,6095.84,21.833333333333332,6.343333333333334
99,통영,2006-08-01,348.4,6209.19,20.63333333333333,6.853333333333334
100,통영,2006-08-02,545.0,5776.67,21.400000000000002,6.826666666666667
101,통영,2006-08-03,355.4,5345.98,22.2,7.325
102,통영,2006-08-04,423.6,4493.41,23.4,6.6000000000000005
103,통영,2006-08-05,198.2,4740.28,23.975,6.507499999999999
104,통영,2006-08-07,491.5,6098.4,24.125,6.055
105,통영,2006-08-08,149.1,6607.14,23.325,5.845000000000001
106,통영,2006-08-09,101.8,8649.27,22.525,5.1375
107,통영,2006-08-10,447.1,7745.07,22.025000000000002,5.19
108,통영,2006-08-11,693.1,5666.67,21.674999999999997,5.2775
109,통영,2006-08-12,592.2,3988.1,21.174999999999997,4.9975000000000005
110,통영,2006-08-14,329.2,5456.7,20.825000000000003,4.18
111,통영,2006-08-15,266.9,6114.29,20.8,4.739999999999999
112,통영,2006-08-16,397.5,5569.06,21.275,4.99
113,통영,2006-08-17,273.2,5720.84,22.325000000000003,5.7275
114,통영,2006-08-18,267.3,6161.31,24.0,6.2575
115,통영,2006-08-19,438.5,6101.25,24.924999999999997,5.1375
116,통영,2006-08-21,576.0,6304.76,26.15,4.942500000000001
117,통영,2006-08-22,547.8,6442.31,26.275000000000002,4.702500000000001
118,통영,2006-08-23,599.7,5876.28,26.275000000000002,4.7125
119,통영,2006-08-24,411.8,5543.73,26.199999999999996,4.41
120,통영,2006-08-25,515.1,5362.65,26.000000000000004,4.4275
121,통영,2006-08-26,565.4,5100.38,25.9,4.2725
122,통영,2006-08-28,483.2,5911.53,25.85,4.055
123,통영,2006-08-29,365.6,6883.22,25.85,3.5925000000000002
124,통영,2006-08-30,751.8,6215.87,25.875,3.5025000000000004
125,통영,2006-08-31,627.7,6087.84,25.625,3.3775
126,통영,2006-09-01,730.0,6175.09,25.525,3.7550000000000003
127,통영,2006-09-02,665.5,4873.9,25.725,4.1225
128,통영,2006-09-04,505.5,5143.19,26.15,4.1225000000000005
129,통영,2006-09-05,305.2,6882.91,25.975,3.73
130,통영,2006-09-06,886.9,5878.13,25.425,3.54
131,통영,2006-09-07,1158.1,5561.45,25.2,3.3175
132,통영,2006-09-08,903.8,5662.99,24.875,3.1475
133,통영,2006-09-09,717.4,5550.68,24.549999999999997,2.785
134,통영,2006-09-11,841.4,6620.5,23.625,3.1025
135,통영,2006-09-12,763.0,7037.0,23.25,2.7649999999999997
136,통영,2006-09-13,720.3,7983.54,23.1,2.3
137,통영,2006-09-14,1101.1,7365.09,23.125,2.565
138,통영,2006-09-15,1391.7,7304.53,23.049999999999997,3.0250000000000004
139,통영,2006-09-16,1379.9,6316.71,22.800000000000004,3.1399999999999997
140,통영,2006-09-18,845.6,7465.4,22.45,3.1125
141,통영,2006-09-19,1329.3,6750.63,22.5,4.0975
142,통영,2006-09-20,1068.9,6124.48,22.625,4.8999999999999995
143,통영,2006-09-21,1269.2,5907.04,22.55,5.215
144,통영,2006-09-22,1182.6,5633.55,22.625,5.41
145,통영,2006-09-23,1281.7,5163.53,22.6,5.467499999999999
146,통영,2006-09-25,1581.6,5439.19,22.599999999999998,5.335
147,통영,2006-09-26,1503.1,5979.33,22.625,5.369999999999999
148,통영,2006-09-27,2855.7,5474.98,22.75,6.23
149,통영,2006-09-28,2347.4,5188.12,22.85,5.9125
150,통영,2006-09-29,2484.3,4769.98,22.924999999999997,5.8
151,통영,2006-09-30,1604.5,5110.31,22.949999999999996,5.82
152,통영,2006-1-02,4619.8,5596.18,,
153,통영,2006-1-03,2239.0,7290.32,,
154,통영,2006-1-04,3267.7,9355.0,,
155,통영,2006-1-05,3300.3,9169.49,,
156,통영,2006-1-09,2516.9,8579.53,,
157,통영,2006-1-10,2816.5,6841.53,,
158,통영,2006-1-11,2260.3,6445.94,,
159,통영,2006-1-12,3450.5,5111.03,,
160,통영,2006-1-13,2418.1,5113.98,,
161,통영,2006-1-14,4239.8,4551.33,,
162,통영,2006-1-16,4077.1,3989.4,,
163,통영,2006-1-17,2532.7,4611.15,,
164,통영,2006-1-18,5109.7,4344.16,,
165,통영,2006-1-19,4275.7,4138.57,,
166,통영,2006-1-20,3438.9,3950.24,,
167,통영,2006-1-21,3951.9,4568.96,,
168,통영,2006-1-23,7736.6,4135.05,,
169,통영,2006-1-24,4826.0,4513.07,,
170,통영,2006-1-25,5496.1,4330.86,,
171,통영,2006-1-26,4125.8,4625.93,,
172,통영,2006-1-27,4891.3,6058.54,,
173,통영,2006-1-28,7382.9,6926.86,,
174,통영,2006-1-30,10598.4,6046.31,,
175,통영,2006-1-31,3077.2,6569.07,,
176,통영,2006-11-01,5327.7,6908.01,18.9,5.4125
177,통영,2006-11-02,8080.1,6738.99,18.75,4.8100000000000005
178,통영,2006-11-03,8549.4,7435.98,18.575,4.6975
179,통영,2006-11-04,11946.8,7227.91,18.525,4.2749999999999995
180,통영,2006-11-06,14838.0,6468.84,18.200000000000003,4.2775
181,통영,2006-11-07,3976.2,7219.0,17.65,4.4825
182,통영,2006-11-08,7354.6,7644.49,17.4,4.8675
183,통영,2006-11-09,12081.3,7496.96,17.6,4.725
184,통영,2006-11-10,12845.9,7966.38,17.525,4.6899999999999995
185,통영,2006-11-11,11451.8,9121.67,17.275,4.782500000000001
186,통영,2006-11-13,17086.9,9088.48,16.650000000000002,5.205
187,통영,2006-11-14,5015.9,9643.22,16.575000000000003,5.305
188,통영,2006-11-15,8140.4,11458.34,16.174999999999997,5.2575
189,통영,2006-11-16,10629.3,10771.74,15.875,5.085000000000001
190,통영,2006-11-17,11995.9,10273.7,15.625,4.955
191,통영,2006-11-18,13816.7,10352.97,15.45,4.9025
192,통영,2006-11-20,12479.1,9956.12,15.275,5.07
193,통영,2006-11-21,6926.8,8683.38,15.299999999999999,5.1425
194,통영,2006-11-22,6347.1,8127.65,15.2,5.672499999999999
195,통영,2006-11-23,5934.1,8345.17,14.975000000000001,6.305
196,통영,2006-11-24,10689.8,8304.48,14.625,6.19
197,통영,2006-11-25,13467.8,8487.96,14.424999999999999,6.2749999999999995
198,통영,2006-11-27,11318.0,9199.79,14.425,5.805
199,통영,2006-11-28,6716.4,9116.7,14.4,6.170000000000001
200,통영,2006-11-29,9078.0,7890.87,14.25,6.0475
201,통영,2006-11-30,5039.8,8374.01,14.150000000000002,6.1225000000000005
202,통영,2006-12-01,7442.3,8537.27,14.0,6.2675
203,통영,2006-12-02,6441.0,9201.81,13.674999999999999,6.4325
204,통영,2006-12-04,3768.6,10796.89,13.35,6.805
205,통영,2006-12-05,3729.4,11217.17,13.4,6.930000000000001
206,통영,2006-12-06,7476.2,9078.75,13.375,6.87
207,통영,2006-12-07,7662.1,8004.05,13.474999999999998,6.7875
208,통영,2006-12-08,2979.4,9165.45,13.45,6.6274999999999995
209,통영,2006-12-09,5989.8,10729.39,13.375000000000002,6.409999999999999
210,통영,2006-12-11,11483.7,8222.0,13.075,6.970000000000001
211,통영,2006-12-12,6735.1,7178.8,13.15,7.2625
212,통영,2006-12-13,6312.3,6186.34,13.2,7.0575
213,통영,2006-12-14,4601.4,5865.13,13.075,7.234999999999999
214,통영,2006-12-15,4047.2,6797.12,12.974999999999998,6.654999999999999
215,통영,2006-12-16,10424.5,5589.29,12.925,7.642499999999999
216,통영,2006-12-18,7572.7,4634.31,11.85,7.93
217,통영,2006-12-19,2252.5,5462.49,12.100000000000001,8.02
218,통영,2006-12-20,4437.8,6200.0,12.149999999999999,7.7700000000000005
219,통영,2006-12-21,7209.4,5580.03,11.925,8.2325
220,통영,2006-12-22,7840.8,5441.28,11.874999999999998,8.0
221,통영,2006-12-23,7005.1,5682.64,11.85,8.217500000000001
222,통영,2006-12-25,9359.5,6059.42,12.025,8.325
223,통영,2006-12-26,7366.1,5685.82,12.225,8.1625
224,통영,2006-12-27,5589.4,5624.2,12.350000000000001,8.3125
225,통영,2006-12-28,8623.3,5954.35,11.4,9.209999999999999
226,통영,2006-12-29,12358.2,5611.32,10.9,9.113333333333335
227,통영,2006-12-30,7948.5,5206.84,10.733333333333334,9.006666666666668
228,통영,2007-01-02,15780.3,4894.97,10.733333333333334,8.973333333333334
229,통영,2007-01-03,3766.0,5044.42,10.633333333333335,9.233333333333333
230,통영,2007-01-04,5287.3,5055.08,10.533333333333333,9.353333333333333
231,통영,2007-01-05,8884.2,4459.71,10.5,9.336666666666666
232,통영,2007-01-06,7168.0,4188.86,10.366666666666667,9.693333333333333
233,통영,2007-01-08,7148.4,4887.15,10.475000000000001,9.5025
234,통영,2007-01-09,5842.0,4717.58,10.6,9.3325
235,통영,2007-01-10,5927.1,4337.72,10.55,9.385
236,통영,2007-01-11,5807.2,4670.06,10.425,9.424999999999999
237,통영,2007-01-12,7261.6,4395.96,10.275,9.4875
238,통영,2007-01-13,8225.9,4546.02,10.0,9.712499999999999
239,통영,2007-01-15,11167.7,4067.69,9.85,9.7475
240,통영,2007-01-16,6874.6,4185.86,9.850000000000001,9.6625
241,통영,2007-01-17,5825.5,4270.67,9.875,9.775
242,통영,2007-01-18,5362.4,4244.69,9.725000000000001,10.02
243,통영,2007-01-19,6839.2,4145.73,9.675,10.059999999999999
244,통영,2007-01-20,5684.1,4576.89,9.774999999999999,9.85
245,통영,2007-01-22,8332.7,4873.15,9.925,9.845
246,통영,2007-01-23,5074.0,5465.21,10.0,9.6675
247,통영,2007-01-24,7656.2,5577.21,10.1,9.725000000000001
248,통영,2007-01-25,5591.5,4420.33,10.125,9.685
249,통영,2007-01-26,7289.7,4293.57,10.05,9.8325
250,통영,2007-01-27,5797.9,4606.52,9.875,9.774999999999999
251,통영,2007-01-29,11865.6,4066.43,9.850000000000001,10.0425
252,통영,2007-01-30,7501.6,4055.09,9.825,10.0125
253,통영,2007-01-31,6250.2,3912.97,9.5,10.245000000000001
254,통영,2007-02-01,5240.1,3675.61,9.5,10.2425
255,통영,2007-02-02,5590.1,3945.18,9.55,9.3825
256,통영,2007-02-03,6752.0,4163.84,9.600000000000001,9.1875
257,통영,2007-02-05,8645.9,4526.65,9.85,9.28
258,통영,2007-02-06,5978.8,4673.88,10.025,9.31
259,통영,2007-02-07,4906.8,5484.36,10.274999999999999,9.785
260,통영,2007-02-08,6597.6,5304.55,10.6,9.7275
261,통영,2007-02-09,7147.5,5039.85,10.825,9.62
262,통영,2007-02-10,9984.5,4549.96,10.75,9.54
263,통영,2007-02-12,9081.6,4544.83,10.675,8.895
264,통영,2007-02-13,6653.3,4667.71,10.8,8.897499999999999
265,통영,2007-02-14,8339.0,5377.72,11.025,8.625
266,통영,2007-02-15,11962.9,5339.06,10.775,8.587499999999999
267,통영,2007-02-16,10812.4,5944.24,10.75,8.5675
268,통영,2007-02-17,4651.9,8027.36,10.725,8.7475
269,통영,2007-02-21,9676.7,6281.21,11.174999999999999,8.8125
270,통영,2007-02-22,4246.0,6529.33,11.225,8.505
271,통영,2007-02-23,6304.7,5619.64,11.299999999999999,8.74
272,통영,2007-02-24,6863.5,4448.83,11.225000000000001,9.1675
273,통영,2007-02-26,7980.6,3883.42,11.225000000000001,8.76
274,통영,2007-02-27,3874.9,3567.64,11.35,8.735
275,통영,2007-02-28,4018.9,3586.62,11.350000000000001,7.994999999999999
276,통영,2007-03-01,3226.3,3458.93,11.274999999999999,7.992500000000001
277,통영,2007-03-02,5545.2,3469.32,11.275000000000002,8.36
278,통영,2007-03-03,7006.8,2956.3,11.349999999999998,8.3175
279,통영,2007-03-05,6552.7,3237.28,11.425,8.07
280,통영,2007-03-06,4821.8,3228.65,11.1,6.923333333333333
281,통영,2007-03-07,2606.2,3868.79,10.933333333333332,6.683333333333334
282,통영,2007-03-08,3699.2,4777.41,10.700000000000001,7.1866666666666665
283,통영,2007-03-09,4132.5,5257.25,10.633333333333333,7.116666666666667
284,통영,2007-03-10,7330.0,5709.54,10.65,7.9225
285,통영,2007-03-12,13534.5,4474.16,10.15,7.7875
286,통영,2007-03-13,4866.6,4671.38,10.25,7.687500000000001
287,통영,2007-03-14,3340.4,3844.21,10.325,7.97
288,통영,2007-03-15,2208.7,4348.53,10.475,8.4175
289,통영,2007-03-16,4858.1,4250.32,10.6,8.799999999999999
290,통영,2007-03-17,5985.1,3800.39,10.65,8.817499999999999
291,통영,2007-03-19,7404.5,3925.11,10.774999999999999,8.7725
292,통영,2007-03-20,4105.5,3823.02,10.75,9.0125
293,통영,2007-03-21,2164.0,4337.67,10.975000000000001,8.959999999999999
294,통영,2007-03-22,2889.6,4691.0,11.075000000000001,9.100000000000001
295,통영,2007-03-23,3644.1,4702.2,11.225000000000001,8.99
296,통영,2007-03-24,5093.6,4513.54,11.350000000000001,8.8725
297,통영,2007-03-26,6197.9,4271.8,11.65,8.8125
298,통영,2007-03-27,1955.4,4537.1,11.750000000000002,8.75
299,통영,2007-03-28,4272.9,4520.81,11.925,8.7775
300,통영,2007-03-29,4364.7,3557.89,12.05,8.6925
301,통영,2007-03-30,2930.9,3765.07,12.4,8.5975
302,통영,2007-03-31,5119.5,3606.17,12.425,8.485
303,통영,2007-04-02,5017.9,3237.82,12.225,8.3625
304,통영,2007-04-03,1975.4,3620.13,12.075000000000001,8.569999999999999
305,통영,2007-04-04,2902.4,4372.75,11.975000000000001,8.557500000000001
306,통영,2007-04-05,3076.8,4291.42,12.174999999999999,8.52
307,통영,2007-04-06,4004.8,3820.79,12.4,8.5475
308,통영,2007-04-07,3159.8,4265.62,12.450000000000001,8.445
309,통영,2007-04-09,3762.2,4637.42,12.75,8.229999999999999
310,통영,2007-04-10,2832.8,4662.62,12.875,8.245
311,통영,2007-04-11,2802.0,4580.54,13.05,8.2625
312,통영,2007-04-12,2784.0,4049.62,13.399999999999999,8.4975
313,통영,2007-04-13,2371.5,4224.72,13.2,8.71
314,통영,2007-04-14,2707.4,4150.52,13.274999999999999,8.5125
315,통영,2007-04-16,3749.7,4741.47,13.525,8.317499999999999
316,통영,2007-04-17,1763.7,5248.85,13.275,8.07
317,통영,2007-04-18,3437.7,4884.45,13.25,7.970000000000001
318,통영,2007-04-19,2782.8,4802.22,13.2,8.04
319,통영,2007-04-20,2241.5,3732.84,13.225,7.864999999999999
320,통영,2007-04-21,2643.4,3518.23,13.3,7.687499999999999
321,통영,2007-04-23,3191.0,3601.4,13.775,7.5600000000000005
322,통영,2007-04-24,2080.6,4548.43,13.85,7.245
323,통영,2007-04-25,1939.4,1943.9,13.9,7.672499999999999
324,통영,2007-04-26,54.0,2777.78,13.95,7.4775
325,통영,2007-04-27,462.8,3010.33,14.225000000000001,7.670000000000001
326,통영,2007-04-28,1180.3,3674.87,14.125,7.375
327,통영,2007-04-30,607.6,5131.89,14.525,7.295
328,통영,2007-05-01,544.6,6714.8,14.325,6.915
329,통영,2007-05-02,950.4,5785.75,14.175,6.86
330,통영,2007-05-03,1058.3,6178.11,14.375,6.9875
331,통영,2007-05-04,1088.1,5188.78,14.4,6.695
332,통영,2007-05-05,992.3,5920.87,14.750000000000002,6.7425
333,통영,2007-05-07,1585.8,4831.86,14.95,6.3175
334,통영,2007-05-08,1055.7,4270.03,15.05,6.659999999999999
335,통영,2007-05-09,944.7,3288.0,15.225000000000001,6.355
336,통영,2007-05-10,585.0,4011.96,15.475,5.800000000000001
337,통영,2007-05-11,1340.9,3719.09,15.975000000000001,5.815
338,통영,2007-05-12,1040.5,2817.98,15.75,6.135
339,통영,2007-05-14,558.4,3094.64,15.274999999999999,6.885
340,통영,2007-05-15,219.0,5304.76,15.424999999999999,6.907500000000001
341,통영,2007-05-16,515.0,3980.9,15.575,6.555
342,통영,2007-05-17,526.8,4625.0,15.475,6.2775
343,통영,2007-05-18,666.2,6494.24,15.625,5.9350000000000005
344,통영,2007-05-19,952.2,6802.11,15.899999999999999,6.015
345,통영,2007-05-21,1238.4,6105.44,16.225,6.172500000000001
346,통영,2007-05-22,406.2,6427.75,16.425,5.62
347,통영,2007-05-23,778.0,4756.68,16.775,5.864999999999999
348,통영,2007-05-24,652.8,3514.98,17.025,5.8549999999999995
349,통영,2007-05-25,376.2,4026.65,17.3,5.335
350,통영,2007-05-26,494.3,4879.5,17.75,5.2975
351,통영,2007-05-28,1013.7,4393.06,17.95,5.109999999999999
352,통영,2007-05-29,493.3,4658.88,17.625,5.022500000000001
353,통영,2007-05-30,181.2,5935.04,17.7,6.135
354,통영,2007-05-31,240.0,7631.41,17.474999999999998,8.115
355,통영,2007-06-01,306.4,6940.7,17.225,8.7125
356,통영,2007-06-02,729.0,5696.89,17.05,8.21
357,통영,2007-06-04,614.4,6585.63,17.175,8.2875
358,통영,2007-06-05,285.6,7818.18,17.3,8.465
359,통영,2007-06-06,388.5,7326.45,17.525,8.3575
360,통영,2007-06-07,525.6,6448.72,17.925,8.2775
361,통영,2007-06-08,366.7,6283.47,18.25,8.297500000000001
362,통영,2007-06-09,644.7,5466.08,18.675,8.2125
363,통영,2007-06-11,786.8,5642.37,18.775,8.0375
364,통영,2007-06-12,448.4,5872.18,18.75,8.2325
365,통영,2007-06-13,214.0,5498.99,18.625,8.15
366,통영,2007-06-14,235.8,5701.59,18.425,7.9725
367,통영,2007-06-15,442.4,4971.32,18.2,7.790000000000001
368,통영,2007-06-16,268.5,5587.41,18.15,7.557500000000001
369,통영,2007-06-18,501.1,5332.44,18.325,7.502500000000001
370,통영,2007-06-19,364.0,6943.18,18.85,7.612500000000001
371,통영,2007-06-20,474.0,5573.19,19.275,7.672500000000001
372,통영,2007-06-21,521.0,4890.71,19.3,7.4375
373,통영,2007-06-22,335.2,5843.33,19.225,6.967499999999999
374,통영,2007-06-23,393.3,5451.98,19.6,6.7225
375,통영,2007-06-25,478.2,5535.35,19.725,5.7325
376,통영,2007-06-26,344.9,6387.79,20.049999999999997,5.805
377,통영,2007-06-28,539.1,4716.64,20.15,5.82
378,통영,2007-06-29,572.0,4268.04,20.05,5.7975
379,통영,2007-06-30,445.0,4230.36,20.6,6.35
380,통영,2007-07-02,351.0,4967.8,20.025000000000002,4.575
381,통영,2007-07-03,345.7,5861.93,19.925,4.859999999999999
382,통영,2007-07-04,408.6,5882.8,20.025,4.755
383,통영,2007-07-05,385.2,5558.72,19.775,4.495
384,통영,2007-07-06,527.7,5313.26,19.85,5.1850000000000005
385,통영,2007-07-07,332.9,5565.15,20.0,5.305
386,통영,2007-07-09,526.4,5941.67,20.475,5.6425
387,통영,2007-07-10,570.6,5223.73,20.225,5.545
388,통영,2007-07-11,448.4,4955.03,20.575,5.7325
389,통영,2007-07-12,541.0,4987.0,20.75,5.3925
390,통영,2007-07-13,622.3,4520.84,20.7,5.699999999999999
391,통영,2007-07-14,365.5,5046.82,20.35,5.6325
392,통영,2007-07-16,601.4,4561.44,20.425,6.475
393,통영,2007-07-17,216.6,4727.57,20.299999999999997,6.74
394,통영,2007-07-18,301.5,5250.82,20.7,6.9725
395,통영,2007-07-19,414.5,5342.42,20.75,6.550000000000001
396,통영,2007-07-20,379.0,5095.52,21.200000000000003,6.6025
397,통영,2007-07-21,443.8,5304.92,21.674999999999997,6.5375
398,통영,2007-07-23,493.9,5874.98,22.425000000000004,7.0249999999999995
399,통영,2007-07-24,536.8,5566.71,22.874999999999996,7.0649999999999995
400,통영,2007-07-25,281.0,5623.74,23.175,6.7124999999999995
401,통영,2007-07-26,397.0,4227.27,23.75,7.512343568945537
402,통영,2007-07-27,487.1,5289.92,23.65,7.397343568945537
403,통영,2007-07-28,424.8,4856.5,23.425,6.909843568945537
404,통영,2007-07-30,353.8,5321.97,22.549999999999997,6.8998435689455375
405,통영,2007-07-31,354.6,4643.06,22.299999999999997,6.5698435689455374
406,통영,2007-08-01,337.6,5195.08,22.2,6.815304733727811
407,통영,2007-08-02,291.0,6609.59,22.099999999999998,6.7428047337278105
408,통영,2007-08-03,376.0,7696.97,21.575,6.562804733727811
409,통영,2007-08-04,693.0,7087.41,21.575,6.5553047337278105
410,통영,2007-08-06,609.2,7056.82,21.675,6.6803047337278105
411,통영,2007-08-07,610.4,5948.05,23.275,6.43280473372781
412,통영,2007-08-08,535.9,5670.71,24.124999999999996,6.2428047337278105
413,통영,2007-08-09,511.9,5390.91,24.675,6.65030473372781
414,통영,2007-08-10,430.7,5194.76,24.950000000000003,6.897804733727811
415,통영,2007-08-11,402.0,5357.07,25.05,6.2428047337278105
416,통영,2007-08-13,316.0,6035.16,24.625,5.562804733727811
417,통영,2007-08-14,390.0,6003.14,24.650000000000002,5.23030473372781
418,통영,2007-08-15,245.0,6340.91,24.625,5.042804733727811
419,통영,2007-08-16,580.0,5516.84,22.133333333333336,3.2304063116370805
420,통영,2007-08-17,314.0,5616.67,21.8,3.2237396449704137
421,통영,2007-08-18,431.8,5941.98,21.73333333333333,3.750406311637081
422,통영,2007-08-20,439.0,4960.73,22.433333333333337,4.017072978303747
423,통영,2007-08-21,410.0,4936.87,22.833333333333332,3.7270729783037475
424,통영,2007-08-22,368.2,4931.69,23.466666666666665,4.430406311637081
425,통영,2007-08-23,344.0,5294.45,23.833333333333332,5.1670729783037475
426,통영,2007-08-24,87.0,5056.82,24.433333333333337,6.7904063116370805
427,통영,2007-08-25,179.0,5331.82,24.899999999999995,6.803739644970414
