,date,qty,1kg price,temp,temp_sc,qty_sc
1073,2009.03.12,5347.3,7584.78,11.6,-0.9337533420680276,0.18570215209380625
1074,2009.03.13,7004.6,7378.13,11.65,-0.9241456062124556,0.5036682167414686
1075,2009.03.14,5907.8,7187.77,11.56,-0.941439530752485,0.2932384938756289
1076,2009.03.15,,,,,
1077,2009.03.16,7101.7,6985.57,11.76,-0.9030085873301972,0.5222976168967137
1078,2009.03.17,5111.8,7068.71,11.8,-0.8953223986457396,0.14051962133623402
1079,2009.03.18,6406.4,6793.71,12.15,-0.8280682476567358,0.3888988328808327
1080,2009.03.19,5579.7,6428.39,12.28,-0.8030881344322489,0.2302899234231471
1081,2009.03.20,5696.7,5823.45,12.48,-0.7646571910099609,0.2527372953918773
1082,2009.03.21,5005.5,5170.98,12.48,-0.7646571910099609,0.12012512868430225
1083,2009.03.22,,,,,
1084,2009.03.23,4994.0,5176.91,12.48,-0.7646571910099609,0.11791876306344415
1085,2009.03.24,3426.4,6301.04,12.48,-0.7646571910099609,-0.18283764974152494
1086,2009.03.25,3478.9,6974.97,12.4,-0.780029568378876,-0.17276511103760758
1087,2009.03.26,3828.2,6990.26,12.25,-0.8088527759455921,-0.10574915352754402
1088,2009.03.27,3722.1,7536.94,12.3,-0.7992450400900198,-0.12610527460346085
1089,2009.03.28,4270.4,7958.37,12.27,-0.8050096816033633,-0.020909598958548558
1090,2009.03.29,,,,,
1091,2009.03.30,5892.9,8388.54,12.25,-0.8088527759455921,0.29037981146251696
1092,2009.03.31,4819.0,7517.72,12.33,-0.7934803985766768,0.08434363405038622
1093,2009.04.01,5700.2,6501.33,12.26,-0.8069312287744776,0.2534087979721384
1094,2009.04.02,3958.1,5940.65,12.21,-0.8165389646300494,-0.08082681490585131
1095,2009.04.03,4149.4,5864.14,12.28,-0.8030881344322489,-0.044124402447577184
1096,2009.04.04,3500.3,5052.23,12.36,-0.7877157570633337,-0.16865935240401078
1097,2009.04.05,,,,,
1098,2009.04.06,3890.0,5519.72,12.57,-0.7473632664699313,-0.09389233653893267
1099,2009.04.07,3130.5,5749.2,12.65,-0.7319908891010162,-0.2396083964556041
1100,2009.04.08,3206.5,5609.17,12.85,-0.6935599456787285,-0.2250271975699332
1101,2009.04.09,2596.4,6001.71,13.08,-0.6493643607430973,-0.3420796902034568
1102,2009.04.10,3089.8,5887.57,13.26,-0.6147765116630383,-0.2474170121746409
1103,2009.04.11,2396.8,5859.24,13.4,-0.5878748512674367,-0.3803745230663503
1104,2009.04.12,,,,,
1105,2009.04.13,2706.8,6440.38,13.67,-0.5359930776473482,-0.3208985802432191
1106,2009.04.14,2523.0,6232.97,13.83,-0.5052483229095178,-0.3561620586009337
1107,2009.04.15,3074.0,5572.97,13.97,-0.4783466625139162,-0.2504483666798199
1108,2009.04.16,2616.0,5027.58,13.8,-0.5110129644228608,-0.33831927575399434
1109,2009.04.17,1845.9,4963.78,13.93,-0.4860328511983739,-0.4860690291994567
1110,2009.04.18,2077.2,5242.77,14.27,-0.42070024738048456,-0.4416923015381978
1111,2009.04.19,,,,,
1112,2009.04.20,2984.8,6356.48,14.53,-0.3707400209315104,-0.2675620895824757
1113,2009.04.21,1972.6,6861.18,14.33,-0.4091709643537981,-0.4617606357940027
1114,2009.04.22,2472.1,6130.31,14.6,-0.3572891907337096,-0.3659276246967317
1115,2009.04.23,1958.0,6675.13,14.57,-0.3630538322470526,-0.4645617608430922
1116,2009.04.24,1897.8,6777.99,14.43,-0.3899554926426542,-0.476111605223584
1117,2009.04.25,2144.3,7417.38,14.4,-0.3957201341559973,-0.428818637785191
1118,2009.04.26,,,,,
1119,2009.04.27,2989.2,7707.65,14.3,-0.4149356058671412,-0.26671791491014746
1120,2009.04.28,2085.8,7276.19,14.33,-0.4091709643537981,-0.4400423237695561
1121,2009.04.29,1736.6,6517.1,14.5,-0.3765046624448534,-0.5070390954916123
1122,2009.04.30,1357.3,6525.73,14.63,-0.3515245492203661,-0.5798107894039143
1123,2009.05.01,2174.1,6827.82,14.93,-0.2938781340869346,-0.4231012729589675
1124,2009.05.02,1700.8,5648.41,15.13,-0.2554471906646465,-0.5139076075982835
1125,2009.05.03,,,,,
1126,2009.05.04,1402.0,5852.42,15.4,-0.20356541704455794,-0.5712347421645789
1127,2009.05.05,623.8,7510.64,15.73,-0.14015436039778292,-0.7205385444386457
1128,2009.05.06,1103.5,7390.82,15.77,-0.13246817171332553,-0.6285043193668521
1129,2009.05.07,972.1,7306.76,15.73,-0.14015436039778292,-0.6537144448086567
1130,2009.05.08,1165.5,7401.76,15.83,-0.12093888868663907,-0.6166091308022259
1131,2009.05.09,1039.6,7393.24,15.93,-0.1017234169754952,-0.6407640379036201
1132,2009.05.10,,,,,
1133,2009.05.11,1378.7,6828.03,16.1,-0.06905711506655017,-0.5757050307703176
1134,2009.05.12,799.1,7189.6,16.67,0.0404710736869703,-0.6869058580615655
1135,2009.05.13,909.5,7610.11,16.7,0.04623571520031302,-0.6657247481013278
1136,2009.05.14,923.9,8017.77,16.93,0.09043130013594416,-0.6629619946282532
1137,2009.05.15,1476.1,7300.47,16.87,0.07890201710925804,-0.5570180732510499
1138,2009.05.16,946.5,7990.75,16.67,0.0404710736869703,-0.6586260065385671
1139,2009.05.17,,,,,
1140,2009.05.18,989.0,8173.28,17.17,0.13654843224268998,-0.6504720466353957
1141,2009.05.19,571.9,8711.56,17.23,0.1480777152693761,-0.7304959684145182
1142,2009.05.20,1000.2,7588.19,17.2,0.1423130737560327,-0.64832323837856
1143,2009.05.21,633.0,8223.05,16.7,0.04623571520031302,-0.7187734519419593
1144,2009.05.22,863.7,7529.06,16.67,0.0404710736869703,-0.6745118390087452
1145,2009.05.23,1059.2,6843.3,16.7,0.04623571520031302,-0.6370036234541576
1146,2009.05.24,,,,,
1147,2009.05.25,1498.7,7059.45,16.3,-0.03062617164426245,-0.5526820851613636
1148,2009.05.26,761.5,6185.48,16.27,-0.03639081315760585,-0.694119714352371
1149,2009.05.27,443.3,6442.96,16.27,-0.03639081315760585,-0.7551688917921141
1150,2009.05.28,246.0,6029.24,16.73,0.052000356713656416,-0.793022451530836
1151,2009.05.29,529.9,5609.89,17.2,0.1423130737560327,-0.7385539993776522
1152,2009.05.30,292.8,5193.22,17.43,0.18650865869166386,-0.7840435027433438
1153,2009.05.31,,,,,
1154,2009.06.01,550.9,6861.93,17.73,0.24415507382509574,-0.7345249838960852
1155,2009.06.02,282.5,7401.04,17.93,0.2825860172473835,-0.7860196389081124
1156,2009.06.03,348.5,8695.97,17.7,0.2383904323117524,-0.7733570188231876
1157,2009.06.04,232.1,11340.66,17.87,0.27105673422069737,-0.7956892760638729
1158,2009.06.05,446.1,11749.76,18.17,0.32870314935412936,-0.7546316897279051
1159,2009.06.06,758.4,9758.81,18.37,0.36713409277641706,-0.6947144737806022
1160,2009.06.07,,,,,
1161,2009.06.08,1208.1,7643.58,18.5,0.392114206000904,-0.6084359851110472
1162,2009.06.09,340.3,8950.86,18.47,0.3863495644875606,-0.7749302534397995
1163,2009.06.10,334.2,9867.95,18.43,0.3786633758031032,-0.7761005865082548
1164,2009.06.11,489.8,9589.86,18.57,0.4055650361987048,-0.7462475003686443
1165,2009.06.12,457.1,9521.24,18.47,0.3863495644875606,-0.7525212530470843
1166,2009.06.13,619.5,8992.15,18.63,0.4170943192253909,-0.7213635333229665
1167,2009.06.14,,,,,
1168,2009.06.15,770.6,8408.39,19.6,0.6034843948234876,-0.692373807643692
1169,2009.06.16,430.0,8419.8,20.07,0.6937971118658638,-0.7577206015971064
1170,2009.06.17,262.7,9526.66,20.23,0.7245418666036941,-0.7898184249335899
1171,2009.06.18,473.4,8375.34,20.77,0.8283054138438712,-0.749393969601868
1172,2009.06.19,494.4,8641.27,20.97,0.8667363572661589,-0.7453649541203011
1173,2009.06.20,478.3,7381.11,20.97,0.8667363572661589,-0.7484538659895024
1174,2009.06.21,,,,,
1175,2009.06.22,509.5,7504.87,20.0,0.680346281668063,-0.7424679001311744
1176,2009.06.23,373.5,6705.24,19.57,0.5977197533101442,-0.7685605718213223
1177,2009.06.24,540.4,6128.32,19.5,0.5842689231123434,-0.7365394916368687
1178,2009.06.25,376.1,5900.13,19.57,0.5977197533101442,-0.7680617413331283
1179,2009.06.26,401.0,5225.76,19.77,0.6361506967324319,-0.7632844801192703
1180,2009.06.27,190.6,5771.72,19.83,0.6476799797591181,-0.8036513780869696
1181,2009.06.28,,,,,
1182,2009.06.29,367.7,5605.59,19.97,0.6745816401547197,-0.7696733475257551
1183,2009.06.30,222.8,7097.32,20.07,0.6937971118658638,-0.7974735543485669
1184,2009.07.01,446.2,7212.12,19.77,0.6361506967324319,-0.7546125039398976
1185,2009.07.02,467.5,6401.46,20.0,0.680346281668063,-0.7505259310943083
1186,2009.07.03,499.3,5605.87,20.67,0.8090899421327278,-0.7444248505079355
1187,2009.07.04,272.6,6520.98,20.8,0.8340700553572147,-0.787919031920851
1188,2009.07.05,,,,,
1189,2009.07.06,620.7,6923.63,21.07,0.8859518289773032,-0.7211333038668771
1190,2009.07.07,409.0,7214.81,20.63,0.8014037534482696,-0.7617496170786734
1191,2009.07.08,355.2,6574.65,20.43,0.7629728100259819,-0.7720715710266878
1192,2009.07.09,429.3,6112.59,20.27,0.7322280552881516,-0.7578549021131586
1193,2009.07.10,345.9,5512.38,20.53,0.7821882817371261,-0.7738558493113816
1194,2009.07.11,203.6,6294.7,20.27,0.7322280552881516,-0.8011572256459996
1195,2009.07.12,,,,,
1196,2009.07.13,346.1,7289.54,20.43,0.7629728100259819,-0.7738174777353668
1197,2009.07.14,481.1,7706.32,20.7,0.8148545836460704,-0.7479166639252935
1198,2009.07.15,526.1,6728.96,21.3,0.9301474139129344,-0.7392830593219358
1199,2009.07.16,382.0,6162.24,20.83,0.8398346968705573,-0.766929779840688
1200,2009.07.17,382.0,6599.88,21.07,0.8859518289773032,-0.766929779840688
1201,2009.07.18,457.4,6249.24,21.6,0.9877938290463664,-0.7524636956830619
1202,2009.07.19,,,,,
1203,2009.07.20,439.2,6418.4,21.83,1.0319894139819967,-0.75595550910042
1204,2009.07.21,360.0,6073.43,21.5,0.968578357335222,-0.7711506532023296
1205,2009.07.22,384.8,6737.54,20.53,0.7821882817371261,-0.7663925777764791
1206,2009.07.23,531.2,5736.58,20.0,0.680346281668063,-0.7383045841335553
1207,2009.07.24,453.2,5593.72,19.37,0.5592888098878565,-0.7532694987793753
1208,2009.07.25,467.7,5480.74,18.83,0.4555252626476787,-0.7504875595182934
1209,2009.07.26,,,,,
1210,2009.07.27,424.5,4492.42,19.43,0.5708180929145426,-0.7587758199375169
1211,2009.07.28,159.6,4946.47,20.43,0.7629728100259819,-0.8095989723692827
1212,2009.07.29,191.8,5271.37,21.13,0.8974811120039893,-0.8034211486308801
1213,2009.07.30,230.0,6666.38,22.13,1.0896358291154289,-0.7960921776120298
1214,2009.07.31,291.5,6306.33,22.83,1.224144131093436,-0.7842929179874408
1215,2009.08.01,282.6,6517.1,23.2,1.2952413764246689,-0.7860004531201049
1216,2009.08.02,,,,,
1217,2009.08.03,257.6,7189.39,23.63,1.3778679047825877,-0.7907969001219702
1218,2009.08.04,277.5,7268.38,23.67,1.3855540934670458,-0.7869789283084855
1219,2009.08.05,313.5,7104.36,23.73,1.3970833764937318,-0.7800720446257993
1220,2009.08.06,559.9,5794.37,23.8,1.4105342066915327,-0.7327982629754137
1221,2009.08.07,175.9,7348.48,23.87,1.4239850368893334,-0.8064716889240666
1222,2009.08.08,315.7,7635.64,24.0,1.4489651501138203,-0.7796499572896352
1223,2009.08.09,,,,,
1224,2009.08.10,708.2,7816.85,24.23,1.4931607350494516,-0.7043457393603479
1225,2009.08.11,527.2,6170.62,24.27,1.500846923733909,-0.7390720156538537
1226,2009.08.12,409.0,5483.12,24.37,1.5200623954450532,-0.7617496170786734
1227,2009.08.13,315.4,5543.45,24.5,1.54504250866954,-0.7797075146536575
1228,2009.08.14,335.5,4884.46,24.8,1.6026889238029718,-0.7758511712641577
1229,2009.08.15,201.7,5955.56,25.03,1.6468845087386033,-0.8015217556181414
1230,2009.08.16,,,,,
1231,2009.08.17,451.6,5612.58,25.1,1.660335338936404,-0.7535764713874947
1232,2009.08.18,266.8,7318.18,25.2,1.6795508106475476,-0.7890318076252838
1233,2009.08.19,369.4,6716.2,25.23,1.6853154521608908,-0.7693471891296282
1234,2009.08.20,364.0,6630.68,25.13,1.6660999804497467,-0.7703832216820311
1235,2009.08.21,500.8,6679.64,24.97,1.6353552257119164,-0.7441370636878235
1236,2009.08.22,407.2,6124.71,24.83,1.6084535653163148,-0.7620949612628077
1237,2009.08.23,,,,,
1238,2009.08.24,526.4,6619.08,24.13,1.4739452633383074,-0.7392255019579134
1239,2009.08.25,340.7,7061.77,24.37,1.5200623954450532,-0.7748535102877697
1240,2009.08.26,331.2,7368.69,24.93,1.627669037027459,-0.7766761601484786
1241,2009.08.27,386.9,7143.94,25.03,1.6468845087386033,-0.7659896762283224
1242,2009.08.28,551.1,7202.02,25.2,1.6795508106475476,-0.7344866123200704
1243,2009.08.29,546.1,7094.7,25.17,1.6737861691342049,-0.7354459017204434
1244,2009.08.30,,,,,
1245,2009.08.31,655.1,7313.44,24.3,1.5066115652472525,-0.7145333927923102
1246,2009.09.01,606.2,7666.66,24.13,1.4739452633383074,-0.7239152431279591
1247,2009.09.02,765.4,7143.94,24.07,1.4624159803116212,-0.6933714686200799
1248,2009.09.03,634.0,6837.12,24.0,1.4489651501138203,-0.7185815940618846
1249,2009.09.04,653.8,6900.41,24.0,1.4489651501138203,-0.7147828080364071
1250,2009.09.05,833.0,6073.91,24.0,1.4489651501138203,-0.6804018759270359
1251,2009.09.06,,,,,
1252,2009.09.07,808.6,6089.08,24.3,1.5066115652472525,-0.6850832082008566
1253,2009.09.08,547.2,6500.09,24.27,1.500846923733909,-0.7352348580523614
1254,2009.09.09,654.7,6593.42,24.23,1.4931607350494516,-0.7146101359443401
1255,2009.09.10,807.1,6383.14,24.47,1.5392778671561966,-0.6853709950209685
1256,2009.09.11,749.5,6152.37,24.57,1.5584933388673408,-0.6964220089132664
1257,2009.09.12,709.3,6403.73,24.47,1.5392778671561966,-0.7041346956922659
1258,2009.09.13,,,,,
1259,2009.09.14,929.2,6350.27,24.07,1.4624159803116212,-0.6619451478638578
1260,2009.09.15,945.6,6802.68,23.87,1.4239850368893334,-0.6587986786306341
1261,2009.09.16,1008.2,6907.95,23.7,1.3913187349803886,-0.6467883753379631
1262,2009.09.17,1653.3,6409.01,23.57,1.3663386217559017,-0.5230208569018278
1263,2009.09.18,1853.4,5950.06,23.37,1.3279076783336141,-0.484630095098897
1264,2009.09.19,1339.0,5648.79,22.87,1.231830319777894,-0.5833217886092799
1265,2009.09.20,,,,,
1266,2009.09.21,1644.4,4925.97,22.47,1.1549684329333179,-0.524728392034492
1267,2009.09.22,515.0,5557.72,22.47,1.1549684329333179,-0.741412681790764
1268,2009.09.23,883.4,5871.11,22.53,1.1664977159600047,-0.6707322387712752
1269,2009.09.24,1073.8,6185.56,22.97,1.2510457914890376,-0.6342024984050681
1270,2009.09.25,1896.5,5911.79,23.23,1.3010060179380123,-0.476361020467681
1271,2009.09.26,2391.3,5742.18,23.37,1.3279076783336141,-0.3814297414067607
1272,2009.09.27,,,,,
1273,2009.09.28,2796.0,5891.86,23.17,1.2894767349113259,-0.3037848573405633
1274,2009.09.29,2675.2,6397.39,23.03,1.2625750745157245,-0.3269612892535771
1275,2009.09.30,3047.9,7111.53,22.87,1.231830319777894,-0.2554558573497674
1276,2009.10.01,3225.6,7782.49,22.77,1.21261484806675,-0.22136271206050806
1277,2009.10.02,1692.0,9584.6,22.8,1.2183794895800937,-0.5155959569429401
1278,2009.10.03,,,,,
1279,2009.10.04,,,,,
1280,2009.10.05,,,,,
1281,2009.10.06,2291.2,9718.62,21.63,0.993558470559709,-0.4006347152022299
1282,2009.10.07,1907.4,9312.42,21.17,0.9051673006884474,-0.4742697695748677
1283,2009.10.08,2214.9,8291.51,20.8,0.8340700553572147,-0.4152734714519231
1284,2009.10.09,2214.0,7475.04,20.83,0.8398346968705573,-0.41544614354399023
1285,2009.10.10,2023.5,7722.31,20.93,0.8590501685817016,-0.4519950696982048
1286,2009.10.11,,,,,
1287,2009.10.12,2318.3,9390.09,20.93,0.8590501685817016,-0.3954353666522077
1288,2009.10.13,2630.4,8929.92,20.87,0.8475208855550155,-0.3355565222809199
1289,2009.10.14,3128.1,8492.86,20.77,0.8283054138438712,-0.2400688553677832
1290,2009.10.15,4238.5,7509.63,20.6,0.7956391119349269,-0.02702986533292876
1291,2009.10.16,2717.0,8171.04,20.67,0.8090899421327278,-0.3189416298664581
1292,2009.10.17,3722.2,6766.93,20.62,0.7994822062771556,-0.12608608881545338
1293,2009.10.18,,,,,
1294,2009.10.19,6999.8,7415.13,20.17,0.7130125835770079,0.5027472989171103
1295,2009.10.20,5342.8,7230.02,19.85,0.6515230741013474,0.18483879163347047
1296,2009.10.21,6232.4,6639.56,19.48,0.5804258287701146,0.3555155617478494
1297,2009.10.22,5301.7,7247.83,19.28,0.5419948853478269,0.17695343276240366
1298,2009.10.23,5032.9,7533.62,19.14,0.5150932249522253,0.12538203459834665
1299,2009.10.24,4763.3,8752.7,19.08,0.5035639419255385,0.07365715013023011
1300,2009.10.25,,,,,
1301,2009.10.26,7818.1,8174.73,18.97,0.4824269230432803,0.6597446021821692
1302,2009.10.27,5347.3,8607.94,18.95,0.4785838287010516,0.18570215209380625
1303,2009.10.28,5990.0,8376.33,18.94,0.4766622815299376,0.30900921161776235
1304,2009.10.29,6933.5,8722.03,18.97,0.4824269230432803,0.4900271214681632
1305,2009.10.30,7313.0,8954.28,18.88,0.4651329985032507,0.5628371869564802
1306,2009.10.31,6683.0,10025.55,18.84,0.4574468098187934,0.4419667225094717
1307,2009.11.01,,,,,
1308,2009.11.02,14049.8,9481.51,18.06,0.3075661304718704,1.8553453534431577
1309,2009.11.03,9290.0,9405.6,17.33,0.16729318698051962,0.9421402158639974
1310,2009.11.04,9026.9,8715.41,17.04,0.11156831901820237,0.8916624076163657
1311,2009.11.05,6570.5,9401.24,17.04,0.11156831901820237,0.4203827110010774
1312,2009.11.06,9013.8,10225.22,17.1,0.12309760204488918,0.8891490693873881
1313,2009.11.07,13352.5,10879.39,17.22,0.1461561680982614,1.7215628536671277
1314,2009.11.08,,,,,
1315,2009.11.09,15294.0,10821.07,17.4,0.1807440171783204,2.094054927831996
1316,2009.11.10,9374.1,10764.27,17.37,0.1749793756649777,0.9582754635782728
1317,2009.11.11,8912.5,11024.01,16.98,0.10003903599151626,0.8697138661358297
1318,2009.11.12,11140.6,11432.19,16.54,0.015490960462482696,1.2971924087300832
1319,2009.11.13,13131.1,11798.38,16.39,-0.013332247104232932,1.6790855190186078
1320,2009.11.14,11995.0,13071.09,16.33,-0.02486153013091973,1.4611157814658355
1321,2009.11.15,,,,,
1322,2009.11.16,15850.1,13320.75,15.94,-0.09980186980438084,2.2007470949414905
1323,2009.11.17,10919.2,12831.54,15.58,-0.16897756796449892,1.2547150740815631
1324,2009.11.18,13162.6,12390.34,15.35,-0.21317315290013006,1.6851290422409584
1325,2009.11.19,4797.0,12914.63,15.32,-0.2189377944134731,0.08012276068874466
1326,2009.11.20,2477.1,13160.55,15.11,-0.2592902850068755,-0.3649683352963585
1327,2009.11.21,10663.4,13377.63,14.98,-0.2842703982313625,1.205637828358476
1328,2009.11.22,,,,,
1329,2009.11.23,25653.0,12350.73,14.85,-0.3092505114558497,4.0815107075249495
1330,2009.11.24,8341.3,12583.11,14.69,-0.33999526619368003,0.7601246450372084
1331,2009.11.25,10569.6,13108.57,14.78,-0.3227013416536505,1.1876415592074772
1332,2009.11.26,11232.7,13232.87,14.8,-0.3188582473114215,1.3148625194849557
1333,2009.11.27,15834.4,13296.03,14.79,-0.3207797944825362,2.197734926224319
1334,2009.11.28,13773.7,13298.57,14.73,-0.3323090775092223,1.802373392754556
1335,2009.11.29,,,,,
1336,2009.11.30,16479.8,12647.87,14.49,-0.3784262096159678,2.3215600020244764
1337,2009.12.01,10484.8,12278.82,14.42,-0.3918770398137686,1.1713720109771493
1338,2009.12.02,16239.8,9078.26,14.36,-0.403406322840455,2.275514110806568
1339,2009.12.03,9388.3,9266.27,14.41,-0.39379858698488296,0.960999845475332
1340,2009.12.04,14894.6,7621.7,14.31,-0.4130140586960268,2.0174268905301944
1341,2009.12.05,11413.9,8779.47,14.23,-0.42838643606494203,1.3496271673544755
1342,2009.12.06,,,,,
1343,2009.12.07,12240.2,9831.38,13.8,-0.5110129644228608,1.5081593336601318
1344,2009.12.08,9065.1,9976.51,13.55,-0.5590516437007207,0.8989913786352163
1345,2009.12.09,10427.8,10459.09,13.76,-0.5186991531073186,1.160436111812896
1346,2009.12.10,13258.4,9181.5,13.94,-0.4841113040272596,1.7035090271521065
1347,2009.12.11,12560.7,9057.24,13.99,-0.4745035681716874,1.5696497842240464
1348,2009.12.12,11911.5,8669.52,13.95,-0.4821897568561453,1.4450956484796051
1349,2009.12.13,,,,,
1350,2009.12.14,14652.1,8457.48,13.96,-0.4802682096850305,1.9709013546121001
1351,2009.12.15,10510.2,8140.88,13.73,-0.5244637946206616,1.176245201131045
1352,2009.12.16,9392.2,8261.1,13.68,-0.5340715304762338,0.9617480912076234
1353,2009.12.17,11765.2,8017.95,13.13,-0.6397566248875252,1.4170268406246889
1354,2009.12.18,13486.6,7430.25,13.14,-0.6378350777164108,1.7472909953851339
1355,2009.12.19,12736.1,6546.88,12.7,-0.7223831532454444,1.6033016563891342
1356,2009.12.20,,,,,
1357,2009.12.21,12249.5,6660.39,12.47,-0.7665787381810752,1.5099436119448255
1358,2009.12.22,5488.9,8319.96,12.38,-0.7838726627211047,0.21286922791237187
1359,2009.12.23,9359.4,9047.06,12.89,-0.6858737569942707,0.9554551527411758
1360,2009.12.24,12076.8,9941.25,12.63,-0.7358339834432449,1.476809756055939
1361,2009.12.25,15922.6,9596.27,13.01,-0.6628151909408981,2.2146567912469
1362,2009.12.26,13525.7,9123.0,12.29,-0.8011665872611345,1.7547926384960513
1363,2009.12.27,,,,,
1364,2009.12.28,22536.7,7667.99,10.91,-1.0663400968749206,3.4836239958484225
1365,2009.12.29,11739.6,7078.11,10.63,-1.1201434176661236,1.4121152788947786
1366,2009.12.30,14130.8,6709.92,10.81,-1.0855555685860645,1.8708858417292016
1367,2009.12.31,15274.9,6804.9,10.56,-1.1335942478639245,2.0903904423225708
1368,2010.01.01,,,,,
1369,2010.01.02,6496.9,6665.22,13.1,-0.6455212664008686,0.4062619710275855
1370,2010.01.03,,,,,
1371,2010.01.04,14937.8,7687.99,12.27,-0.8050096816033633,2.0257151509494173
1372,2010.01.05,10938.9,7037.52,12.02,-0.8530483608812232,1.2584946743190328
1373,2010.01.06,7176.2,6649.76,11.72,-0.9106947760146548,0.5365910289622726
1374,2010.01.07,6885.6,6447.06,12.15,-0.8280682476567358,0.4808371290125891
1375,2010.01.08,9490.8,6669.95,11.52,-0.9491257194369428,0.9806652781829804
1376,2010.01.09,15269.3,7042.4,11.94,-0.8684207382501383,2.089316038194153
1377,2010.01.10,,,,,
1378,2010.01.11,15980.2,6922.55,12.0,-0.8568914552234518,2.2257078051391983
1379,2010.01.12,11986.5,6748.91,11.39,-0.9741058326614296,1.4594849894852011
1380,2010.01.13,10476.1,6643.05,10.16,-1.2104561347085,1.1697028474205005
1381,2010.01.14,10484.6,6406.98,9.45,-1.3468859838576224,1.1713336394011349
1382,2010.01.15,11437.1,6528.27,9.43,-1.3507290781998509,1.3540782701722072
1383,2010.01.16,10915.2,6774.15,9.53,-1.3315136064887072,1.2539476425612646
1384,2010.01.17,,,,,
1385,2010.01.18,14330.9,6331.57,9.31,-1.3737876442532235,1.9092766035321331
1386,2010.01.19,11851.3,6673.53,9.46,-1.3449644366865077,1.4335458040991131
1387,2010.01.20,13368.4,6246.36,9.8,-1.2796318328686185,1.7246133939603143
1388,2010.01.21,12100.7,6068.81,9.59,-1.3199843234620208,1.4813951593897228
1389,2010.01.22,8743.0,6604.83,9.44,-1.3488075310287366,0.8371939554631821
1390,2010.01.23,10969.5,6738.76,8.98,-1.437198700899999,1.2643655254493162
1391,2010.01.24,,,,,
1392,2010.01.25,15410.7,6464.73,8.93,-1.4468064367555706,2.116444742436704
1393,2010.01.26,12317.0,5980.28,8.94,-1.4448848895844564,1.5228940188498619
1394,2010.01.27,10984.8,6284.18,9.17,-1.4006893046488251,1.2673009510144575
1395,2010.01.28,11369.3,6005.04,9.28,-1.379552285766567,1.3410703059031477
1396,2010.01.29,11672.1,6036.59,9.16,-1.4026108518199396,1.3991648719897418
1397,2010.01.30,12847.0,6355.43,9.19,-1.3968462103065964,1.6245786952894088
1398,2010.01.31,,,,,
1399,2010.02.01,15372.4,7596.73,9.39,-1.3584152668843084,2.109096585629846
1400,2010.02.02,15158.8,7790.96,9.36,-1.3641799083976518,2.068115742445908
1401,2010.02.03,12879.4,9080.7,9.46,-1.3449644366865077,1.6307948906038268
1402,2010.02.04,15010.4,8281.58,9.21,-1.3930031159643674,2.0396440330428347
1403,2010.02.05,15356.1,7974.92,9.15,-1.404532398991054,2.1059693021846297
1404,2010.02.06,13606.0,7900.33,8.86,-1.4602572669533715,1.7701988262660429
1405,2010.02.07,,,,,
1406,2010.02.08,17599.0,7666.92,9.37,-1.3622583612265375,2.5362873414039875
1407,2010.02.09,12138.6,8172.36,9.72,-1.2950042102375334,1.4886665730445503
1408,2010.02.10,18675.1,7288.45,9.87,-1.2661810026708178,2.742745606152282
1409,2010.02.11,17195.6,7004.67,9.38,-1.3603368140554228,2.4588918725818867
1410,2010.02.12,16393.6,7529.35,9.31,-1.3737876442532235,2.305021852762044
1411,2010.02.13,10499.7,7117.28,9.1,-1.4141401348466258,1.174230693390261
1412,2010.02.14,,,,,
1413,2010.02.15,,,,,
1414,2010.02.16,,,,,
1415,2010.02.17,8769.0,6470.07,8.96,-1.4410417952422272,0.8421822603451221
1416,2010.02.18,5203.7,8586.85,8.8,-1.4717865499800575,0.15815136051509124
1417,2010.02.19,8005.7,8406.75,8.87,-1.4583357197822568,0.6957371404841672
1418,2010.02.20,8924.8,8368.97,8.9,-1.452571078268914,0.8720737180607473
1419,2010.02.21,,,,,
1420,2010.02.22,16319.3,7080.93,9.15,-1.404532398991054,2.2907668122725005
1421,2010.02.23,11915.5,5926.51,9.17,-1.4006893046488251,1.4458630799999037
1422,2010.02.24,10108.0,5224.45,9.51,-1.335356700830936,1.099079961765034
1423,2010.02.25,5181.8,5382.46,9.91,-1.25849481398636,0.1539496729414572
1424,2010.02.26,6126.9,5362.18,9.87,-1.2661810026708178,0.3352745553999773
1425,2010.02.27,10203.0,4268.51,9.7,-1.2988473045797624,1.1173064603721226
1426,2010.02.28,,,,,
1427,2010.03.01,6368.2,4264.75,9.95,-1.2508086253019026,0.3815698618619824
1428,2010.03.02,3249.3,5867.86,9.89,-1.2623379083285888,-0.2168156803027396
1429,2010.03.03,4722.4,6732.92,9.9,-1.2604163611574744,0.06581016283517817
1430,2010.03.04,6786.7,7531.2,9.76,-1.287318021553076,0.4618623846732095
1431,2010.03.05,7297.8,7395.07,9.93,-1.2546517196441314,0.5599209471793462
1432,2010.03.06,9812.0,6473.8,9.97,-1.2469655309596737,1.0422900292629471
1433,2010.03.07,,,,,
1434,2010.03.08,11984.2,5048.71,9.72,-1.2950042102375334,1.4590437163610301
1435,2010.03.09,4768.5,6036.81,9.66,-1.30653349326422,0.07465481110661808
1436,2010.03.10,4921.4,5824.77,9.46,-1.3449644366865077,0.1039898809700269
1437,2010.03.11,4087.5,6590.44,9.41,-1.3545721725420796,-0.05600040522419589
