,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(활)전복,완도,11/12미,kg,42.5,1,"43,000","42,000","42,600",2007.01.02
1,(활)전복,완도,8/9미,kg,151.1,1,"47,000","30,000","43,300",2007.01.02
2,(활)전복,완도,12미,kg,32.4,1,"43,000","43,000","43,000",2007.01.02
3,(활)전복,서산,중,kg,48.2,1,"70,000","30,000","37,300",2007.01.02
4,(활)전복,완도,6/7미,kg,37.6,1,"60,000","30,000","50,600",2007.01.02
5,(활)전복,완도,파치,kg,30.0,1,"12,000","8,000","10,000",2007.01.02
6,(활)전복,완도,17/18미,kg,27.5,1,"35,000","32,000","34,200",2007.01.02
7,(활)전복,완도,14/15미,kg,108.7,1,"42,000","30,000","38,800",2007.01.02
8,(활)전복,완도,9/10미,kg,11.0,1,"43,000","43,000","43,000",2007.01.02
9,(활)전복,완도,13/14미,kg,39.4,1,"42,000","30,000","38,100",2007.01.02
10,(활)전복,완도,16/17미,kg,6.7,1,"30,000","30,000","30,000",2007.01.02
11,(활)전복,완도,5/6미,kg,10.0,1,"75,000","75,000","75,000",2007.01.02
12,(활)전복,서산,대,kg,15.0,1,"123,000","30,000","83,300",2007.01.02
13,(활)전복,완도,12/13미,kg,67.4,1,"41,000","30,000","37,500",2007.01.02
14,(활)전복,완도,15/16미,kg,66.2,1,"39,000","35,000","37,200",2007.01.02
15,(활)전복,완도,06미,kg,10.8,1,"62,000","62,000","62,000",2007.01.02
16,(활)전복,완도,19/20미,kg,5.6,1,"30,000","30,000","30,000",2007.01.02
17,(활)전복,완도,07미,kg,37.3,1,"55,000","30,000","42,400",2007.01.02
18,(활)전복,완도,7/8미,kg,77.5,1,"51,000","30,000","39,100",2007.01.02
19,(활)전복,완도,08미,kg,18.0,1,"30,000","30,000","30,000",2007.01.02
20,(활)전복,완도,10미,kg,32.7,1,"45,000","43,000","43,400",2007.01.02
21,(활)전복,완도,10/11미,kg,84.2,1,"60,000","36,000","42,600",2007.01.02
22,(활)전복,완도,11/12미,kg,95.7,1,"43,000","30,000","36,800",2007.01.03
23,(활)전복,완도,8/9미,kg,80.2,1,"158,500","22,000","46,400",2007.01.03
24,(활)전복,서산,중,kg,8.1,1,"75,000","30,000","50,000",2007.01.03
25,(활)전복,완도,15미,kg,10.7,1,"30,000","30,000","30,000",2007.01.03
26,(활)전복,완도,6/7미,kg,5.0,1,"61,000","61,000","61,000",2007.01.03
27,(활)전복,완도,17/18미,kg,10.4,1,"36,000","30,000","32,900",2007.01.03
28,(활)전복,완도,14/15미,kg,61.8,1,"39,000","30,000","33,300",2007.01.03
29,(활)전복,완도,9/10미,kg,41.7,1,"43,000","43,000","43,000",2007.01.03
30,(활)전복,완도,13/14미,kg,20.3,1,"40,000","38,000","38,800",2007.01.03
31,(활)전복,완도,16/17미,kg,23.6,1,"31,000","29,000","29,100",2007.01.03
32,(활)전복,서산,대,kg,27.7,1,"125,000","30,000","76,200",2007.01.03
33,(활)전복,완도,12/13미,kg,91.3,1,"40,000","30,000","34,100",2007.01.03
34,(활)전복,완도,소,kg,35.6,1,"19,000","19,000","19,000",2007.01.03
35,(활)전복,완도,15/16미,kg,76.4,1,"30,000","30,000","30,000",2007.01.03
36,(활)전복,완도,19/20미,kg,4.9,1,"30,000","30,000","30,000",2007.01.03
37,(활)전복,완도,09미,kg,30.7,1,"43,000","30,000","33,100",2007.01.03
38,(활)전복,완도,07미,kg,10.6,1,"55,000","30,000","44,400",2007.01.03
