,어종,산지,평균가,최종수량,year,month,day,date,1kg price
18301,(선)깐굴,통영,7900,232.8,2009,6,23,2009.06,6583.33
18302,(선)깐굴,통영,7500,35.2,2009,6,23,2009.06,6818.18
18303,(선)깐굴,통영,6000,52.0,2009,6,23,2009.06,4615.38
18304,(선)깐굴,통영,6000,20.0,2009,6,24,2009.06,6000.0
18305,(선)깐굴,삼천포,8200,20.8,2009,6,24,2009.06,6307.69
18306,(선)깐굴,통영,7500,290.4,2009,6,24,2009.06,6250.0
18307,(선)깐굴,통영,7200,22.0,2009,6,24,2009.06,6545.45
18308,(선)깐굴,통영,7200,187.2,2009,6,24,2009.06,5538.46
18309,(선)깐굴,통영,6000,9.0,2009,6,25,2009.06,6666.67
18310,(선)깐굴,삼천포,7600,19.5,2009,6,25,2009.06,5846.15
18311,(선)깐굴,통영,7500,294.0,2009,6,25,2009.06,6250.0
18312,(선)깐굴,통영,11000,19.0,2009,6,25,2009.06,5789.47
18313,(선)깐굴,통영,6800,28.6,2009,6,25,2009.06,6181.82
18314,(선)깐굴,삼천포,7000,6.0,2009,6,25,2009.06,4666.67
18315,(선)깐굴,통영,4500,32.4,2009,6,26,2009.06,5000.0
18316,(선)깐굴,통영,3500,10.5,2009,6,26,2009.06,5000.0
18317,(선)깐굴,통영,6700,168.0,2009,6,26,2009.06,5583.33
18318,(선)깐굴,통영,6100,182.6,2009,6,26,2009.06,5545.45
18319,(선)깐굴,삼천포,7500,7.5,2009,6,26,2009.06,5000.0
18320,(선)깐굴,통영,7200,124.8,2009,6,27,2009.06,6000.0
18321,(선)깐굴,통영,6800,58.3,2009,6,27,2009.06,6181.82
18322,(선)깐굴,삼천포,7700,7.5,2009,6,27,2009.06,5133.33
18323,(선)깐굴,통영,6000,6.0,2009,6,29,2009.06,4000.0
18324,(선)깐굴,삼천포,7500,3.9,2009,6,29,2009.06,5769.23
18325,(선)깐굴,통영,7200,166.79999999999995,2009,6,29,2009.06,6000.0
18326,(선)깐굴,통영,6800,22.0,2009,6,29,2009.06,6181.82
18327,(선)깐굴,통영,7900,169.0,2009,6,29,2009.06,6076.92
18328,(선)깐굴,통영,8700,127.2,2009,6,30,2009.06,7250.0
18329,(선)깐굴,통영,8000,17.6,2009,6,30,2009.06,7272.73
18330,(선)깐굴,통영,8800,78.0,2009,6,30,2009.06,6769.23
18331,(선)깐굴,통영,8800,391.2,2009,7,1,2009.07,7333.33
18332,(선)깐굴,통영,7800,55.00000000000001,2009,7,1,2009.07,7090.91
18333,(선)깐굴,통영,4700,24.0,2009,7,2,2009.07,5875.0
18334,(선)깐굴,통영,8000,260.4,2009,7,2,2009.07,6666.67
18335,(선)깐굴,통영,10000,17.0,2009,7,2,2009.07,5882.35
18336,(선)깐굴,통영,7900,166.10000000000005,2009,7,2,2009.07,7181.82
18337,(선)깐굴,통영,10000,18.0,2009,7,3,2009.07,5555.56
18338,(선)깐굴,통영,4200,9.0,2009,7,3,2009.07,4666.67
18339,(선)깐굴,통영,6700,246.0,2009,7,3,2009.07,5583.33
18340,(선)깐굴,통영,7100,163.9,2009,7,3,2009.07,6454.55
18341,(선)깐굴,통영,7500,62.40000000000001,2009,7,3,2009.07,5769.23
18342,(선)깐굴,통영,7800,96.0,2009,7,4,2009.07,6500.0
18343,(선)깐굴,통영,7600,72.60000000000002,2009,7,4,2009.07,6909.09
18344,(선)깐굴,통영,8000,104.0,2009,7,4,2009.07,6153.85
18345,(선)깐굴,통영,7300,67.0,2009,7,6,2009.07,7300.0
18346,(선)깐굴,통영,7900,312.0,2009,7,6,2009.07,6583.33
18347,(선)깐굴,통영,8000,222.2,2009,7,6,2009.07,7272.73
18348,(선)깐굴,통영,8500,19.5,2009,7,6,2009.07,6538.46
18349,(선)깐굴,통영,6700,45.0,2009,7,7,2009.07,7444.44
18350,(선)깐굴,통영,7200,100.0,2009,7,7,2009.07,7200.0
18351,(선)깐굴,통영,7700,264.0,2009,7,7,2009.07,7000.0
18352,(선)깐굴,통영,5500,36.0,2009,7,8,2009.07,6111.11
18353,(선)깐굴,통영,6800,56.0,2009,7,8,2009.07,6800.0
18354,(선)깐굴,통영,7100,105.6,2009,7,8,2009.07,5916.67
18355,(선)깐굴,통영,7200,154.0,2009,7,8,2009.07,6545.45
18356,(선)깐굴,삼천포,9000,3.6,2009,7,8,2009.07,7500.0
18357,(선)깐굴,통영,4800,36.0,2009,7,9,2009.07,5333.33
18358,(선)깐굴,통영,6000,110.0,2009,7,9,2009.07,6000.0
18359,(선)깐굴,통영,7400,156.0,2009,7,9,2009.07,6166.67
18360,(선)깐굴,통영,7600,107.8,2009,7,9,2009.07,6909.09
18361,(선)깐굴,통영,8000,19.5,2009,7,9,2009.07,6153.85
18362,(선)깐굴,통영,5500,54.0,2009,7,10,2009.07,6111.11
18363,(선)깐굴,통영,4700,20.0,2009,7,10,2009.07,4700.0
18364,(선)깐굴,삼천포,6500,2.6,2009,7,10,2009.07,5000.0
18365,(선)깐굴,통영,7200,18.0,2009,7,10,2009.07,6000.0
18366,(선)깐굴,통영,10000,3.8,2009,7,10,2009.07,5263.16
18367,(선)깐굴,통영,6600,247.50000000000003,2009,7,10,2009.07,6000.0
18368,(선)깐굴,통영,5800,23.0,2009,7,11,2009.07,5800.0
18369,(선)깐굴,통영,10000,28.5,2009,7,11,2009.07,6666.67
18370,(선)깐굴,통영,7400,96.0,2009,7,11,2009.07,6166.67
18371,(선)깐굴,통영,7200,56.1,2009,7,11,2009.07,6545.45
18372,(선)깐굴,통영,7900,80.0,2009,7,13,2009.07,7900.0
18373,(선)깐굴,통영,8500,36.0,2009,7,13,2009.07,7083.33
18374,(선)깐굴,통영,8400,200.2,2009,7,13,2009.07,7636.36
18375,(선)깐굴,통영,8500,29.9,2009,7,13,2009.07,6538.46
18376,(선)깐굴,통영,8200,40.0,2009,7,14,2009.07,8200.0
18377,(선)깐굴,통영,9100,115.2,2009,7,14,2009.07,7583.33
18378,(선)깐굴,통영,9100,273.90000000000003,2009,7,14,2009.07,8272.73
18379,(선)깐굴,통영,8800,52.0,2009,7,14,2009.07,6769.23
18380,(선)깐굴,통영,6100,73.8,2009,7,15,2009.07,6777.78
18381,(선)깐굴,통영,7800,174.0,2009,7,15,2009.07,6500.0
18382,(선)깐굴,통영,7600,278.3,2009,7,15,2009.07,6909.09
18383,(선)깐굴,통영,6700,63.0,2009,7,16,2009.07,6700.0
18384,(선)깐굴,통영,7400,108.0,2009,7,16,2009.07,6166.67
18385,(선)깐굴,통영,7500,121.0,2009,7,16,2009.07,6818.18
18386,(선)깐굴,통영,7500,13.0,2009,7,16,2009.07,5769.23
18387,(선)깐굴,통영,7500,77.0,2009,7,16,2009.07,5357.14
18388,(선)깐굴,통영,5800,18.0,2009,7,17,2009.07,6444.44
18389,(선)깐굴,통영,6700,50.0,2009,7,17,2009.07,6700.0
18390,(선)깐굴,통영,7400,84.0,2009,7,17,2009.07,6166.67
18391,(선)깐굴,통영,7200,209.00000000000003,2009,7,17,2009.07,6545.45
18392,(선)깐굴,통영,10000,21.0,2009,7,17,2009.07,7142.86
18393,(선)깐굴,통영,6300,60.0,2009,7,18,2009.07,6300.0
18394,(선)깐굴,통영,9500,22.5,2009,7,18,2009.07,6333.33
18395,(선)깐굴,통영,7200,116.4,2009,7,18,2009.07,6000.0
18396,(선)깐굴,통영,7000,258.5,2009,7,18,2009.07,6363.64
18397,(선)깐굴,통영,7000,30.0,2009,7,20,2009.07,7000.0
18398,(선)깐굴,삼천포,9000,2.0,2009,7,20,2009.07,4500.0
18399,(선)깐굴,통영,7700,27.6,2009,7,20,2009.07,6416.67
18400,(선)깐굴,통영,7500,358.6,2009,7,20,2009.07,6818.18
18401,(선)깐굴,통영,10300,21.0,2009,7,20,2009.07,7357.14
18402,(선)깐굴,통영,6000,21.0,2009,7,21,2009.07,6000.0
18403,(선)깐굴,통영,9500,15.0,2009,7,21,2009.07,6333.33
18404,(선)깐굴,통영,7400,162.0,2009,7,21,2009.07,6166.67
18405,(선)깐굴,통영,7300,110.0,2009,7,21,2009.07,6636.36
18406,(선)깐굴,통영,6800,52.0,2009,7,21,2009.07,5230.77
18407,(선)깐굴,통영,7700,153.6,2009,7,22,2009.07,6416.67
18408,(선)깐굴,통영,7900,156.20000000000005,2009,7,22,2009.07,7181.82
18409,(선)깐굴,통영,9000,26.0,2009,7,22,2009.07,6923.08
18410,(선)깐굴,통영,9000,49.0,2009,7,22,2009.07,6428.57
18411,(선)깐굴,통영,5800,35.0,2009,7,23,2009.07,5800.0
18412,(선)깐굴,통영,7800,37.5,2009,7,23,2009.07,5200.0
18413,(선)깐굴,통영,7300,240.0,2009,7,23,2009.07,6083.33
18414,(선)깐굴,통영,7000,178.20000000000005,2009,7,23,2009.07,6363.64
18415,(선)깐굴,통영,7300,19.5,2009,7,23,2009.07,5615.38
18416,(선)깐굴,통영,7500,21.0,2009,7,23,2009.07,5357.14
18417,(선)깐굴,통영,5200,12.0,2009,7,24,2009.07,6500.0
18418,(선)깐굴,통영,5500,20.0,2009,7,24,2009.07,5500.0
18419,(선)깐굴,통영,7200,30.0,2009,7,24,2009.07,4800.0
18420,(선)깐굴,통영,7300,169.2,2009,7,24,2009.07,6083.33
18421,(선)깐굴,통영,6900,77.0,2009,7,24,2009.07,6272.73
18422,(선)깐굴,통영,6500,117.0,2009,7,24,2009.07,5000.0
18423,(선)깐굴,통영,7000,28.0,2009,7,24,2009.07,5000.0
18424,(선)깐굴,삼천포,7500,3.3000000000000003,2009,7,25,2009.07,6818.18
18425,(선)깐굴,통영,5000,40.0,2009,7,25,2009.07,5000.0
18426,(선)깐굴,통영,5900,154.79999999999995,2009,7,25,2009.07,4916.67
18427,(선)깐굴,통영,6000,248.6,2009,7,25,2009.07,5454.55
18428,(선)깐굴,통영,7300,21.0,2009,7,25,2009.07,5214.29
18429,(선)깐굴,통영,5000,55.0,2009,7,27,2009.07,5000.0
18430,(선)깐굴,통영,5200,96.0,2009,7,27,2009.07,4333.33
18431,(선)깐굴,통영,5100,176.0,2009,7,27,2009.07,4636.36
18432,(선)깐굴,통영,5200,97.5,2009,7,27,2009.07,4000.0
18433,(선)깐굴,통영,4900,34.0,2009,7,28,2009.07,4900.0
18434,(선)깐굴,통영,5600,81.6,2009,7,28,2009.07,4666.67
18435,(선)깐굴,통영,5800,44.0,2009,7,28,2009.07,5272.73
18436,(선)깐굴,통영,6700,130.79999999999998,2009,7,29,2009.07,5583.33
18437,(선)깐굴,통영,5500,22.0,2009,7,29,2009.07,5000.0
18438,(선)깐굴,통영,6800,39.0,2009,7,29,2009.07,5230.77
18439,(선)깐굴,통영,7500,30.0,2009,7,30,2009.07,7500.0
18440,(선)깐굴,통영,7600,60.0,2009,7,30,2009.07,6333.33
18441,(선)깐굴,통영,7600,88.0,2009,7,30,2009.07,6909.09
18442,(선)깐굴,통영,7700,52.0,2009,7,30,2009.07,5923.08
18443,(선)깐굴,통영,7900,139.2,2009,7,31,2009.07,6583.33
18444,(선)깐굴,통영,6800,113.3,2009,7,31,2009.07,6181.82
18445,(선)깐굴,통영,8000,39.0,2009,7,31,2009.07,6153.85
18446,(선)깐굴,통영,7500,19.0,2009,8,1,2009.08,7500.0
18447,(선)깐굴,통영,8000,237.6,2009,8,1,2009.08,6666.67
18448,(선)깐굴,통영,7000,26.0,2009,8,1,2009.08,5384.62
18449,(선)깐굴,통영,8200,108.0,2009,8,3,2009.08,6833.33
18450,(선)깐굴,통영,8300,149.60000000000005,2009,8,3,2009.08,7545.45
18451,(선)깐굴,통영,8200,20.0,2009,8,4,2009.08,8200.0
18452,(선)깐굴,통영,8500,48.0,2009,8,4,2009.08,7083.33
18453,(선)깐굴,통영,8400,199.1,2009,8,4,2009.08,7636.36
18454,(선)깐굴,통영,8000,10.4,2009,8,4,2009.08,6153.85
18455,(선)깐굴,통영,8500,102.0,2009,8,5,2009.08,7083.33
18456,(선)깐굴,통영,8500,140.8,2009,8,5,2009.08,7727.27
18457,(선)깐굴,통영,8300,68.9,2009,8,5,2009.08,6384.62
18458,(선)깐굴,삼천포,6500,1.8,2009,8,5,2009.08,7222.22
18459,(선)깐굴,통영,7200,87.6,2009,8,6,2009.08,6000.0
18460,(선)깐굴,통영,7100,388.3,2009,8,6,2009.08,6454.55
18461,(선)깐굴,통영,6900,84.0,2009,8,6,2009.08,4928.57
18462,(선)깐굴,통영,7500,20.0,2009,8,7,2009.08,7500.0
18463,(선)깐굴,통영,8400,62.4,2009,8,7,2009.08,7000.0
18464,(선)깐굴,통영,8300,93.5,2009,8,7,2009.08,7545.45
18465,(선)깐굴,통영,9200,99.6,2009,8,8,2009.08,7666.67
18466,(선)깐굴,통영,9300,188.1,2009,8,8,2009.08,8454.55
18467,(선)깐굴,통영,9500,28.0,2009,8,8,2009.08,6785.71
18468,(선)깐굴,통영,9200,66.0,2009,8,10,2009.08,9200.0
18469,(선)깐굴,통영,9400,223.2,2009,8,10,2009.08,7833.33
18470,(선)깐굴,통영,9400,345.40000000000015,2009,8,10,2009.08,8545.45
18471,(선)깐굴,통영,9200,26.0,2009,8,10,2009.08,7076.92
18472,(선)깐굴,통영,9000,47.6,2009,8,10,2009.08,6428.57
18473,(선)깐굴,통영,6400,50.0,2009,8,11,2009.08,6400.0
18474,(선)깐굴,통영,7500,139.2,2009,8,11,2009.08,6250.0
18475,(선)깐굴,통영,7500,275.0,2009,8,11,2009.08,6818.18
18476,(선)깐굴,통영,7300,62.99999999999999,2009,8,11,2009.08,5214.29
18477,(선)깐굴,통영,6700,114.0,2009,8,12,2009.08,5583.33
18478,(선)깐굴,통영,6700,187.00000000000003,2009,8,12,2009.08,6090.91
18479,(선)깐굴,통영,7300,52.0,2009,8,12,2009.08,5615.38
18480,(선)깐굴,통영,6500,56.0,2009,8,12,2009.08,4642.86
18481,(선)깐굴,통영,5300,27.0,2009,8,13,2009.08,5888.89
18482,(선)깐굴,통영,6300,18.0,2009,8,13,2009.08,6300.0
18483,(선)깐굴,삼천포,7000,4.0,2009,8,13,2009.08,7000.0
18484,(선)깐굴,통영,6800,80.39999999999998,2009,8,13,2009.08,5666.67
18485,(선)깐굴,통영,6900,77.0,2009,8,13,2009.08,6272.73
18486,(선)깐굴,통영,4500,39.0,2009,8,13,2009.08,3461.54
18487,(선)깐굴,통영,5900,70.0,2009,8,13,2009.08,4214.29
18488,(선)깐굴,통영,4600,13.5,2009,8,14,2009.08,5111.11
18489,(선)깐굴,통영,4500,51.0,2009,8,14,2009.08,4500.0
18490,(선)깐굴,통영,6900,198.00000000000003,2009,8,14,2009.08,6272.73
18491,(선)깐굴,통영,7200,52.0,2009,8,14,2009.08,5538.46
18492,(선)깐굴,통영,4200,21.0,2009,8,14,2009.08,3000.0
18493,(선)깐굴,통영,4200,70.0,2009,8,15,2009.08,4200.0
18494,(선)깐굴,통영,8000,36.0,2009,8,15,2009.08,6666.67
18495,(선)깐굴,통영,7700,95.7,2009,8,15,2009.08,7000.0
18496,(선)깐굴,통영,7500,36.0,2009,8,17,2009.08,6250.0
18497,(선)깐굴,통영,7600,330.0,2009,8,17,2009.08,6909.09
18498,(선)깐굴,통영,7900,52.0,2009,8,17,2009.08,6076.92
18499,(선)깐굴,통영,4500,33.599999999999994,2009,8,17,2009.08,3214.29
18500,(선)깐굴,통영,8400,60.0,2009,8,18,2009.08,7000.0
18501,(선)깐굴,통영,8400,206.8,2009,8,18,2009.08,7636.36
18502,(선)깐굴,통영,8100,139.2,2009,8,19,2009.08,6750.0
18503,(선)깐굴,통영,7800,178.20000000000005,2009,8,19,2009.08,7090.91
18504,(선)깐굴,통영,8200,52.0,2009,8,19,2009.08,6307.69
18505,(선)깐굴,통영,7500,24.0,2009,8,20,2009.08,7500.0
18506,(선)깐굴,통영,8100,124.8,2009,8,20,2009.08,6750.0
18507,(선)깐굴,통영,8000,189.2,2009,8,20,2009.08,7272.73
18508,(선)깐굴,통영,6500,26.0,2009,8,20,2009.08,5000.0
18509,(선)깐굴,통영,6800,45.0,2009,8,21,2009.08,7555.56
18510,(선)깐굴,통영,7400,72.0,2009,8,21,2009.08,6166.67
18511,(선)깐굴,통영,7400,354.20000000000016,2009,8,21,2009.08,6727.27
18512,(선)깐굴,통영,6000,26.0,2009,8,21,2009.08,4615.38
18513,(선)깐굴,삼천포,7500,3.6,2009,8,21,2009.08,8333.33
18514,(선)깐굴,통영,6000,45.0,2009,8,22,2009.08,6666.67
18515,(선)깐굴,통영,7400,121.2,2009,8,22,2009.08,6166.67
18516,(선)깐굴,통영,7300,181.50000000000003,2009,8,22,2009.08,6636.36
18517,(선)깐굴,통영,8000,45.5,2009,8,22,2009.08,6153.85
18518,(선)깐굴,통영,7000,14.0,2009,8,22,2009.08,5000.0
18519,(선)깐굴,통영,5800,40.0,2009,8,24,2009.08,7250.0
18520,(선)깐굴,통영,6900,10.0,2009,8,24,2009.08,6900.0
18521,(선)깐굴,통영,7500,120.0,2009,8,24,2009.08,5000.0
18522,(선)깐굴,통영,7700,84.0,2009,8,24,2009.08,6416.67
18523,(선)깐굴,통영,7500,221.1,2009,8,24,2009.08,6818.18
18524,(선)깐굴,통영,7300,46.8,2009,8,24,2009.08,5615.38
18525,(선)깐굴,삼천포,7500,4.5,2009,8,24,2009.08,8333.33
18526,(선)깐굴,삼천포,8000,4.0,2009,8,25,2009.08,8000.0
18527,(선)깐굴,통영,8000,72.0,2009,8,25,2009.08,6666.67
18528,(선)깐굴,통영,8000,195.8,2009,8,25,2009.08,7272.73
18529,(선)깐굴,통영,8200,68.9,2009,8,25,2009.08,6307.69
18530,(선)깐굴,통영,8000,45.0,2009,8,26,2009.08,8000.0
18531,(선)깐굴,통영,8200,108.0,2009,8,26,2009.08,6833.33
18532,(선)깐굴,통영,8000,178.20000000000005,2009,8,26,2009.08,7272.73
18533,(선)깐굴,통영,8200,128.4,2009,8,27,2009.08,6833.33
18534,(선)깐굴,통영,8200,258.5,2009,8,27,2009.08,7454.55
18535,(선)깐굴,통영,12000,32.0,2009,8,28,2009.08,7500.0
18536,(선)깐굴,통영,8200,157.2,2009,8,28,2009.08,6833.33
18537,(선)깐굴,통영,8000,361.9,2009,8,28,2009.08,7272.73
18538,(선)깐굴,통영,8300,217.2,2009,8,29,2009.08,6916.67
18539,(선)깐굴,통영,8000,328.9000000000001,2009,8,29,2009.08,7272.73
18540,(선)깐굴,통영,11000,80.0,2009,8,31,2009.08,6875.0
18541,(선)깐굴,삼천포,8000,4.0,2009,8,31,2009.08,8000.0
18542,(선)깐굴,통영,8200,372.0,2009,8,31,2009.08,6833.33
18543,(선)깐굴,통영,8300,199.1,2009,8,31,2009.08,7545.45
18544,(선)깐굴,통영,8800,172.79999999999995,2009,9,1,2009.09,7333.33
18545,(선)깐굴,통영,8800,433.4,2009,9,1,2009.09,8000.0
18546,(선)깐굴,통영,8200,512.4,2009,9,2,2009.09,6833.33
18547,(선)깐굴,통영,8200,253.00000000000003,2009,9,2,2009.09,7454.55
18548,(선)깐굴,통영,12000,16.0,2009,9,3,2009.09,7500.0
18549,(선)깐굴,통영,8000,115.2,2009,9,3,2009.09,6666.67
18550,(선)깐굴,통영,7900,437.8,2009,9,3,2009.09,7181.82
18551,(선)깐굴,통영,7800,65.0,2009,9,3,2009.09,6000.0
18552,(선)깐굴,삼천포,8500,6.6000000000000005,2009,9,4,2009.09,7727.27
18553,(선)깐굴,통영,11500,24.0,2009,9,4,2009.09,7187.5
18554,(선)깐굴,통영,7600,277.2,2009,9,4,2009.09,6333.33
18555,(선)깐굴,통영,13000,19.0,2009,9,4,2009.09,6842.11
18556,(선)깐굴,통영,12000,34.0,2009,9,4,2009.09,7058.82
18557,(선)깐굴,통영,7700,247.50000000000003,2009,9,4,2009.09,7000.0
18558,(선)깐굴,통영,8000,45.5,2009,9,4,2009.09,6153.85
18559,(선)깐굴,통영,11000,18.0,2009,9,5,2009.09,6111.11
18560,(선)깐굴,통영,5000,59.4,2009,9,5,2009.09,5555.56
18561,(선)깐굴,통영,10000,48.0,2009,9,5,2009.09,6250.0
18562,(선)깐굴,통영,6800,368.4,2009,9,5,2009.09,5666.67
18563,(선)깐굴,통영,10500,34.0,2009,9,5,2009.09,6176.47
18564,(선)깐굴,통영,6700,299.2000000000001,2009,9,5,2009.09,6090.91
18565,(선)깐굴,삼천포,10000,6.0,2009,9,5,2009.09,6666.67
18566,(선)깐굴,통영,9800,73.60000000000002,2009,9,7,2009.09,6125.0
18567,(선)깐굴,통영,9700,30.0,2009,9,7,2009.09,6466.67
18568,(선)깐굴,삼천포,6500,6.0,2009,9,7,2009.09,6500.0
18569,(선)깐굴,통영,6800,370.8,2009,9,7,2009.09,5666.67
18570,(선)깐굴,통영,10000,34.0,2009,9,7,2009.09,5882.35
18571,(선)깐굴,통영,6800,200.2,2009,9,7,2009.09,6181.82
18572,(선)깐굴,통영,7100,52.0,2009,9,7,2009.09,5461.54
18573,(선)깐굴,통영,9000,42.0,2009,9,7,2009.09,6428.57
18574,(선)깐굴,통영,10300,48.0,2009,9,8,2009.09,6437.5
18575,(선)깐굴,통영,7200,228.0,2009,9,8,2009.09,6000.0
18576,(선)깐굴,통영,11000,25.5,2009,9,8,2009.09,6470.59
18577,(선)깐굴,통영,7200,177.10000000000005,2009,9,8,2009.09,6545.45
18578,(선)깐굴,통영,7500,65.0,2009,9,8,2009.09,5769.23
18579,(선)깐굴,삼천포,7000,3.6,2009,9,8,2009.09,7777.78
18580,(선)깐굴,통영,7400,168.0,2009,9,9,2009.09,6166.67
18581,(선)깐굴,통영,11000,61.2,2009,9,9,2009.09,6470.59
18582,(선)깐굴,통영,7400,247.50000000000003,2009,9,9,2009.09,6727.27
18583,(선)깐굴,통영,7900,130.0,2009,9,9,2009.09,6076.92
18584,(선)깐굴,통영,9500,42.0,2009,9,9,2009.09,6785.71
18585,(선)깐굴,삼천포,11000,6.0,2009,9,9,2009.09,7333.33
18586,(선)깐굴,통영,13500,23.0,2009,9,10,2009.09,5869.57
18587,(선)깐굴,통영,5300,18.9,2009,9,10,2009.09,5888.89
18588,(선)깐굴,통영,10000,32.0,2009,9,10,2009.09,6250.0
18589,(선)깐굴,통영,7400,253.2,2009,9,10,2009.09,6166.67
18590,(선)깐굴,삼천포,11000,5.6,2009,9,10,2009.09,7857.14
18591,(선)깐굴,통영,10300,34.0,2009,9,10,2009.09,6058.82
18592,(선)깐굴,통영,7200,371.8,2009,9,10,2009.09,6545.45
18593,(선)깐굴,통영,9000,68.6,2009,9,10,2009.09,6428.57
18594,(선)깐굴,통영,10300,32.0,2009,9,11,2009.09,6437.5
18595,(선)깐굴,통영,10000,30.0,2009,9,11,2009.09,6666.67
18596,(선)깐굴,삼천포,10000,5.2,2009,9,11,2009.09,7692.31
18597,(선)깐굴,통영,7400,361.2,2009,9,11,2009.09,6166.67
18598,(선)깐굴,통영,7100,209.00000000000003,2009,9,11,2009.09,6454.55
18599,(선)깐굴,통영,7000,26.0,2009,9,11,2009.09,5384.62
18600,(선)깐굴,통영,9500,61.6,2009,9,11,2009.09,6785.71
18601,(선)깐굴,삼천포,9200,4.5,2009,9,11,2009.09,6133.33
18602,(선)깐굴,통영,7300,20.0,2009,9,11,2009.09,3650.0
18603,(선)깐굴,통영,10300,105.0,2009,9,12,2009.09,6866.67
18604,(선)깐굴,통영,7200,256.8,2009,9,12,2009.09,6000.0
18605,(선)깐굴,통영,7000,198.00000000000003,2009,9,12,2009.09,6363.64
18606,(선)깐굴,통영,8300,149.5,2009,9,12,2009.09,6384.62
18607,(선)깐굴,통영,10500,224.0,2009,9,14,2009.09,6562.5
18608,(선)깐굴,통영,9400,105.0,2009,9,14,2009.09,6266.67
18609,(선)깐굴,통영,7600,343.2,2009,9,14,2009.09,6333.33
18610,(선)깐굴,통영,11000,34.0,2009,9,14,2009.09,6470.59
18611,(선)깐굴,통영,7200,103.4,2009,9,14,2009.09,6545.45
18612,(선)깐굴,통영,7700,119.6,2009,9,14,2009.09,5923.08
18613,(선)깐굴,통영,10600,144.0,2009,9,15,2009.09,6625.0
18614,(선)깐굴,통영,10100,201.0,2009,9,15,2009.09,6733.33
18615,(선)깐굴,통영,8600,144.0,2009,9,15,2009.09,7166.67
18616,(선)깐굴,통영,11600,71.39999999999998,2009,9,15,2009.09,6823.53
18617,(선)깐굴,통영,7900,312.4000000000001,2009,9,15,2009.09,7181.82
18618,(선)깐굴,통영,8800,72.8,2009,9,15,2009.09,6285.71
18619,(선)깐굴,통영,10900,158.4,2009,9,16,2009.09,6812.5
18620,(선)깐굴,통영,10300,105.0,2009,9,16,2009.09,6866.67
18621,(선)깐굴,통영,8800,338.4,2009,9,16,2009.09,7333.33
18622,(선)깐굴,통영,11500,51.0,2009,9,16,2009.09,6764.71
18623,(선)깐굴,통영,8300,193.6,2009,9,16,2009.09,7545.45
18624,(선)깐굴,통영,8400,98.8,2009,9,16,2009.09,6461.54
18625,(선)깐굴,통영,9200,62.99999999999999,2009,9,16,2009.09,6571.43
18626,(선)깐굴,통영,9900,432.0,2009,9,17,2009.09,6187.5
18627,(선)깐굴,통영,9500,300.0,2009,9,17,2009.09,6333.33
18628,(선)깐굴,통영,8000,558.0,2009,9,17,2009.09,6666.67
18629,(선)깐굴,통영,7600,198.00000000000003,2009,9,17,2009.09,6909.09
18630,(선)깐굴,통영,8100,92.3,2009,9,17,2009.09,6230.77
18631,(선)깐굴,통영,8800,49.0,2009,9,17,2009.09,6285.71
18632,(선)깐굴,통영,15000,24.0,2009,9,17,2009.09,6250.0
18633,(선)깐굴,통영,14000,25.0,2009,9,18,2009.09,5600.0
18634,(선)깐굴,통영,13000,22.0,2009,9,18,2009.09,5909.09
18635,(선)깐굴,통영,10000,36.0,2009,9,18,2009.09,5555.56
18636,(선)깐굴,통영,8600,256.0,2009,9,18,2009.09,5375.0
18637,(선)깐굴,통영,8100,448.5,2009,9,18,2009.09,5400.0
18638,(선)깐굴,통영,3500,70.0,2009,9,18,2009.09,5000.0
18639,(선)깐굴,통영,7000,403.2,2009,9,18,2009.09,5833.33
18640,(선)깐굴,삼천포,14000,4.199999999999998,2009,9,18,2009.09,10000.0
18641,(선)깐굴,통영,6700,319.0,2009,9,18,2009.09,6090.91
18642,(선)깐굴,통영,7300,81.9,2009,9,18,2009.09,5615.38
18643,(선)깐굴,통영,7100,187.6,2009,9,18,2009.09,5071.43
18644,(선)깐굴,통영,11000,22.0,2009,9,19,2009.09,5000.0
18645,(선)깐굴,통영,4000,27.0,2009,9,19,2009.09,4444.44
18646,(선)깐굴,통영,8000,72.0,2009,9,19,2009.09,5000.0
18647,(선)깐굴,통영,7200,279.0,2009,9,19,2009.09,4800.0
18648,(선)깐굴,삼천포,14000,11.7,2009,9,19,2009.09,10769.23
18649,(선)깐굴,통영,6300,316.8,2009,9,19,2009.09,5250.0
18650,(선)깐굴,통영,6000,236.50000000000003,2009,9,19,2009.09,5454.55
18651,(선)깐굴,통영,6100,52.0,2009,9,19,2009.09,4692.31
18652,(선)깐굴,통영,7600,322.0,2009,9,19,2009.09,5428.57
18653,(선)깐굴,통영,8500,22.0,2009,9,21,2009.09,3863.64
18654,(선)깐굴,통영,9000,23.0,2009,9,21,2009.09,3913.04
18655,(선)깐굴,통영,4500,20.0,2009,9,21,2009.09,4500.0
18656,(선)깐굴,통영,6500,115.2,2009,9,21,2009.09,4062.5
18657,(선)깐굴,통영,5800,483.0,2009,9,21,2009.09,3866.67
18658,(선)깐굴,통영,4900,433.2,2009,9,21,2009.09,4083.33
18659,(선)깐굴,삼천포,11000,21.0,2009,9,21,2009.09,7857.14
18660,(선)깐굴,통영,4800,333.3,2009,9,21,2009.09,4363.64
18661,(선)깐굴,통영,5900,180.7,2009,9,21,2009.09,4538.46
