,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(선)굴,통영,중,S/P,5,2.0,"33,000","33,000","33,000",2018.01.02
1,(선)깐굴,남해,소,box,265,3.0,"18,500","16,000","17,200",2018.01.02
2,(선)깐굴,통영,소,box,105,2.8,"23,500","22,200","22,900",2018.01.02
3,(선)깐굴,남해,소,box,253,2.8,"18,000","13,000","15,300",2018.01.02
4,(선)깐굴,사천,소,box,142,2.7,"18,000","15,100","15,900",2018.01.02
5,(선)깐굴,남해,소,box,47,3.1,"15,500","15,500","15,500",2018.01.02
6,(선)깐굴,삼천포,소,box,50,3.0,"24,000","20,000","23,200",2018.01.02
7,(선)깐굴,삼천포,중,S/P,5,2.0,"45,000","45,000","45,000",2018.01.02
8,(선)깐굴,삼천포,소,box,212,3.1,"15,100","15,100","15,100",2018.01.02
9,(선)깐굴,남해,중,S/P,5,3.0,"30,000","30,000","30,000",2018.01.02
10,(선)깐굴,통영,소,box,588,1.9,"20,100","16,200","17,500",2018.01.02
11,(선)깐굴,남해,소,box,83,4.0,"19,100","19,100","19,100",2018.01.02
12,(선)깐굴,삼천포,소,box,431,2.0,"26,000","18,000","25,100",2018.01.02
13,(선)깐굴,남해,소,box,175,2.7,"25,000","18,000","19,000",2018.01.02
14,(선)깐굴,통영,소,box,180,2.1,"23,200","16,800","22,000",2018.01.02
15,(선)깐굴,사천,소,box,835,2.8,"16,100","14,000","15,300",2018.01.02
16,(선)깐굴,사천,소,box,87,1.9,"23,000","22,500","22,800",2018.01.02
17,(선)깐굴,사천,소,box,170,3.0,"25,000","13,700","19,700",2018.01.02
18,(선)깐굴,통영,소,box,12,2.7,"24,000","24,000","24,000",2018.01.02
19,(선)깐굴,통영,소,box,478,1.8,"17,600","15,300","16,700",2018.01.02
20,(선)깐굴,사천,소,box,176,2.9,"17,000","14,000","15,100",2018.01.02
21,(선)깐굴,남해,소,box,307,2.9,"15,200","13,100","14,300",2018.01.02
22,(선)깐굴,통영,소,box,30,2.9,"28,000","28,000","28,000",2018.01.02
23,(선)깐굴,사천,소,box,220,3.1,"15,600","15,600","15,600",2018.01.02
24,(선)깐굴,삼천포,소,box,47,1.9,"23,000","23,000","23,000",2018.01.02
25,(선)깐굴,삼천포,소,box,105,2.9,"12,500","12,500","12,500",2018.01.02
26,(선)깐굴,통영,소,box,170,3.0,"22,600","21,000","21,700",2018.01.02
27,(활)바위굴,통영,대,box,10,10.0,"14,000","14,000","14,000",2018.01.02
28,(활)바위굴,삼천포,대,box,275,10.0,"21,000","20,000","21,000",2018.01.02
29,(활)바위굴,마산,대,box,6,10.0,"14,000","14,000","14,000",2018.01.02
30,(선)바위굴,통영,대,box,3,10.0,"26,000","26,000","26,000",2018.01.02
31,(선)바위굴,마산,5단,box,20,10.0,"25,500","25,500","25,500",2018.01.02
32,(선)바위굴,통영,3단,box,2,10.0,"12,000","12,000","12,000",2018.01.02
33,(선)바위굴,통영,5단,box,10,10.0,"15,000","15,000","15,000",2018.01.02
34,(가공)봉굴,통영,대,box,124,10.0,"45,000","28,000","36,600",2018.01.02
35,(선)깐굴,통영,소,box,60,2.1,"15,500","15,500","15,500",2018.01.03
36,(선)깐굴,통영,소,box,199,2.0,"22,200","14,700","20,200",2018.01.03
37,(선)깐굴,고흥,소,box,33,3.7,"22,700","22,700","22,700",2018.01.03
38,(선)깐굴,삼천포,소,box,33,3.0,"16,000","16,000","16,000",2018.01.03
39,(선)깐굴,사천,소,box,5,2.6,"15,000","15,000","15,000",2018.01.03
40,(선)깐굴,남해,소,box,20,3.2,"18,100","18,100","18,100",2018.01.03
41,(선)깐굴,사천,소,box,211,3.2,"14,700","14,700","14,700",2018.01.03
42,(선)깐굴,통영,소,box,352,1.9,"16,100","14,800","15,300",2018.01.03
43,(선)깐굴,삼천포,소,box,13,2.0,"16,100","16,100","16,100",2018.01.03
44,(선)깐굴,남해,소,box,90,2.7,"24,100","22,000","22,200",2018.01.03
45,(선)깐굴,사천,소,box,116,3.0,"22,500","15,000","19,600",2018.01.03
46,(선)깐굴,통영,소,box,532,1.8,"19,200","16,000","17,100",2018.01.03
47,(선)깐굴,사천,소,box,102,2.9,"16,000","14,100","15,100",2018.01.03
48,(선)깐굴,통영,소,box,145,2.9,"22,800","20,300","21,200",2018.01.03
49,(선)깐굴,삼천포,소,box,40,2.8,"14,200","14,200","14,200",2018.01.03
50,(선)깐굴,고흥,소,box,77,4.0,"30,000","20,000","25,500",2018.01.03
51,(선)깐굴,삼천포,소,box,492,1.9,"24,000","20,000","22,300",2018.01.03
52,(선)깐굴,남해,소,box,103,3.0,"16,000","15,000","16,000",2018.01.03
53,(선)깐굴,사천,소,box,150,2.0,"19,500","19,500","19,500",2018.01.03
