,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(선)삼치,삼천포,08미,box,10,8.0,"15,000","15,000","15,000",2007.01.02
1,(선)삼치,삼천포,10미,S/P,65,8.0,"8,000","7,000","7,500",2007.01.02
2,(선)삼치,여수,10미,S/P,448,8.0,"8,000","8,000","8,000",2007.01.02
3,(선)삼치,통영,12미,S/P,3,8.0,"5,000","5,000","5,000",2007.01.02
4,(선)삼치,삼천포,14미,S/P,80,8.0,"5,000","5,000","5,000",2007.01.02
5,(선)삼치,부산(기장),14미,S/P,573,8.0,"10,000","8,000","9,000",2007.01.02
6,(선)삼치,부산(기장),12미,S/P,"1,420",8.0,"8,000","8,000","8,000",2007.01.02
7,(선)삼치,부산(기장),20미,S/P,30,8.0,"5,000","5,000","5,000",2007.01.02
8,(선)삼치,부산(기장),10미,S/P,449,8.0,"8,000","8,000","8,000",2007.01.02
9,(선)삼치,통영,대,S/P,84.2,1.0,"5,000","4,500","4,900",2007.01.02
10,(선)삼치,여수,10미,box,5,8.0,"17,000","17,000","17,000",2007.01.02
11,(선)삼치,통영,10미,S/P,38,8.0,"5,000","5,000","5,000",2007.01.02
12,(선)삼치,부산(기장),18미,S/P,126,8.0,"5,000","5,000","5,000",2007.01.02
13,(냉)삼치,부산(기장),2단,c/s(상자),120,25.0,"20,000","20,000","20,000",2007.01.02
14,(선)줄삼치,부산(기장),중,S/P,16,8.0,"5,000","5,000","5,000",2007.01.02
15,(선)삼치,삼천포,10미,S/P,443.0,8.0,"7,000","7,000","7,000",2007.01.03
16,(선)삼치,여수,10미,c/s(상자),400.0,8.0,"8,000","8,000","8,000",2007.01.03
17,(선)삼치,제주도,10/11미,S/P,3.0,10.0,"7,000","7,000","7,000",2007.01.03
18,(선)삼치,거제도,16미,S/P,6.0,5.0,"5,000","5,000","5,000",2007.01.03
19,(선)삼치,부산(기장),10미,S/P,240.0,8.0,"5,000","5,000","5,000",2007.01.03
20,(선)삼치,삼천포,06미,S/P,1.0,12.0,"20,000","20,000","20,000",2007.01.03
21,(선)삼치,부산(기장),20미,S/P,100.0,8.0,"7,000","7,000","7,000",2007.01.03
22,(선)삼치,거제도,10미,S/P,1.0,5.0,"5,000","5,000","5,000",2007.01.03
23,(선)삼치,거제도,14미,S/P,41.0,5.0,"5,000","5,000","5,000",2007.01.03
24,(선)삼치,부산(기장),12미,S/P,500.0,8.0,"8,000","8,000","8,000",2007.01.03
