,어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,일시
0,(활)전복,완도,11/12미,kg,33.4,1,"44,000","44,000","44,000",2015.01.02
1,(활)전복,완도,9미,kg,31.4,1,"52,000","52,000","52,000",2015.01.02
2,(활)전복,완도,8/9미,kg,51.4,1,"55,000","53,000","53,500",2015.01.02
3,(활)전복,완도,35/40미,kg,11.3,1,"22,000","22,000","22,000",2015.01.02
4,(활)전복,완도,25/26미,kg,11.2,1,"30,000","30,000","30,000",2015.01.02
5,(활)전복,완도,12미,kg,10.7,1,"42,000","42,000","42,000",2015.01.02
6,(활)전복,완도,중,kg,321.0,1,"100,000","24,000","28,500",2015.01.02
7,(활)전복,완도,16미,kg,21.6,1,"37,000","37,000","37,000",2015.01.02
8,(활)전복,완도,18/19미,kg,22.2,1,"35,000","35,000","35,000",2015.01.02
9,(활)전복,완도,30/40미,kg,10.6,1,"22,000","22,000","22,000",2015.01.02
10,(활)전복,완도,15미,kg,33.0,1,"38,000","37,000","37,100",2015.01.02
11,(활)전복,완도,14미,kg,43.8,1,"38,000","38,000","38,000",2015.01.02
12,(활)전복,완도,6/7미,kg,10.8,1,"68,000","68,000","68,000",2015.01.02
13,(활)전복,완도,17/18미,kg,55.4,1,"35,000","35,000","35,000",2015.01.02
14,(활)전복,완도,14/15미,kg,111.1,1,"38,000","38,000","38,000",2015.01.02
15,(활)전복,완도,9/10미,kg,108.1,1,"51,000","49,000","50,000",2015.01.02
16,(활)전복,완도,40미,kg,24.4,1,"20,000","20,000","20,000",2015.01.02
17,(활)전복,완도,13/14미,kg,89.1,1,"39,000","38,000","38,200",2015.01.02
18,(활)전복,완도,30미,kg,33.0,1,"28,000","28,000","28,000",2015.01.02
19,(활)전복,완도,16/17미,kg,22.1,1,"36,000","36,000","36,000",2015.01.02
20,(활)전복,완도,8미,kg,19.5,1,"57,000","57,000","57,000",2015.01.02
21,(활)전복,완도,12/13미,kg,79.2,1,"40,000","40,000","40,000",2015.01.02
22,(활)전복,완도,15/16미,kg,122.3,1,"37,000","37,000","37,000",2015.01.02
23,(활)전복,완도,20미,kg,55.1,1,"35,000","34,000","34,200",2015.01.02
24,(활)전복,완도,19/20미,kg,22.5,1,"34,000","34,000","34,000",2015.01.02
25,(활)전복,완도,7/8미,kg,22.4,1,"62,000","60,000","61,000",2015.01.02
26,(활)전복,완도,13미,kg,21.3,1,"39,000","38,000","38,300",2015.01.02
27,(활)전복,완도,18미,kg,22.0,1,"35,000","35,000","35,000",2015.01.02
28,(활)전복,완도,10미,kg,32.6,1,"48,000","47,000","47,700",2015.01.02
29,(활)전복,완도,17미,kg,33.2,1,"36,000","36,000","36,000",2015.01.02
30,(활)전복,완도,24/25미,kg,21.8,1,"31,000","31,000","31,000",2015.01.02
31,(활)전복,완도,10/11미,kg,44.6,1,"46,000","46,000","46,000",2015.01.02
32,(활)전복,완도,11/12미,kg,54.3,1,"44,000","43,000","43,600",2015.01.03
33,(활)전복,완도,9미,kg,10.8,1,"53,000","53,000","53,000",2015.01.03
34,(활)전복,완도,8/9미,kg,69.0,1,"55,000","53,000","54,000",2015.01.03
35,(활)전복,완도,35/40미,kg,22.4,1,"22,000","22,000","22,000",2015.01.03
36,(활)전복,완도,12미,kg,11.0,1,"44,000","44,000","44,000",2015.01.03
37,(활)전복,완도,중,kg,100.0,1,"24,000","24,000","24,000",2015.01.03
38,(활)전복,완도,16미,kg,22.5,1,"38,000","37,000","37,500",2015.01.03
39,(활)전복,완도,15미,kg,21.2,1,"38,000","38,000","38,000",2015.01.03
40,(활)전복,완도,14미,kg,22.0,1,"39,000","39,000","39,000",2015.01.03
41,(활)전복,완도,6/7미,kg,17.3,1,"68,000","67,000","67,300",2015.01.03
42,(활)전복,완도,14/15미,kg,99.8,1,"38,000","38,000","38,000",2015.01.03
43,(활)전복,완도,9/10미,kg,32.9,1,"51,000","49,000","50,300",2015.01.03
44,(활)전복,완도,40미,kg,7.8,1,"21,000","21,000","21,000",2015.01.03
45,(활)전복,완도,13/14미,kg,144.2,1,"39,000","38,000","38,400",2015.01.03
46,(활)전복,완도,30미,kg,51.5,1,"29,000","26,000","27,900",2015.01.03
47,(활)전복,완도,16/17미,kg,43.9,1,"36,000","36,000","36,000",2015.01.03
48,(활)전복,완도,12/13미,kg,69.7,1,"40,000","40,000","40,000",2015.01.03
49,(활)전복,완도,15/16미,kg,122.0,1,"37,000","37,000","37,000",2015.01.03
50,(활)전복,완도,20미,kg,11.0,1,"35,000","35,000","35,000",2015.01.03
51,(활)전복,완도,19/20미,kg,11.1,1,"35,000","35,000","35,000",2015.01.03
52,(활)전복,완도,21/22미,kg,44.2,1,"33,000","32,000","32,700",2015.01.03
53,(활)전복,완도,7/8미,kg,52.4,1,"62,000","59,000","60,200",2015.01.03
54,(활)전복,완도,13미,kg,21.7,1,"39,000","39,000","39,000",2015.01.03
55,(활)전복,완도,18미,kg,22.2,1,"37,000","36,000","36,500",2015.01.03
56,(활)전복,완도,10미,kg,54.8,1,"50,000","47,000","48,200",2015.01.03
57,(활)전복,완도,17미,kg,21.4,1,"37,000","37,000","37,000",2015.01.03
58,(활)전복,완도,40/45미,kg,10.7,1,"18,000","18,000","18,000",2015.01.03
59,(활)전복,완도,10/11미,kg,43.7,1,"46,000","44,000","45,000",2015.01.03
60,(활)전복,완도,11/12미,kg,22.0,1,"43,000","42,000","42,500",2015.01.05
61,(활)전복,완도,40미,kg,32.1,1,"20,000","20,000","20,000",2015.01.05
62,(활)전복,완도,9/10미,kg,55.1,1,"51,000","50,000","50,200",2015.01.05
